item,i,case,monthly,structure,axis,h,mc,delta,delta_se,affected,seed_min,seed_max
KR6SH00063G8,52007,15,True,LIZARD no-KI,first_strike,0.025,1.0324778028876502,24.84162536869561,0.2997995269044953,16375,24.672169760234638,25.151234235735316
KR6SH00063G8,52007,16,True,LIZARD no-KI,first_strike,0.05,1.0343678686662565,43.74228315475815,0.3681109133858,29128,43.52188702717791,44.12670955202175
KR6SH00063G8,52007,17,True,LIZARD no-KI,last_strike,-0.05,1.031832786602177,18.391462513964736,0.8478963058097448,469,17.790078455534037,19.313618216016117
KR6SH00063G8,52007,18,True,LIZARD no-KI,last_strike,-0.025,1.0311296592175094,11.360188667289652,0.6606698763771343,295,10.406061641984058,11.905911264815396
KR6SH00063G8,52007,19,True,LIZARD no-KI,last_strike,-0.01,1.0304952611611529,5.016208103722064,0.4363737076427704,132,4.21575924062506,5.469031553027201
KR6SH00063G8,52007,20,True,LIZARD no-KI,last_strike,-0.005,1.0302241830897914,2.3054273901082074,0.2951068750832695,61,1.9282753974359332,2.8349456429826163
KR6SH00063G8,52007,21,True,LIZARD no-KI,last_strike,0.005,1.0297093401448034,-2.843002059772531,0.32601406453918685,76,-3.0297231032342773,-2.6939636417535446
KR6SH00063G8,52007,22,True,LIZARD no-KI,last_strike,0.01,1.0294425400543064,-5.511002964742012,0.4527309678953987,148,-5.916018115325604,-4.809256634992964
KR6SH00063G8,52007,23,True,LIZARD no-KI,last_strike,0.025,1.0285797488207842,-14.138915299963804,0.718579072862182,386,-14.836337361354115,-13.280246209758872
KR6SH00063G8,52007,24,True,LIZARD no-KI,last_strike,0.05,1.0269573759063595,-30.362644444211604,1.036388216349698,853,-31.71544393422865,-29.115480637688368
KR6MD0005ZH8,52384,0,False,STEP KI,base,0.0,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6MD0005ZH8,52384,1,False,STEP KI,coupon_regular,-0.01,1.0183575958739268,-81.78393792302067,0.20310712320884813,119590,-81.92361390865517,-81.55401675088513
KR6MD0005ZH8,52384,2,False,STEP KI,coupon_regular,-0.005,1.0224467927700778,-40.891968961511324,0.10155356160442298,119590,-40.961806954328566,-40.77700837544356
KR6MD0005ZH8,52384,3,False,STEP KI,coupon_regular,-0.0025,1.0244913912181535,-20.445984480754923,0.050776780802212686,119590,-20.48090347716355,-20.38850418772104
KR6MD0005ZH8,52384,4,False,STEP KI,coupon_regular,-0.001,1.0257181502869985,-8.178393792301383,0.02031071232088637,119590,-8.19236139086483,-8.155401675087827
KR6MD0005ZH8,52384,5,False,STEP KI,coupon_regular,0.001,1.0273538290454591,8.178393792304492,0.02031071232088108,119590,8.155401675090937,8.19236139086794
KR6MD0005ZH8,52384,6,False,STEP KI,coupon_regular,0.0025,1.0285805881143044,20.44598448075628,0.050776780802209986,119590,20.3885041877224,20.480903477164908
KR6MD0005ZH8,52384,7,False,STEP KI,coupon_regular,0.005,1.0306251865623803,40.891968961512774,0.10155356160442036,119590,40.777008375445,40.96180695433002
KR6MD0005ZH8,52384,8,False,STEP KI,coupon_regular,0.01,1.0347143834585313,81.78393792302386,0.20310712320884283,119590,81.55401675088832,81.92361390865833
KR6MD0005ZH8,52384,9,False,STEP KI,ki_barrier,-0.05,1.0281729029370539,16.36913270825184,0.9540438972001538,295,15.95859899761884,17.113523507754568
KR6MD0005ZH8,52384,10,False,STEP KI,ki_barrier,-0.025,1.027495140003211,9.59150336982294,0.7260339418204995,175,9.23959196283009,9.9521475368737
KR6MD0005ZH8,52384,11,False,STEP KI,ki_barrier,-0.01,1.0269014584617526,3.6546879552374287,0.44718327008984815,67,3.556287864075135,3.77379512178181
KR6MD0005ZH8,52384,12,False,STEP KI,ki_barrier,-0.005,1.0267255593317697,1.8956966554083743,0.3210489159326387,35,1.5940232235037268,2.3289447449164515
KR6MD0005ZH8,52384,13,False,STEP KI,ki_barrier,0.005,1.0262034969795895,-3.324926866393087,0.42292572840105946,62,-4.676643361960488,-1.781226070408776
KR6MD0005ZH8,52384,14,False,STEP KI,ki_barrier,0.01,1.0259758219560169,-5.601677102119469,0.547663425108825,105,-6.7779414190826275,-3.552455657372504
KR6MD0005ZH8,52384,15,False,STEP KI,ki_barrier,0.025,1.0250692051229229,-14.667845433059119,0.8795037419528077,279,-17.09637115177746,-12.711043444293795
KR6MD0005ZH8,52384,16,False,STEP KI,ki_barrier,0.05,1.0230020919932297,-35.33897672999044,1.3439440550013984,692,-40.23701427498246,-31.617598917827262
KR6MD0005ZH8,52384,17,False,STEP KI,first_strike,-0.05,1.0202550525077034,-62.80937158525439,0.8582058556482053,18060,-63.54345437638575,-61.44789347476928
KR6MD0005ZH8,52384,18,False,STEP KI,first_strike,-0.025,1.0229074121922916,-36.285774739372485,0.6278706807933919,10771,-36.44578119255502,-36.17995122448167
KR6MD0005ZH8,52384,19,False,STEP KI,first_strike,-0.01,1.0249670290404043,-15.689606258246664,0.3920983995492109,4753,-16.173677250648023,-15.388038538308521
KR6MD0005ZH8,52384,20,False,STEP KI,first_strike,-0.005,1.0257282686942337,-8.077209719950467,0.268469745767849,2444,-8.515738814641555,-7.49284410635212
KR6MD0005ZH8,52384,21,False,STEP KI,first_strike,0.005,1.0273644045867083,8.284149204794337,0.2769428880615473,2527,8.04768392383911,8.672663245246985
KR6MD0005ZH8,52384,22,False,STEP KI,first_strike,0.01,1.028189769649626,16.537799833973512,0.3853677892362093,5180,16.297226773510964,16.973593016842518
KR6MD0005ZH8,52384,23,False,STEP KI,first_strike,0.025,1.0308455088665875,43.09519200358686,0.6025577570830601,14131,42.750680139151065,43.44937006773533
KR6MD0005ZH8,52384,24,False,STEP KI,first_strike,0.05,1.0353341084265117,87.98118760282962,0.7953865328781262,31067,86.75246128904308,89.29990016223846
KR6MD0005ZH8,52384,25,False,STEP KI,last_strike,-0.05,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6MD0005ZH8,52384,26,False,STEP KI,last_strike,-0.025,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6MD0005ZH8,52384,27,False,STEP KI,last_strike,-0.01,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6MD0005ZH8,52384,28,False,STEP KI,last_strike,-0.005,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6MD0005ZH8,52384,29,False,STEP KI,last_strike,0.005,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6MD0005ZH8,52384,30,False,STEP KI,last_strike,0.01,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6MD0005ZH8,52384,31,False,STEP KI,last_strike,0.025,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6MD0005ZH8,52384,32,False,STEP KI,last_strike,0.05,1.026535989666229,0.0,0.0,0,0.0,0.0
KR6SH0006BW4,52425,0,True,LIZARD no-KI,base,0.0,1.0213577535364808,0.0,0.0,0,0.0,0.0
KR6SH0006BW4,52425,1,True,LIZARD no-KI,coupon_regular,-0.01,1.0113301000471624,-100.27653489318311,0.1740220590679981,120000,-100.352345482365,-100.19888703083285
KR6SH0006BW4,52425,2,True,LIZARD no-KI,coupon_regular,-0.005,1.016343926791822,-50.13826744659149,0.08701102953399877,120000,-50.176172741182434,-50.09944351541637
KR6SH0006BW4,52425,3,True,LIZARD no-KI,coupon_regular,-0.0025,1.0188508401641514,-25.069133723296158,0.04350551476699905,120000,-25.088086370591633,-25.049721757708603
KR6SH0006BW4,52425,4,True,LIZARD no-KI,coupon_regular,-0.001,1.0203549881875493,-10.027653489317537,0.01740220590680059,120000,-10.035234548235723,-10.019888703082511
KR6SH0006BW4,52425,5,True,LIZARD no-KI,coupon_regular,0.001,1.0223605188854128,10.027653489318519,0.017402205906799292,120000,10.019888703083494,10.035234548236705
KR6SH0006BW4,52425,6,True,LIZARD no-KI,coupon_regular,0.0025,1.0238646669088105,25.069133723295483,0.04350551476700043,120000,25.049721757707918,25.088086370590954
KR6SH0006BW4,52425,7,True,LIZARD no-KI,coupon_regular,0.005,1.02637158028114,50.13826744659175,0.08701102953400036,120000,50.09944351541664,50.1761727411827
KR6SH0006BW4,52425,8,True,LIZARD no-KI,coupon_regular,0.01,1.0313854070257993,100.2765348931833,0.1740220590679995,120000,100.19888703083306,100.3523454823652
KR6SH0006BW4,52425,9,True,LIZARD no-KI,first_strike,-0.05,1.0173499468711518,-40.07806665329337,0.4928221572829839,33468,-41.43710898547798,-38.78074728515897
KR6SH0006BW4,52425,10,True,LIZARD no-KI,first_strike,-0.025,1.019396257007674,-19.61496528806961,0.3174025623372103,17013,-20.429199231570536,-19.091520625846556
KR6SH0006BW4,52425,11,True,LIZARD no-KI,first_strike,-0.01,1.0205942454981687,-7.635080383122994,0.19342819557882412,6789,-8.214483821771426,-7.099393645672528
KR6SH0006BW4,52425,12,True,LIZARD no-KI,first_strike,-0.005,1.0209674154707518,-3.9033806572930594,0.12885494590790017,3434,-4.135437233724645,-3.450817073105586
KR6SH0006BW4,52425,13,True,LIZARD no-KI,first_strike,0.005,1.0217090302237033,3.512766872222383,0.160909189990319,3397,2.926761846296632,3.8754878530276056
KR6SH0006BW4,52425,14,True,LIZARD no-KI,first_strike,0.01,1.0220732726081654,7.155190716842906,0.1913640097963201,6598,6.3856479182630475,7.698439330812046
KR6SH0006BW4,52425,15,True,LIZARD no-KI,first_strike,0.025,1.023061666309047,17.039127725661892,0.26395628881444494,15656,16.383400161373814,17.485412634057226
KR6SH0006BW4,52425,16,True,LIZARD no-KI,first_strike,0.05,1.0244026619635564,30.44908427075179,0.30347843011788483,28064,29.526954360108995,30.958778236731405
KR6SH0006BW4,52425,17,True,LIZARD no-KI,last_strike,-0.05,1.0232510053407866,18.932518043054785,0.8618420110051307,481,17.603687872737126,20.549794380211118
KR6SH0006BW4,52425,18,True,LIZARD no-KI,last_strike,-0.025,1.0225210277078498,11.632741713687995,0.6697264373734486,301,10.796105568162657,12.744423126017765
KR6SH0006BW4,52425,19,True,LIZARD no-KI,last_strike,-0.01,1.0218765380596484,5.187845231673714,0.4446113993732015,136,4.586182619346845,6.17398402436047
KR6SH0006BW4,52425,20,True,LIZARD no-KI,last_strike,-0.005,1.0216310670726103,2.733135361292827,0.32200889087590345,72,1.708920952847625,3.6431904703191913
KR6SH0006BW4,52425,21,True,LIZARD no-KI,last_strike,0.005,1.0211210575673777,-2.3669596910327457,0.29813303207650466,63,-2.593725074040745,-2.0259862047993202
KR6SH0006BW4,52425,22,True,LIZARD no-KI,last_strike,0.01,1.0208867609192083,-4.709926172726175,0.4193820771820371,126,-5.493543890524582,-4.035096118354382
KR6SH0006BW4,52425,23,True,LIZARD no-KI,last_strike,0.025,1.0200713346057912,-12.864189306897856,0.6866973255514859,350,-15.214626247421055,-10.914156018182709
KR6SH0006BW4,52425,24,True,LIZARD no-KI,last_strike,0.05,1.0184386051888927,-29.191483475883505,1.0176399209690747,818,-30.44853762932346,-26.823253166410407
KR6SH0006M02,52810,0,True,STEP no-KI,base,0.0,1.0055004876648053,0.0,0.0,0,0.0,0.0
KR6SH0006M02,52810,1,True,STEP no-KI,coupon_regular,-0.01,0.9943551276685609,-111.4535999624433,0.2081169262922798,120000,-111.65784788665206,-111.12189703891713
KR6SH0006M02,52810,2,True,STEP no-KI,coupon_regular,-0.005,0.9999278076666831,-55.72679998122079,0.104058463146141,120000,-55.82892394332517,-55.56094851945771
KR6SH0006M02,52810,3,True,STEP no-KI,coupon_regular,-0.0025,1.002714147665744,-27.863399990610098,0.052029231573070475,120000,-27.914461971662288,-27.780474259728553
KR6SH0006M02,52810,4,True,STEP no-KI,coupon_regular,-0.001,1.004385951665181,-11.14535999624414,0.020811692629227142,120000,-11.165784788665015,-11.112189703891525
KR6SH0006M02,52810,5,True,STEP no-KI,coupon_regular,0.001,1.0066150236644296,11.145359996244816,0.02081169262922726,120000,11.112189703892199,11.165784788665693
KR6SH0006M02,52810,6,True,STEP no-KI,coupon_regular,0.0025,1.0082868276638663,27.86339999061186,0.0520292315730686,120000,27.780474259730322,27.914461971664046
KR6SH0006M02,52810,7,True,STEP no-KI,coupon_regular,0.005,1.0110731676629274,55.726799981222584,0.1040584631461392,120000,55.56094851945949,55.828923943326956
KR6SH0006M02,52810,8,True,STEP no-KI,coupon_regular,0.01,1.0166458476610496,111.45359996244517,0.20811692629227835,120000,111.12189703891897,111.65784788665391
KR6SH0006M02,52810,9,True,STEP no-KI,first_strike,-0.05,1.0050414871427749,-4.590005220303106,1.4632929564444372,30393,-8.823802497342905,-0.315111363496086
KR6SH0006M02,52810,10,True,STEP no-KI,first_strike,-0.025,1.004959608307096,-5.40879357709203,0.9795722736336391,15732,-7.174858026923295,-3.6190518854012215
KR6SH0006M02,52810,11,True,STEP no-KI,first_strike,-0.01,1.0052745871580335,-2.259005067716851,0.5966216086711916,6241,-2.7870904533788927,-1.2893238882226388
KR6SH0006M02,52810,12,True,STEP no-KI,first_strike,-0.005,1.0054122916512351,-0.8819601357012751,0.4342948335956892,3143,-1.5936891505619448,-0.30611896303511044
KR6SH0006M02,52810,13,True,STEP no-KI,first_strike,0.005,1.0057138695348258,2.1338187002048583,0.3708483456261909,3032,1.0433435397600506,3.16329118003072
KR6SH0006M02,52810,14,True,STEP no-KI,first_strike,0.01,1.005954026396086,4.535387312808557,0.5234770879431071,6158,2.316791354585092,6.348383409838526
KR6SH0006M02,52810,15,True,STEP no-KI,first_strike,0.025,1.006541174895436,10.406872306308546,0.7986119395170814,15013,7.286616983400388,12.951869554975499
KR6SH0006M02,52810,16,True,STEP no-KI,first_strike,0.05,1.0077217766436128,22.212889788074857,1.0002535520208542,27938,20.029191192831902,24.847074405742504
KR6SH0006M02,52810,17,True,STEP no-KI,last_strike,-0.05,1.0139422560042104,84.41768339405256,1.534306351815377,2957,82.08641539890456,86.56297643179923
KR6SH0006M02,52810,18,True,STEP no-KI,last_strike,-0.025,1.0096759713883454,41.754837235401496,1.067611339316374,1511,39.72944542887126,43.50479981218186
KR6SH0006M02,52810,19,True,STEP no-KI,last_strike,-0.01,1.0071510605055243,16.50572840719188,0.6666223787585152,610,16.07932162860088,17.042330111502846
KR6SH0006M02,52810,20,True,STEP no-KI,last_strike,-0.005,1.0062819468568722,7.814591920671018,0.4575495981616377,291,7.171372707306345,8.297229993073199
KR6SH0006M02,52810,21,True,STEP no-KI,last_strike,0.005,1.0047166760796065,-7.838115851987052,0.45502491222211355,296,-9.060796672158414,-6.83270087013628
KR6SH0006M02,52810,22,True,STEP no-KI,last_strike,0.01,1.0038996656402308,-16.008220245745985,0.6470629887450515,609,-16.57915831572975,-15.610549824226553
KR6SH0006M02,52810,23,True,STEP no-KI,last_strike,0.025,1.001659272502099,-38.412151627062634,0.9881451655954808,1493,-39.602418254917396,-36.97191081279121
KR6SH0006M02,52810,24,True,STEP no-KI,last_strike,0.05,0.9982426019935252,-72.57885671279917,1.3261863532949962,2928,-73.52780905097703,-70.76743958558603
KR6KS0005DB0,52823,0,False,LIZARD KI,base,0.0,1.0104504475140534,0.0,0.0,0,0.0,0.0
KR6KS0005DB0,52823,1,False,LIZARD KI,coupon_regular,-0.01,1.0035561110616829,-68.94336452370736,0.21682699749323758,95152,-69.2503802314427,-68.67631508004877
KR6KS0005DB0,52823,2,False,LIZARD KI,coupon_regular,-0.005,1.0070032792878683,-34.47168226185368,0.108413498746618,95152,-34.62519011572135,-34.33815754002438
KR6KS0005DB0,52823,3,False,LIZARD KI,coupon_regular,-0.0025,1.008726863400961,-17.23584113092714,0.05420674937331009,95152,-17.312595057860975,-17.16907877001249
KR6KS0005DB0,52823,4,False,LIZARD KI,coupon_regular,-0.001,1.0097610138688164,-6.894336452371439,0.021682699749323717,95152,-6.925038023144973,-6.867631508005578
KR6KS0005DB0,52823,5,False,LIZARD KI,coupon_regular,0.001,1.0111398811592909,6.894336452371149,0.02168269974932439,95152,6.86763150800529,6.925038023144683
KR6KS0005DB0,52823,6,False,LIZARD KI,coupon_regular,0.0025,1.0121740316271464,17.23584113092673,0.054206749373309555,95152,17.169078770012078,17.312595057860563
KR6KS0005DB0,52823,7,False,LIZARD KI,coupon_regular,0.005,1.0138976157402388,34.47168226185346,0.10841349874661911,95152,34.338157540024156,34.625190115721125
KR6KS0005DB0,52823,8,False,LIZARD KI,coupon_regular,0.01,1.0173447839664242,68.9433645237071,0.21682699749323706,95152,68.67631508004851,69.25038023144243
KR6KS0005DB0,52823,9,False,LIZARD KI,ki_barrier,-0.05,1.0211194413670033,106.68993852949761,2.3995433899448417,1962,105.2493971652018,108.19172305455042
KR6KS0005DB0,52823,10,False,LIZARD KI,ki_barrier,-0.025,1.0161583243957473,57.07876881693803,1.7456265752861873,1069,54.175018974834636,58.692625907556476
KR6KS0005DB0,52823,11,False,LIZARD KI,ki_barrier,-0.01,1.0127707358459412,23.202883318878264,1.106918118917384,442,22.45362091004641,23.983959421526873
KR6KS0005DB0,52823,12,False,LIZARD KI,ki_barrier,-0.005,1.011574449793398,11.24002279344515,0.7709178404927252,214,9.978630436140739,12.025111072541543
KR6KS0005DB0,52823,13,False,LIZARD KI,ki_barrier,0.005,1.009272759523082,-11.776879909716339,0.786985117074989,226,-13.104711687597444,-10.165815599198332
KR6KS0005DB0,52823,14,False,LIZARD KI,ki_barrier,0.01,1.0080257086788598,-24.247388351937328,1.127720727416858,465,-26.313988660357637,-22.683731109245628
KR6KS0005DB0,52823,15,False,LIZARD KI,ki_barrier,0.025,1.0042219919316207,-62.284555824329935,1.7862611447381838,1215,-67.12923931337102,-59.09449952395536
KR6KS0005DB0,52823,16,False,LIZARD KI,ki_barrier,0.05,0.9980061109572659,-124.44336556787668,2.4806790502611453,2492,-130.68376842471594,-120.89542917314759
KR6KS0005DB0,52823,17,False,LIZARD KI,first_strike,-0.05,1.0091465728943532,-13.038746197002368,1.4039758735369134,21535,-16.066371028891254,-10.009392393226497
KR6KS0005DB0,52823,18,False,LIZARD KI,first_strike,-0.025,1.0095806917739572,-8.69755740096371,0.9548493940528401,11603,-10.52861773288113,-7.495333080828577
KR6KS0005DB0,52823,19,False,LIZARD KI,first_strike,-0.01,1.0100399062943275,-4.105412197259739,0.5764587302220899,4798,-5.334985790340128,-2.470902044340313
KR6KS0005DB0,52823,20,False,LIZARD KI,first_strike,-0.005,1.0102342772211184,-2.161702929352996,0.4033136166076409,2481,-2.903756898859424,-1.0658936607185214
KR6KS0005DB0,52823,21,False,LIZARD KI,first_strike,0.005,1.0105946819439664,1.4423442991283537,0.4415338440133767,2511,0.43324390411973934,2.448209005682924
KR6KS0005DB0,52823,22,False,LIZARD KI,first_strike,0.01,1.0108409578652742,3.905103512205872,0.5771040389403123,5074,3.0972859569452647,5.089099794336861
KR6KS0005DB0,52823,23,False,LIZARD KI,first_strike,0.025,1.0115033586124287,10.529110983751144,0.8633863502859911,12597,9.815726903618321,11.653709053194088
KR6KS0005DB0,52823,24,False,LIZARD KI,first_strike,0.05,1.0130829999989164,26.325524848628845,1.0737520190746288,25392,25.732296523070225,27.08059682849072
KR6KS0005DB0,52823,25,False,LIZARD KI,last_strike,-0.05,1.010565967247058,1.155197330043625,0.2075673422718446,31,0.7847940176651936,1.569636712579831
KR6KS0005DB0,52823,26,False,LIZARD KI,last_strike,-0.025,1.0104935215898767,0.4307407582323271,0.1243560538631233,12,0.21401728908078022,0.5404782825599154
KR6KS0005DB0,52823,27,False,LIZARD KI,last_strike,-0.01,1.0104752446097007,0.24797095647140346,0.09372412233184682,7,0.2123879525302943,0.3175076278031359
KR6KS0005DB0,52823,28,False,LIZARD KI,last_strike,-0.005,1.0104609913824039,0.10543868350227228,0.06087463343834341,3,0.0,0.21072160517475874
KR6KS0005DB0,52823,29,False,LIZARD KI,last_strike,0.005,1.0104504475140534,0.0,0.0,0,0.0,0.0
KR6KS0005DB0,52823,30,False,LIZARD KI,last_strike,0.01,1.0104400922497694,-0.10355264284142597,0.05978593218025326,3,-0.20754959179428745,0.0
KR6KS0005DB0,52823,31,False,LIZARD KI,last_strike,0.025,1.0104097531713208,-0.4069434273279845,0.1174801185856857,12,-0.5100215575440402,-0.3061687777559006
KR6KS0005DB0,52823,32,False,LIZARD KI,last_strike,0.05,1.010396959824294,-0.5348768975964266,0.1337699414165388,16,-0.6939391237488672,-0.4006700114963728
KR6SH0006NF4,52848,0,True,LIZARD no-KI,base,0.0,1.0209076218463935,0.0,0.0,0,0.0,0.0
KR6SH0006NF4,52848,1,True,LIZARD no-KI,coupon_regular,-0.01,1.0108703792824267,-100.37242563966915,0.1821789093370019,120000,-100.4468186334582,-100.31278312436234
KR6SH0006NF4,52848,2,True,LIZARD no-KI,coupon_regular,-0.005,1.0158890005644101,-50.18621281983493,0.09108945466850081,120000,-50.22340931672945,-50.156391562181526
KR6SH0006NF4,52848,3,True,LIZARD no-KI,coupon_regular,-0.0025,1.0183983112054018,-25.093106409917006,0.04554472733425153,120000,-25.111704658364268,-25.078195781090304
KR6SH0006NF4,52848,4,True,LIZARD no-KI,coupon_regular,-0.001,1.0199038975899968,-10.03724256396712,0.018217890933698792,120000,-10.044681863346018,-10.031278312436442
KR6SH0006NF4,52848,5,True,LIZARD no-KI,coupon_regular,0.001,1.0219113461027904,10.037242563967276,0.018217890933699615,120000,10.031278312436596,10.044681863346177
KR6SH0006NF4,52848,6,True,LIZARD no-KI,coupon_regular,0.0025,1.0234169324873854,25.093106409917944,0.0455447273342494,120000,25.07819578109124,25.111704658365205
KR6SH0006NF4,52848,7,True,LIZARD no-KI,coupon_regular,0.005,1.0259262431283769,50.18621281983436,0.09108945466850187,120000,50.15639156218096,50.22340931672888
KR6SH0006NF4,52848,8,True,LIZARD no-KI,coupon_regular,0.01,1.0309448644103603,100.37242563966916,0.18217890933700254,120000,100.31278312436238,100.44681863345824
KR6SH0006NF4,52848,9,True,LIZARD no-KI,first_strike,-0.05,1.016762517914219,-41.45103932174642,0.7178144880509533,30762,-43.05208162388274,-40.20514192999777
KR6SH0006NF4,52848,10,True,LIZARD no-KI,first_strike,-0.025,1.0187901458003163,-21.17476046077189,0.44840745484524713,15793,-21.76950741226966,-20.754409189311048
KR6SH0006NF4,52848,11,True,LIZARD no-KI,first_strike,-0.01,1.0200454806799677,-8.621411664256941,0.26780790246288205,6513,-8.808817313051241,-8.477292223482616
KR6SH0006NF4,52848,12,True,LIZARD no-KI,first_strike,-0.005,1.0204729914136863,-4.346304327069997,0.17443787576593167,3208,-4.497655848174309,-4.263238034848968
KR6SH0006NF4,52848,13,True,LIZARD no-KI,first_strike,0.005,1.0213309603821443,4.233385357507517,0.17905756404182932,3200,3.7524306823982796,4.478077739839167
KR6SH0006NF4,52848,14,True,LIZARD no-KI,first_strike,0.01,1.0217281922218822,8.205703754888265,0.24862788517989862,6276,7.874407719250912,8.425841611084419
KR6SH0006NF4,52848,15,True,LIZARD no-KI,first_strike,0.025,1.0228353415453257,19.27719698932392,0.38206147461659923,15130,18.989644470300323,19.49439774126809
KR6SH0006NF4,52848,16,True,LIZARD no-KI,first_strike,0.05,1.0244315869089136,35.239650625203275,0.46987547208840363,27955,34.88749088645364,35.66723957106966
KR6SH0006NF4,52848,17,True,LIZARD no-KI,last_strike,-0.05,1.023963863657547,30.56241811153511,1.0989813337445709,769,29.49434968509195,32.235621815807505
KR6SH0006NF4,52848,18,True,LIZARD no-KI,last_strike,-0.025,1.022772571898712,18.6495005231833,0.8513902338994987,478,17.681762971253093,19.536887339050836
KR6SH0006NF4,52848,19,True,LIZARD no-KI,last_strike,-0.01,1.0217124406771563,8.04818830762744,0.5562315193580372,209,7.624005906019402,8.658364249110104
KR6SH0006NF4,52848,20,True,LIZARD no-KI,last_strike,-0.005,1.0213176136228446,4.099917764512521,0.3961803224984164,107,3.5638851539239464,5.058808489238385
KR6SH0006NF4,52848,21,True,LIZARD no-KI,last_strike,0.005,1.0204977017612162,-4.0992008517715455,0.39427141070648286,108,-4.440744970268413,-3.4170609957218145
KR6SH0006NF4,52848,22,True,LIZARD no-KI,last_strike,0.01,1.0200134336683744,-8.941881780190844,0.5802772147875442,237,-9.734287999857301,-7.697197217753222
KR6SH0006NF4,52848,23,True,LIZARD no-KI,last_strike,0.025,1.0186780119666308,-22.296098797625845,0.9080585559961853,600,-23.74764923116978,-19.84309055731203
KR6SH0006NF4,52848,24,True,LIZARD no-KI,last_strike,0.05,1.0159249181293173,-49.82703717076102,1.3332354617749231,1382,-51.61851684355787,-46.687755674966475
KR6HN0005GX4,52967,0,False,STEP no-KI,base,0.0,0.9856512697597314,0.0,0.0,0,0.0,0.0
KR6HN0005GX4,52967,1,False,STEP no-KI,coupon_regular,-0.01,0.9790823541171403,-65.68915642591001,0.159683995103927,110886,-65.85797028415767,-65.37186050067407
KR6HN0005GX4,52967,2,False,STEP no-KI,coupon_regular,-0.005,0.9823668119384357,-32.84457821295665,0.07984199755196222,110886,-32.92898514208049,-32.68593025033868
KR6HN0005GX4,52967,3,False,STEP no-KI,coupon_regular,-0.0025,0.9840090408490834,-16.42228910647909,0.039920998775980286,110886,-16.464492571041013,-16.34296512517011
KR6HN0005GX4,52967,4,False,STEP no-KI,coupon_regular,-0.001,0.984994378195472,-6.5689156425929145,0.015968399510391435,110886,-6.585797028417689,-6.537186050069328
KR6HN0005GX4,52967,5,False,STEP no-KI,coupon_regular,0.001,0.9863081613239901,6.568915642589709,0.01596839951039319,110886,6.53718605006611,6.58579702841447
KR6HN0005GX4,52967,6,False,STEP no-KI,coupon_regular,0.0025,0.9872934986703792,16.42228910647747,0.039920998775981396,110886,16.34296512516849,16.464492571039386
KR6HN0005GX4,52967,7,False,STEP no-KI,coupon_regular,0.005,0.9889357275810268,32.84457821295334,0.07984199755196361,110886,32.68593025033537,32.928985142077174
KR6HN0005GX4,52967,8,False,STEP no-KI,coupon_regular,0.01,0.9922201854023222,65.6891564259082,0.15968399510392634,110886,65.37186050067224,65.85797028415587
KR6HN0005GX4,52967,9,False,STEP no-KI,first_strike,-0.05,0.9977565911764652,121.05321416733962,2.741665359918268,15554,117.53847265747278,124.64556862985486
KR6HN0005GX4,52967,10,False,STEP no-KI,first_strike,-0.025,0.9916614284621335,60.10158702402127,1.9713641062085148,8761,59.354785074886074,61.518483580287764
KR6HN0005GX4,52967,11,False,STEP no-KI,first_strike,-0.01,0.9881399662393021,24.88696479570877,1.2720750993969174,3804,23.45187694847433,27.508792896932103
KR6HN0005GX4,52967,12,False,STEP no-KI,first_strike,-0.005,0.9868707601528401,12.19490393108763,0.9041258749134817,1994,10.179355039145939,13.39847642607512
KR6HN0005GX4,52967,13,False,STEP no-KI,first_strike,0.005,0.9846085038777449,-10.42765881986308,0.8576839175763502,1959,-10.926603300968328,-9.79670905384263
KR6HN0005GX4,52967,14,False,STEP no-KI,first_strike,0.01,0.9835621215142506,-20.891482454809168,1.2110310747829869,3962,-21.84875820049023,-19.385058540554454
KR6HN0005GX4,52967,15,False,STEP no-KI,first_strike,0.025,0.9804385904802176,-52.126792795136616,1.9152346285335051,10325,-54.70300962919309,-49.864275384824495
KR6HN0005GX4,52967,16,False,STEP no-KI,first_strike,0.05,0.9761232375726745,-95.28032187056893,2.6342013866659215,21880,-96.57939377408472,-94.21501714909053
KR6HN0005GX4,52967,17,False,STEP no-KI,last_strike,-0.05,0.9943596349538539,87.08365194122686,1.9632300994934098,1937,85.8292538264138,88.89275538730013
KR6HN0005GX4,52967,18,False,STEP no-KI,last_strike,-0.025,0.9898259372021828,41.746674424515,1.3498972814861512,949,40.096238576819204,43.45544793997788
KR6HN0005GX4,52967,19,False,STEP no-KI,last_strike,-0.01,0.9872266660287455,15.753962690141291,0.8256307387115251,363,14.831873211847922,16.40983306913771
KR6HN0005GX4,52967,20,False,STEP no-KI,last_strike,-0.005,0.9864290539468442,7.777841871129806,0.5792953762271182,180,7.128646879513593,8.816813796438339
