cohort,model,seed,axis,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
previous_canonical_4,augmented_price,101,ki_barrier,16,2,78.15089324650955,87.90002935894783,0.15367957969892443,16.300924348476762,26.909142497321266,-12.211446172606072,0.125,0.5,0.5625,16.0,1.0
previous_canonical_4,augmented_price,101,last_strike,32,4,73.30098608025975,79.77347521169615,0.4810044769766858,11.851628811130407,19.292514051595163,-6.424407532588775,0.125,0.4375,0.625,32.0,1.0
previous_canonical_4,augmented_price,233,ALL,116,4,61.588500761274865,67.84617622649297,0.6491102570731638,12.063899378655082,19.70707989648724,-4.926907508094316,0.07142857142857142,0.44642857142857145,0.6785714285714286,112.0,1.0
previous_canonical_4,augmented_price,233,base,4,4,64.26603249018353,67.50668947285006,0.5277941250132105,,,,,,,,
previous_canonical_4,augmented_price,233,coupon_regular,32,4,64.44456702773743,67.6388177469846,0.6103027415144647,3.888408598711082,5.702171113884122,0.9391270577906004,0.21875,0.71875,0.90625,32.0,1.0
previous_canonical_4,augmented_price,233,first_strike,32,4,65.30336255161131,72.74503493988355,0.5983829933642941,12.533280387268661,19.0094299368933,-6.5740272261056925,0.03125,0.4375,0.59375,32.0,1.0
previous_canonical_4,augmented_price,233,ki_barrier,16,2,38.22067688573213,40.133133912251566,0.8235738617932216,17.006266069950854,28.107994327793094,-12.611728615175805,0.0,0.3125,0.6875,16.0,1.0
previous_canonical_4,augmented_price,233,last_strike,32,4,66.36679317613363,73.78633016788898,0.5559842152796979,17.298825804337625,23.88281052681125,-5.303411802427109,0.0,0.25,0.53125,32.0,1.0
previous_canonical_4,augmented_price,47,ALL,116,4,60.45348415421015,67.56843455690404,0.6519772491236606,11.282329841946781,18.753681840606614,-4.2890420158185325,0.08928571428571429,0.4732142857142857,0.6696428571428571,112.0,1.0
previous_canonical_4,augmented_price,47,base,4,4,58.74914615481157,65.24507327159151,0.5589039070128026,,,,,,,,
previous_canonical_4,augmented_price,47,coupon_regular,32,4,59.23941298453997,66.09206627774006,0.6279219983896838,3.1850240310303057,4.329178489191841,0.9297393262384763,0.28125,0.84375,0.90625,32.0,1.0
previous_canonical_4,augmented_price,47,first_strike,32,4,57.766904332993875,64.63366592602412,0.6829535026223641,10.771236496657387,16.23874597828266,-4.55285234822369,0.03125,0.46875,0.65625,32.0,1.0
previous_canonical_4,augmented_price,47,ki_barrier,16,2,73.04206895402183,77.85238309614739,0.33610315977564376,16.604940546097552,27.445554816592313,-12.28692055405291,0.0,0.3125,0.6875,16.0,1.0
previous_canonical_4,augmented_price,47,last_strike,32,4,58.27288499511559,66.64555249344373,0.6377662323261237,17.22942364607728,23.9140992322873,-5.245073756353195,0.0,0.1875,0.4375,32.0,1.0
previous_canonical_4,augmented_price,ensemble,ALL,116,4,44.574131977616446,54.878795074150915,0.7704226408437551,10.813553950649789,18.35174876966004,-4.975717680743148,0.15178571428571427,0.49107142857142855,0.6875,112.0,1.0
previous_canonical_4,augmented_price,ensemble,base,4,4,41.075723261923486,52.2875012518527,0.7167085021721571,,,,,,,,
previous_canonical_4,augmented_price,ensemble,coupon_regular,32,4,41.49669941104844,53.22102267434575,0.7587308658700604,3.355868087446831,5.150425250514572,0.7824661831057864,0.34375,0.78125,0.9375,32.0,1.0
previous_canonical_4,augmented_price,ensemble,first_strike,32,4,41.117196812637246,51.83355363745997,0.796095246521989,11.052188635980539,17.29059777936703,-6.354831144944402,0.15625,0.46875,0.65625,32.0,1.0
previous_canonical_4,augmented_price,ensemble,ki_barrier,16,2,60.58218826391101,65.6813307578634,0.5274577266890801,16.523609784884396,27.398367836734934,-12.370031780611734,0.0625,0.4375,0.5625,16.0,1.0
previous_canonical_4,augmented_price,ensemble,last_strike,32,4,43.541772655477985,53.84595433937639,0.7635426897902559,15.177577211404685,21.861529184368827,-5.657631030456534,0.0,0.25,0.53125,32.0,1.0
previous_real_terms_82,affine_coupon_delta,101,ALL,2362,82,171.19944397871672,245.9170664470823,0.6279213979383238,11.228686850969952,20.079526074224535,-0.35287766528421605,0.16096491228070176,0.4969298245614035,0.6842105263157895,2008.0,0.952191235059761
previous_real_terms_82,affine_coupon_delta,101,base,82,82,166.94474253740236,238.2827499664975,0.6410175088101733,,,,,,,,
previous_real_terms_82,affine_coupon_delta,101,coupon_regular,656,82,167.28456414584238,238.5538509237263,0.6439524909866514,6.5285229586146665,11.370046786102717,2.7258221107644584e-06,0.2652439024390244,0.649390243902439,0.8048780487804879,656.0,1.0
previous_real_terms_82,affine_coupon_delta,101,first_strike,656,82,166.01119087605946,236.69869709227623,0.6438356565413974,10.203490379072518,17.50769710765036,-1.6294574102971402,0.13414634146341464,0.5,0.6951219512195121,568.0,0.8433098591549296
previous_real_terms_82,affine_coupon_delta,101,ki_barrier,312,39,200.2146849693299,293.7186939491486,0.5456947191648329,20.971508779716263,34.993651478808886,1.7197361889385456,0.08333333333333333,0.3173076923076923,0.5064102564102564,294.0,0.9863945578231292
previous_real_terms_82,affine_coupon_delta,101,last_strike,656,82,167.03448290375505,238.08588468813198,0.6412117728617821,12.320266053989672,19.573295954795547,-0.4149336810689317,0.12042682926829268,0.4268292682926829,0.6371951219512195,490.0,0.9938775510204082
previous_real_terms_82,affine_coupon_delta,233,ALL,2362,82,130.2959464300884,167.81702656668563,0.8267275965159135,10.93398266825941,19.608685061266492,-0.46003034688589106,0.1425438596491228,0.49605263157894736,0.6754385964912281,2008.0,0.9462151394422311
previous_real_terms_82,affine_coupon_delta,233,base,82,82,129.7832718833114,165.65414839751764,0.8265027112946416,,,,,,,,
previous_real_terms_82,affine_coupon_delta,233,coupon_regular,656,82,129.97400887936274,166.12218795912702,0.8273405419907163,7.7947587875828805,12.46104509692507,3.6344295006711277e-06,0.17682926829268292,0.5579268292682927,0.7469512195121951,656.0,1.0
previous_real_terms_82,affine_coupon_delta,233,first_strike,656,82,129.12116780303435,164.82837154620793,0.8272879495700123,10.228203467532275,16.984231329535877,-1.6277882985219512,0.1402439024390244,0.510670731707317,0.6859756097560976,568.0,0.8345070422535211
previous_real_terms_82,affine_coupon_delta,233,ki_barrier,312,39,135.43265267335198,182.62445281370887,0.8243684784973843,23.326946692743054,37.7837321226592,0.3427962992263342,0.035256410256410256,0.23717948717948717,0.4326923076923077,294.0,1.0
previous_real_terms_82,affine_coupon_delta,233,last_strike,656,82,129.4136793227119,165.3627622236744,0.8269202242464261,8.884771152652567,14.616654663804445,-0.13413856191128035,0.16158536585365854,0.5426829268292683,0.7088414634146342,490.0,0.9714285714285714
previous_real_terms_82,affine_coupon_delta,47,ALL,2362,82,121.05804577036706,151.5093080937327,0.8587670645984967,10.90758244789364,19.225214512662788,-0.24572263086761587,0.15789473684210525,0.512719298245614,0.6820175438596491,2008.0,0.9506972111553785
previous_real_terms_82,affine_coupon_delta,47,base,82,82,121.10863988494579,150.8611581453841,0.8561059173552621,,,,,,,,
previous_real_terms_82,affine_coupon_delta,47,coupon_regular,656,82,121.35832178545171,151.70129580321634,0.8560161873834002,9.24436942954823,15.943535289536717,-1.998936263578529e-05,0.16463414634146342,0.5548780487804879,0.7195121951219512,656.0,1.0
previous_real_terms_82,affine_coupon_delta,47,first_strike,656,82,120.76549965284785,151.1789782430434,0.854708062298895,10.634840087213195,17.92946251698622,-1.476531517723109,0.15853658536585366,0.5,0.676829268292683,568.0,0.846830985915493
previous_real_terms_82,affine_coupon_delta,47,ki_barrier,312,39,120.87198606047805,152.4826145535672,0.8775594509778454,20.26151127811796,32.673630521151125,1.3466340375079762,0.057692307692307696,0.2980769230769231,0.4775641025641026,294.0,1.0
previous_real_terms_82,affine_coupon_delta,47,last_strike,656,82,121.13248342171917,151.2634134545952,0.855176619478149,8.394718017422562,14.184829716102438,-0.017956752183541796,0.19817073170731708,0.5853658536585366,0.7469512195121951,490.0,0.9755102040816327
previous_real_terms_82,affine_coupon_delta,ensemble,ALL,2362,82,120.03367239859156,159.47857301753433,0.8435188468350351,9.854595085782748,18.055226563172337,-0.3528768810125261,0.17324561403508773,0.5372807017543859,0.7135964912280702,2008.0,0.9561752988047809
previous_real_terms_82,affine_coupon_delta,ensemble,base,82,82,117.65897147143214,155.91211601221352,0.8463092282221643,,,,,,,,
previous_real_terms_82,affine_coupon_delta,ensemble,coupon_regular,656,82,118.05351624559381,156.33956030529043,0.8470769818841902,6.769366783158469,11.552964198701595,-4.543036932067644e-06,0.22865853658536586,0.625,0.7896341463414634,656.0,1.0
previous_real_terms_82,affine_coupon_delta,ensemble,first_strike,656,82,116.99741116561277,154.77213937235953,0.8477195064357597,8.252636863674367,14.8697791475335,-1.5779257421807016,0.19359756097560976,0.5853658536585366,0.7637195121951219,568.0,0.8591549295774648
previous_real_terms_82,affine_coupon_delta,ensemble,ki_barrier,312,39,135.7122525703456,182.44082385466405,0.8247214960561934,20.87809578406124,34.40958786809675,1.1363888418909533,0.0641025641025641,0.30448717948717946,0.48717948717948717,294.0,1.0
previous_real_terms_82,affine_coupon_delta,ensemble,last_strike,656,82,117.89004170901896,155.9174463743093,0.8461277465373868,9.29889713206588,14.673294269304817,-0.18900966505452596,0.14939024390243902,0.5121951219512195,0.6951219512195121,490.0,0.9836734693877551
previous_real_terms_82,augmented_delta,101,ALL,2362,82,168.58961711263743,266.42259132207266,0.5632836495008815,12.110474272123975,21.53179364176885,-1.5153303212103015,0.12412280701754386,0.4732456140350877,0.6622807017543859,2008.0,0.9322709163346613
previous_real_terms_82,augmented_delta,101,base,82,82,162.09636702211935,256.5040489350676,0.5840161120335388,,,,,,,,
previous_real_terms_82,augmented_delta,101,coupon_regular,656,82,162.24636067316328,256.66170181322497,0.5878481747763291,6.234380608132456,10.302612297967007,0.1911682690061586,0.19359756097560976,0.6417682926829268,0.8094512195121951,656.0,1.0
previous_real_terms_82,augmented_delta,101,first_strike,656,82,162.63907253077497,255.0923790290077,0.5863303370678599,12.332914040707179,20.760636439154926,-3.9927706723527,0.0899390243902439,0.44359756097560976,0.6265243902439024,568.0,0.7799295774647887
previous_real_terms_82,augmented_delta,101,ki_barrier,312,39,207.9449912813054,326.34175583007976,0.43917172647014935,25.346553847915924,39.36569263675962,0.2265576898879169,0.028846153846153848,0.20512820512820512,0.4198717948717949,294.0,1.0
previous_real_terms_82,augmented_delta,101,last_strike,656,82,162.9772744858003,256.4201500499755,0.5838257672714595,11.468919588801976,18.362339946410017,-1.5728474923920512,0.13414634146341464,0.46189024390243905,0.6661585365853658,490.0,0.9775510204081632
previous_real_terms_82,augmented_delta,233,ALL,2362,82,116.6579066070698,159.6792284448108,0.8431248309495845,12.079082143309432,20.475514196386218,-0.6266352631405704,0.10964912280701754,0.45789473684210524,0.6460526315789473,2008.0,0.9417330677290837
previous_real_terms_82,augmented_delta,233,base,82,82,118.60971523717241,162.29105713803602,0.8334758450914919,,,,,,,,
previous_real_terms_82,augmented_delta,233,coupon_regular,656,82,119.02628270243693,162.74863649741383,0.8342819532336685,8.668203745135928,13.798698656516022,0.34053787225624327,0.13414634146341464,0.5228658536585366,0.7240853658536586,656.0,0.9969512195121951
previous_real_terms_82,augmented_delta,233,first_strike,656,82,118.23649218857372,162.38621681176082,0.8323679592437481,12.451770959882086,21.098563371125703,-1.9449949502212038,0.10213414634146341,0.4603658536585366,0.6402439024390244,568.0,0.8116197183098591
previous_real_terms_82,augmented_delta,233,ki_barrier,312,39,101.92494108614575,138.9108942774797,0.898385140105854,19.854250122313754,32.76018765406525,0.5734911097757524,0.09615384615384616,0.3269230769230769,0.48717948717948717,294.0,0.9863945578231292
previous_real_terms_82,augmented_delta,233,last_strike,656,82,119.47411098943638,162.7274099937141,0.8323929385691017,11.419325978798467,17.639325021237322,-0.846240522965733,0.09908536585365854,0.4527439024390244,0.649390243902439,490.0,0.9918367346938776
previous_real_terms_82,augmented_delta,47,ALL,2362,82,131.65514572431857,163.96012407848428,0.8346006370590985,11.101314003526456,19.236719650356296,-0.23424246257521883,0.13508771929824562,0.48596491228070177,0.6745614035087719,2008.0,0.9098605577689243
previous_real_terms_82,augmented_delta,47,base,82,82,131.78334176858903,163.85077613598781,0.8302596607727807,,,,,,,,
previous_real_terms_82,augmented_delta,47,coupon_regular,656,82,132.15238050251236,164.3211757636729,0.8310640198550887,7.906949340421949,12.515188495580023,-0.17105079278719187,0.17073170731707318,0.5625,0.75,656.0,1.0
previous_real_terms_82,augmented_delta,47,first_strike,656,82,132.1053343107158,164.85908373811213,0.8272235812848202,14.00107705242097,23.66100859263036,-1.4653202111395183,0.11128048780487805,0.42378048780487804,0.6082317073170732,568.0,0.7570422535211268
previous_real_terms_82,augmented_delta,47,ki_barrier,312,39,130.00078255032304,161.47441131635787,0.8626932056023866,15.28221662980413,26.095081870273816,1.2785739389577169,0.08653846153846154,0.40384615384615385,0.5993589743589743,294.0,0.9863945578231292
previous_real_terms_82,augmented_delta,47,last_strike,656,82,131.47852911987454,163.88416480161658,0.830001585111207,9.407437539384873,15.678421288453398,0.2141333764475849,0.14634146341463414,0.510670731707317,0.7012195121951219,490.0,0.9204081632653062
previous_real_terms_82,augmented_delta,ensemble,ALL,2362,82,114.61330344664204,161.55554709328413,0.8394164315258699,10.187051265815695,17.850420178509303,-0.7920693489754427,0.1355263157894737,0.5135964912280702,0.6912280701754386,2008.0,0.9506972111553785
previous_real_terms_82,augmented_delta,ensemble,base,82,82,113.37264478298168,159.71147414590666,0.8387275081033145,,,,,,,,
previous_real_terms_82,augmented_delta,ensemble,coupon_regular,656,82,113.63673509360127,159.92667336056292,0.83997903116659,6.6378819563678295,10.876605786633196,0.12021844949165982,0.19359756097560976,0.6082317073170732,0.7804878048780488,656.0,1.0
previous_real_terms_82,augmented_delta,ensemble,first_strike,656,82,113.99920761596208,159.23537001315705,0.8388101144218337,10.281938645400187,17.897858689148396,-2.4676952779045513,0.11585365853658537,0.5213414634146342,0.6859756097560976,568.0,0.8257042253521126
previous_real_terms_82,augmented_delta,ensemble,ki_barrier,312,39,119.5185747831791,173.5411576161263,0.8414049644952672,18.773851031201247,30.759343123656265,0.6928742462070395,0.07692307692307693,0.34294871794871795,0.5352564102564102,294.0,1.0
previous_real_terms_82,augmented_delta,ensemble,last_strike,656,82,114.0260550593576,159.78731374865941,0.8383947449541617,9.557367453605455,14.793026349886922,-0.7349848796368124,0.125,0.4923780487804878,0.6814024390243902,490.0,1.0
previous_real_terms_82,augmented_price,101,ALL,2362,82,171.08299881880706,250.823257630919,0.6129269237854845,17.067500131705433,27.464755428726882,-2.3340215539585003,0.08859649122807017,0.3456140350877193,0.5460526315789473,2008.0,0.9352589641434262
previous_real_terms_82,augmented_price,101,base,82,82,170.39347666323067,246.4064728936155,0.6161228300891326,,,,,,,,
previous_real_terms_82,augmented_price,101,coupon_regular,656,82,170.6695378655791,246.90572432566591,0.6185853184632442,10.73494320981809,17.339880690819157,0.026959289864737397,0.14786585365853658,0.4679878048780488,0.6600609756097561,656.0,0.9679878048780488
previous_real_terms_82,augmented_price,101,first_strike,656,82,168.32716998497952,244.37228063442979,0.6203681964903145,21.30033338486791,32.02206894944912,-5.214725858335941,0.04725609756097561,0.2530487804878049,0.4679878048780488,568.0,0.8080985915492958
previous_real_terms_82,augmented_price,101,ki_barrier,312,39,179.2294215621383,281.0515855023002,0.5840350980434563,22.22854938694056,35.4292884646293,-2.0034507533086985,0.057692307692307696,0.28846153846153844,0.4807692307692308,294.0,1.0
previous_real_terms_82,augmented_price,101,last_strike,656,82,170.46396074128617,246.34221356185984,0.6158962327861672,16.71257842294043,26.431246038218237,-1.9715207912743264,0.08536585365853659,0.3429878048780488,0.5411585365853658,490.0,1.0
previous_real_terms_82,augmented_price,233,ALL,2362,82,147.00838065683956,179.83852767684934,0.801013857662412,16.75415362789898,26.540985069471517,-1.8933719964265747,0.07412280701754385,0.33903508771929824,0.5394736842105263,2008.0,0.9068725099601593
previous_real_terms_82,augmented_price,233,base,82,82,146.62909613241652,179.47342713573423,0.7963481442497031,,,,,,,,
previous_real_terms_82,augmented_price,233,coupon_regular,656,82,147.31227960020777,180.19359919002292,0.7968514118971346,11.471623527988953,17.981646495619707,0.24099902408873095,0.09908536585365854,0.43902439024390244,0.6387195121951219,656.0,0.9512195121951219
previous_real_terms_82,augmented_price,233,first_strike,656,82,147.9677561083587,181.67688926339633,0.7901745928572177,19.025036734792298,29.29384514978515,-4.422336622490513,0.057926829268292686,0.2942073170731707,0.49390243902439024,568.0,0.7482394366197183
previous_real_terms_82,augmented_price,233,ki_barrier,312,39,142.59775882542002,171.8447205427749,0.8444904743626366,21.775749176959874,35.000703881889805,-2.0401286243036574,0.08012820512820513,0.28846153846153844,0.46474358974358976,294.0,1.0
previous_real_terms_82,augmented_price,233,last_strike,656,82,147.8902516009851,181.39166734153275,0.7917401490595208,17.377480786606238,26.156991020141074,-1.4289795068876219,0.0625,0.3079268292682927,0.5213414634146342,490.0,0.9755102040816327
previous_real_terms_82,augmented_price,47,ALL,2362,82,114.60015623354732,153.0520847128831,0.8558761500529111,15.445053287555174,24.83704942962265,-1.236013283109239,0.08289473684210526,0.3605263157894737,0.5631578947368421,2008.0,0.9362549800796812
previous_real_terms_82,augmented_price,47,base,82,82,112.10079693340214,151.06866528579556,0.8557097970376846,,,,,,,,
previous_real_terms_82,augmented_price,47,coupon_regular,656,82,112.47013671124091,151.4350695801065,0.856521108993487,8.926637663361866,13.542362820641145,0.3808028087382775,0.12347560975609756,0.49390243902439024,0.6951219512195121,656.0,1.0
previous_real_terms_82,augmented_price,47,first_strike,656,82,113.82945189329638,151.7907850662108,0.8535297177203663,19.596875480256838,30.380039650065694,-2.5205377636153314,0.06707317073170732,0.27896341463414637,0.4725609756097561,568.0,0.7746478873239436
previous_real_terms_82,augmented_price,47,ki_barrier,312,39,124.96897130413564,161.10972140052786,0.863312719943645,20.636756258110974,32.93128579380136,-1.8659397811634217,0.08012820512820513,0.2916666666666667,0.4807692307692308,294.0,1.0
previous_real_terms_82,augmented_price,47,last_strike,656,82,112.88179040187966,152.2275918089404,0.8533244782925921,15.342422135489791,22.845219219084505,-1.2687057063517218,0.05945121951219512,0.34146341463414637,0.5609756097560976,490.0,1.0
previous_real_terms_82,augmented_price,ensemble,ALL,2362,82,115.80536645926944,161.0675748277991,0.8403850393756164,14.48725868042426,23.34336747502609,-1.8211356111647994,0.09956140350877193,0.3881578947368421,0.5868421052631579,2008.0,0.9526892430278885
previous_real_terms_82,augmented_price,ensemble,base,82,82,113.82365877225061,158.38128869827437,0.8414026944578485,,,,,,,,
previous_real_terms_82,augmented_price,ensemble,coupon_regular,656,82,114.29938641704211,159.0318211556438,0.8417647808165768,9.878573037588634,15.439957257243456,0.21625370756387918,0.1326219512195122,0.4679878048780488,0.6692073170731707,656.0,1.0
previous_real_terms_82,augmented_price,ensemble,first_strike,656,82,113.69618752315162,157.51687200110567,0.8422705234456501,14.062936084011376,22.224584816246093,-4.052533414813942,0.10975609756097561,0.40396341463414637,0.5960365853658537,568.0,0.8327464788732394
previous_real_terms_82,augmented_price,ensemble,ki_barrier,312,39,125.74851927317228,175.88021023918913,0.8371009466804977,21.18732353754231,33.990656378189875,-1.9698397195919841,0.0673076923076923,0.2948717948717949,0.49038461538461536,294.0,1.0
previous_real_terms_82,augmented_price,ensemble,last_strike,656,82,114.93917841383083,159.5589661711023,0.8388563060095051,16.333650707141008,24.74019155160069,-1.5564020015045779,0.07164634146341463,0.33689024390243905,0.5411585365853658,490.0,1.0
published_monthly_6,affine_coupon_delta,101,ALL,206,6,86.63822411905038,98.47633050137817,0.9054426665610855,5.409017488691612,8.661216222195474,0.3229471935948853,0.205,0.655,0.855,195.0,0.9538461538461539
published_monthly_6,affine_coupon_delta,101,base,6,6,85.51211698682316,97.37128054800878,0.9089713509358637,,,,,,,,
published_monthly_6,affine_coupon_delta,101,coupon_regular,48,6,85.51191830467432,97.49778171814529,0.9120968405882932,2.835854422122935,4.969038534292027,6.89818572633764e-14,0.4166666666666667,0.8333333333333334,0.9583333333333334,48.0,1.0
published_monthly_6,affine_coupon_delta,101,first_strike,48,6,85.1649396610306,97.74789207099133,0.9078847920341514,8.625660771995022,12.426051912528132,0.07053998847030248,0.0625,0.4791666666666667,0.7083333333333334,43.0,0.7906976744186046
published_monthly_6,affine_coupon_delta,101,ki_barrier,8,1,118.98552652781359,119.08836140174854,-1.7323883647973757,3.7845400129591953,4.955507921885056,0.273423684821253,0.25,0.75,0.875,8.0,1.0
published_monthly_6,affine_coupon_delta,101,last_strike,48,6,85.17915057092951,97.13152114278257,0.9097272892350691,5.3011437335532605,7.30893752730762,0.7755221284455182,0.10416666666666667,0.625,0.8958333333333334,48.0,1.0
published_monthly_6,affine_coupon_delta,101,monthly_barrier,48,6,85.4464342629683,97.85190211607528,0.9088380089212238,5.144157273050631,8.715384245014034,0.4539805755925901,0.22916666666666666,0.6666666666666666,0.8541666666666666,48.0,1.0
published_monthly_6,affine_coupon_delta,233,ALL,206,6,80.06460999363276,103.14612256170969,0.8962621326586201,3.7908950769303233,6.0474522179050405,0.14856188437552492,0.31,0.74,0.91,195.0,0.9897435897435898
published_monthly_6,affine_coupon_delta,233,base,6,6,79.0466341476443,103.38995031142082,0.897370316954572,,,,,,,,
published_monthly_6,affine_coupon_delta,233,coupon_regular,48,6,79.05556334407338,103.67406527803598,0.9006071205847548,4.154284249667948,7.671315379878594,8.692344036642652e-05,0.375,0.75,0.9166666666666666,48.0,1.0
published_monthly_6,affine_coupon_delta,233,first_strike,48,6,80.02375744969049,103.89600169648412,0.8959327196816889,3.512988856336881,5.375043031136798,-1.011793437210494,0.3541666666666667,0.75,0.9166666666666666,43.0,0.9534883720930233
published_monthly_6,affine_coupon_delta,233,ki_barrier,8,1,95.06692763750902,95.18031449396746,-0.7454124080000013,2.827682408071901,4.7256117992269875,0.8717053067542364,0.25,0.875,0.875,8.0,1.0
published_monthly_6,affine_coupon_delta,233,last_strike,48,6,79.49681535990958,103.04096171156638,0.8984088420411211,3.208812849209172,4.813971576358137,0.6719218052452924,0.3541666666666667,0.7708333333333334,0.9166666666666666,48.0,1.0
published_monthly_6,affine_coupon_delta,233,monthly_barrier,48,6,79.30916452762676,103.21516254883092,0.8985709729949016,4.4480297973170275,6.143744973906559,0.8135083422971495,0.16666666666666666,0.6666666666666666,0.8958333333333334,48.0,1.0
published_monthly_6,affine_coupon_delta,47,ALL,206,6,65.95306660217764,72.96687108079776,0.9480861845391076,3.9385903110773715,6.579814188226187,0.15499322554678954,0.315,0.75,0.895,195.0,0.958974358974359
published_monthly_6,affine_coupon_delta,47,base,6,6,65.84450526214187,72.96634030017887,0.948883458390245,,,,,,,,
published_monthly_6,affine_coupon_delta,47,coupon_regular,48,6,65.84454251504535,73.22436671111848,0.950417746205518,3.2795003781778242,6.141526810217101,3.7252903053600996e-05,0.4166666666666667,0.7916666666666666,0.875,48.0,1.0
published_monthly_6,affine_coupon_delta,47,first_strike,48,6,65.9628464469534,73.22192316469568,0.9483109204637213,4.4669172712351815,6.737559534877654,-0.6840423967518147,0.2708333333333333,0.7083333333333334,0.8958333333333334,43.0,0.813953488372093
published_monthly_6,affine_coupon_delta,47,ki_barrier,8,1,72.10282262747637,72.20694250479414,-0.004527197553160223,3.1654712711607944,3.8922032697258198,-0.3517545330666254,0.25,0.75,1.0,8.0,1.0
published_monthly_6,affine_coupon_delta,47,last_strike,48,6,65.33430060742705,72.5228816941609,0.9496747189963469,3.8987998160303747,6.089652938802877,0.5836200075374168,0.25,0.75,0.8958333333333334,48.0,1.0
published_monthly_6,affine_coupon_delta,47,monthly_barrier,48,6,65.65918766923944,73.02210252451681,0.9492327166039135,4.237996952185536,7.594054963439726,0.8048159982674049,0.3333333333333333,0.75,0.8958333333333334,48.0,1.0
published_monthly_6,affine_coupon_delta,ensemble,ALL,206,6,74.66674045420669,89.37972643926437,0.9221050067237906,3.6166550743671495,6.0459191381968,0.20883410117242218,0.305,0.785,0.905,195.0,0.9692307692307692
published_monthly_6,affine_coupon_delta,ensemble,base,6,6,73.74069680614532,89.09651276337598,0.9237854751143019,,,,,,,,
published_monthly_6,affine_coupon_delta,ensemble,coupon_regular,48,6,73.74063057876238,89.30201649124666,0.9262541566366909,3.0404071076110646,6.056022739830795,4.139211448069465e-05,0.5,0.8333333333333334,0.9166666666666666,48.0,1.0
published_monthly_6,affine_coupon_delta,ensemble,first_strike,48,6,74.4196996494533,89.36013484976573,0.9230153452152902,4.8135877664247495,6.6557228211517945,-0.5417652818305604,0.10416666666666667,0.6875,0.875,43.0,0.8604651162790697
published_monthly_6,affine_coupon_delta,ensemble,ki_barrier,8,1,95.3850922642664,95.41549729533253,-0.7540486081789326,1.838524282896285,2.423063343703132,0.2644581528362415,0.25,0.875,1.0,8.0,1.0
published_monthly_6,affine_coupon_delta,ensemble,last_strike,48,6,73.52164892040462,88.67027915439874,0.9247697932911828,2.927745252632532,4.791184634595207,0.6770213137427349,0.2708333333333333,0.8541666666666666,0.9583333333333334,48.0,1.0
published_monthly_6,affine_coupon_delta,ensemble,monthly_barrier,48,6,73.64767948920417,89.17881567213617,0.9242820828995939,3.9812353027120655,6.8845257918511535,0.6907683053857303,0.3541666666666667,0.75,0.8541666666666666,48.0,1.0
published_monthly_6,augmented_delta,101,ALL,206,6,55.4959395079904,66.62038090060261,0.9567241382390524,8.378973189721561,12.100799698113846,0.4995676769933228,0.085,0.505,0.705,195.0,0.9538461538461539
published_monthly_6,augmented_delta,101,base,6,6,55.015831422572774,66.65309755503762,0.9573462706761716,,,,,,,,
published_monthly_6,augmented_delta,101,coupon_regular,48,6,56.22611164982455,67.65006800246569,0.9576794317602155,8.117403511649217,12.230067717754288,0.28309722741451804,0.08333333333333333,0.5208333333333334,0.7083333333333334,48.0,1.0
published_monthly_6,augmented_delta,101,first_strike,48,6,56.66974273698869,67.23424906051078,0.9564189536754515,7.724652916708126,11.29266678748879,0.7239310715518658,0.16666666666666666,0.5625,0.7291666666666666,43.0,0.7906976744186046
published_monthly_6,augmented_delta,101,ki_barrier,8,1,45.99583920424334,47.7954831945138,0.559873517300286,10.304021552685453,13.233196628813838,-2.515254126801367,0.0,0.375,0.625,8.0,1.0
published_monthly_6,augmented_delta,101,last_strike,48,6,55.11546334704625,67.05566237913271,0.9569763732314958,7.914007462020206,11.853686328190305,-0.45718884894985745,0.10416666666666667,0.5,0.75,48.0,1.0
published_monthly_6,augmented_delta,101,monthly_barrier,48,6,55.61580385940382,67.21678057541737,0.9569839356778416,9.438987474681378,12.779956870053402,1.9509015585892129,0.0,0.4583333333333333,0.6458333333333334,48.0,1.0
published_monthly_6,augmented_delta,233,ALL,206,6,75.09767684994785,95.82653385366648,0.9104628923596044,6.210015342285374,9.910779984042795,-0.3411737189569946,0.22,0.615,0.795,195.0,0.958974358974359
published_monthly_6,augmented_delta,233,base,6,6,74.30041753427729,96.2138953961361,0.9111224793578825,,,,,,,,
published_monthly_6,augmented_delta,233,coupon_regular,48,6,74.48312176443221,96.3713974753148,0.9141161847977631,3.545630704764877,5.493234876634804,0.2594416340192848,0.3125,0.7708333333333334,0.9375,48.0,1.0
published_monthly_6,augmented_delta,233,first_strike,48,6,76.52505281035367,98.26468667791336,0.9069081881418407,8.823326607872996,12.7117865432202,-2.690756939458622,0.08333333333333333,0.4791666666666667,0.6666666666666666,43.0,0.813953488372093
published_monthly_6,augmented_delta,233,ki_barrier,8,1,61.994470920017875,63.0821383139402,0.23331564568536545,9.076463893536284,12.074188425518669,-3.121582375779028,0.0,0.375,0.625,8.0,1.0
published_monthly_6,augmented_delta,233,last_strike,48,6,76.31577881911521,96.55344041566626,0.9107986124006285,6.065175893733509,10.228601397883878,0.548962390127393,0.2708333333333333,0.625,0.8125,48.0,1.0
