cohort,model,seed,structure,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
previous_real_terms_82,augmented_price,233,STEP KI,528,16,167.96550706865904,197.07816643984725,0.8023763084888325,18.60903446626478,29.264609513865135,-0.83972864373581,0.08203125,0.32421875,0.521484375,425,0.9247058823529412
previous_real_terms_82,augmented_price,233,STEP no-KI,500,20,152.69470443589194,174.2307171175183,0.7500406588383659,13.482860146256204,21.649057246170532,-1.434925668078087,0.09375,0.40625,0.60625,460,0.9021739130434783
previous_real_terms_82,augmented_price,47,LIZARD KI,759,23,116.44832224480041,156.1523963025311,0.8672825635718493,18.66237664682111,28.85156816900306,-1.8292822310339272,0.05570652173913043,0.2826086956521739,0.4945652173913043,617,0.9238249594813615
previous_real_terms_82,augmented_price,47,LIZARD no-KI,575,23,101.04655059464697,146.65570371171373,0.8395877027913267,17.416339611949052,27.387819200974082,-1.5679314314670674,0.07608695652173914,0.32065217391304346,0.5144927536231884,506,0.8636363636363636
previous_real_terms_82,augmented_price,47,STEP KI,528,16,140.78341135352028,170.59812963323662,0.851915190099121,15.069031217223166,24.06300997278401,-0.22726996391074233,0.095703125,0.3828125,0.58203125,425,0.9811764705882353
previous_real_terms_82,augmented_price,47,STEP no-KI,500,20,99.73176930650918,134.82414091845368,0.8503229391823406,8.64593507198192,13.174669077142966,-1.0206212328249435,0.11875,0.5020833333333333,0.7041666666666667,460,0.991304347826087
previous_real_terms_82,augmented_price,ensemble,LIZARD KI,759,23,138.51579098404287,197.16702933621931,0.7884079901102088,16.289827419983716,26.499930797715393,-2.3661265273339462,0.08152173913043478,0.360054347826087,0.5665760869565217,617,0.9740680713128039
previous_real_terms_82,augmented_price,ensemble,LIZARD no-KI,575,23,120.79342636599898,164.32098779757985,0.7986156044283197,13.4623560946272,20.74400672663167,-2.2484609844243617,0.10144927536231885,0.39492753623188404,0.5869565217391305,506,0.8913043478260869
previous_real_terms_82,augmented_price,ensemble,STEP KI,528,16,109.43698594068131,142.22237257899283,0.8970804639033068,16.185217409727976,26.03370409713536,-0.8224363118316028,0.130859375,0.365234375,0.556640625,425,0.9905882352941177
previous_real_terms_82,augmented_price,ensemble,STEP no-KI,500,20,82.31968296555345,105.49924428136606,0.9083529225201089,11.090801942175737,17.139425164794304,-1.5593379464123542,0.09166666666666666,0.4479166666666667,0.65,460,0.9565217391304348
published_monthly_6,affine_coupon_delta,101,LIZARD no-KI,33,1,95.80203468252004,96.45990045914876,-5.231295904608205,8.045144192868406,11.428147103158794,0.4155131586120465,0.03125,0.5,0.75,27,0.9259259259259259
published_monthly_6,affine_coupon_delta,101,STEP KI,41,1,119.24290931786575,119.59282755057927,-4.921473764235576,4.8341368002544876,9.255407455684772,0.016441917139172268,0.45,0.75,0.875,40,1.0
published_monthly_6,affine_coupon_delta,101,STEP no-KI,132,4,74.2200586512782,91.46343574225955,0.9419338545042313,4.929636027784014,7.60219392877427,0.3955886012330052,0.171875,0.6640625,0.875,128,0.9453125
published_monthly_6,affine_coupon_delta,233,LIZARD no-KI,33,1,71.50766914643717,72.26413714529075,-2.497279958017544,7.441569515154848,10.59062225073333,0.06257915573576472,0.0625,0.5,0.78125,27,0.9259259259259259
published_monthly_6,affine_coupon_delta,233,STEP KI,41,1,96.21218339679315,96.3186153071621,-2.8409619258437946,2.8146226213001047,4.591340417027165,-0.28038921384227294,0.425,0.8,0.925,40,1.0
published_monthly_6,affine_coupon_delta,233,STEP no-KI,132,4,77.1883110423288,111.4287879532778,0.9138167656346606,3.1833116097586345,4.745029013610371,0.3041047847285268,0.3359375,0.78125,0.9375,128,1.0
published_monthly_6,affine_coupon_delta,47,LIZARD no-KI,33,1,68.17416198428526,68.98950272849235,-2.1875043444374556,6.536253950551654,10.741303301358009,-0.21691074890634043,0.40625,0.59375,0.75,27,0.9259259259259259
published_monthly_6,affine_coupon_delta,47,STEP KI,41,1,72.06045402239606,72.25614442361554,-1.1615690291298804,3.716576866433596,5.389389577919912,-0.3171205761851074,0.25,0.75,0.95,40,1.0
published_monthly_6,affine_coupon_delta,47,STEP no-KI,132,4,63.500801209461684,74.14429395119231,0.9618421898121786,3.358553602659981,5.452172057019737,0.3955047822012898,0.3125,0.7890625,0.9140625,128,0.953125
published_monthly_6,affine_coupon_delta,ensemble,LIZARD no-KI,33,1,78.49462193774762,79.14573129394206,-3.195075184551336,6.70257738253576,10.288634185729594,0.08706052181352264,0.1875,0.59375,0.71875,27,0.9259259259259259
published_monthly_6,affine_coupon_delta,ensemble,STEP KI,41,1,95.83851557901835,95.92163592472839,-2.809365946707327,2.382279365539296,4.046510826229169,-0.1936892909627545,0.45,0.825,0.975,40,1.0
published_monthly_6,affine_coupon_delta,ensemble,STEP no-KI,132,4,67.13368841576631,89.68491136382175,0.944170113876066,3.230916906333702,5.053051260595885,0.3650660560543898,0.2890625,0.8203125,0.9296875,128,0.96875
published_monthly_6,augmented_delta,101,LIZARD no-KI,33,1,109.02406078499068,110.23582664638265,-7.13823605174381,12.2801814457636,16.55324401927566,0.12592771726110952,0.0,0.375,0.5625,27,0.9259259259259259
published_monthly_6,augmented_delta,101,STEP KI,41,1,44.3691827754627,45.205853740251754,0.15392494200275386,6.207708542489042,8.810663938877399,-0.9108126404703857,0.125,0.6,0.775,40,1.0
published_monthly_6,augmented_delta,101,STEP no-KI,132,4,45.56994726475272,57.04094799425285,0.9774159698536833,8.082191327971213,11.66339168049138,1.033721516133785,0.09375,0.5078125,0.71875,128,0.9453125
published_monthly_6,augmented_delta,233,LIZARD no-KI,33,1,110.30091871017453,110.78041733681377,-7.218844240587515,6.383623285288075,10.466847386639204,0.491173804573808,0.28125,0.59375,0.8125,27,0.9629629629629629
published_monthly_6,augmented_delta,233,STEP KI,41,1,59.67171583214054,60.2242606544951,-0.5016284759341039,4.820384835313005,8.279986516676807,-0.8187979700983764,0.375,0.725,0.85,40,1.0
published_monthly_6,augmented_delta,233,STEP no-KI,132,4,71.08826336769496,100.67762505483087,0.9296451729406582,6.600872889963564,10.230403635915504,-0.4000030213580137,0.15625,0.5859375,0.7734375,128,0.9453125
published_monthly_6,augmented_delta,47,LIZARD no-KI,33,1,63.22544119677453,64.93127568538358,-1.8235314337352357,10.693862847977812,15.060349720816042,1.187877596192155,0.03125,0.40625,0.65625,27,0.9259259259259259
published_monthly_6,augmented_delta,47,STEP KI,41,1,84.89204018561448,85.08490860738401,-1.9972613582152734,4.305871492960698,5.801967146710719,0.24811027021992188,0.1,0.65,0.9,40,0.85
published_monthly_6,augmented_delta,47,STEP no-KI,132,4,74.24086430711873,85.9594195135396,0.9487120992376612,4.683706402321798,7.081845286726726,0.6299373006834981,0.1796875,0.6796875,0.875,128,0.9765625
published_monthly_6,augmented_delta,ensemble,LIZARD no-KI,33,1,94.18347356397973,95.09797036313097,-5.056577130275869,8.792803478361193,13.373764964143039,0.6016597060092901,0.15625,0.5,0.6875,27,0.9259259259259259
published_monthly_6,augmented_delta,ensemble,STEP KI,41,1,62.97764626440585,63.16979976722019,-0.6521084094279384,2.5067300260891594,5.008351910076289,-0.49383344678253016,0.575,0.85,0.925,40,1.0
published_monthly_6,augmented_delta,ensemble,STEP no-KI,132,4,62.4667305938872,79.26473106163901,0.9563898122516687,5.110413742814847,8.268727951340134,0.4212185984864062,0.25,0.703125,0.828125,128,0.953125
published_monthly_6,augmented_price,101,LIZARD no-KI,33,1,118.78986640512636,121.16791889170241,-8.832411672894612,16.789478970383893,24.259006722600834,-0.18982788843652187,0.0625,0.28125,0.53125,27,0.9629629629629629
published_monthly_6,augmented_price,101,STEP KI,41,1,85.74411038925605,87.42490622986725,-2.164389185178766,11.942063689087606,17.371439288604293,-1.8746495488108397,0.075,0.425,0.65,40,1.0
published_monthly_6,augmented_price,101,STEP no-KI,132,4,67.13232406113781,72.60129308808341,0.963413851962738,11.510070917866248,16.94689093349136,0.2468144765510556,0.078125,0.4140625,0.6328125,128,0.90625
published_monthly_6,augmented_price,233,LIZARD no-KI,33,1,121.76417430344549,122.96013147006154,-9.125428094286448,12.783786071156754,17.373235766642953,-0.05825063509484707,0.0,0.375,0.46875,27,0.9629629629629629
published_monthly_6,augmented_price,233,STEP KI,41,1,51.66349743904734,54.83630003670934,-0.2449612363099094,12.989448240328977,18.787171717831917,-2.6024222615183596,0.0,0.375,0.575,40,1.0
published_monthly_6,augmented_price,233,STEP no-KI,132,4,30.333820688038156,35.161645811951225,0.9914184375889888,9.019453379217016,13.484440773398589,-1.40838788241005,0.046875,0.515625,0.6875,128,1.0
published_monthly_6,augmented_price,47,LIZARD no-KI,33,1,15.19251484351006,21.795648398428998,0.6818555562259789,15.475867105340255,22.051560715411433,0.46023526864508213,0.0625,0.3125,0.53125,27,0.9629629629629629
published_monthly_6,augmented_price,47,STEP KI,41,1,140.03063976744923,141.01053155957587,-7.232327526796164,10.894003189640694,17.00889871761058,-2.6839614155710936,0.225,0.475,0.65,40,1.0
published_monthly_6,augmented_price,47,STEP no-KI,132,4,52.2841043085524,59.115863433844225,0.9757430579951175,8.95489003672328,14.349575186122994,-1.2766243645534519,0.1640625,0.5234375,0.7109375,128,1.0
published_monthly_6,augmented_price,ensemble,LIZARD no-KI,33,1,79.54232107611912,82.06148288186901,-3.509864330998024,15.016377382293715,20.489827885817952,0.07071891503828587,0.0,0.28125,0.46875,27,0.9629629629629629
published_monthly_6,augmented_price,ensemble,STEP KI,41,1,92.47941586525099,93.91669642226704,-2.6517846303625277,11.354165008593776,16.73797916132599,-2.387011075299792,0.05,0.45,0.65,40,1.0
published_monthly_6,augmented_price,ensemble,STEP no-KI,132,4,39.508961953010726,43.48099340907603,0.9868771884804024,8.948301609707428,13.766388920261072,-0.8127325901371433,0.1328125,0.5078125,0.6953125,128,1.0
regular_test,affine_coupon_delta,101,LIZARD KI,1056,32,111.32237473083812,167.06071512365224,0.9057361385745877,9.755416006854196,17.077255096645207,-1.5865541949548378,0.1875,0.529296875,0.7099609375,952,0.9506302521008403
regular_test,affine_coupon_delta,101,LIZARD no-KI,800,32,87.36284824721804,117.18721251315134,0.9736315491121889,7.735564672522187,13.441321970674908,-1.6003663648586368,0.20572916666666666,0.6028645833333334,0.7721354166666666,739,0.9688768606224628
regular_test,affine_coupon_delta,101,STEP KI,1056,32,43.859428808572595,55.72986871467784,0.9890179839090982,7.419464452494275,13.73859670387298,-1.5258808493732727,0.224609375,0.611328125,0.7705078125,979,0.9938712972420838
regular_test,affine_coupon_delta,101,STEP no-KI,800,32,38.10594195714612,56.15017212205633,0.9884210735402793,7.398634189671374,14.474815843421862,-1.2956671173298722,0.23046875,0.6263020833333334,0.7838541666666666,766,1.0
regular_test,affine_coupon_delta,233,LIZARD KI,1056,32,95.66724920248001,137.93271994718847,0.935741415500295,9.786010201100527,17.700303846744667,-1.5253948235564485,0.158203125,0.5380859375,0.716796875,952,0.9432773109243697
regular_test,affine_coupon_delta,233,LIZARD no-KI,800,32,89.01703746912554,116.57782975106676,0.9739050721427145,7.461618693353004,12.529531548693672,-1.2340026904564,0.171875,0.5872395833333334,0.7552083333333334,739,0.979702300405954
regular_test,affine_coupon_delta,233,STEP KI,1056,32,44.313409648615064,56.35660780070348,0.988769587088418,7.2860513218909055,13.496210438635869,-1.2086543360843578,0.228515625,0.615234375,0.78515625,979,0.9969356486210419
regular_test,affine_coupon_delta,233,STEP no-KI,800,32,38.66809954066921,59.81611902037086,0.9868597818457631,7.008290703400945,13.721167945915223,-1.0540789370660348,0.22786458333333334,0.6484375,0.8072916666666666,766,1.0
regular_test,affine_coupon_delta,47,LIZARD KI,1056,32,125.00465956509807,170.95084913192832,0.9012950168661982,9.817404551891013,17.526362075972532,-1.6523777462222236,0.1572265625,0.53125,0.7158203125,952,0.9485294117647058
regular_test,affine_coupon_delta,47,LIZARD no-KI,800,32,98.42192204747614,126.08773476303222,0.9694740032788798,8.364797179100865,14.102110712686807,-1.5140948503634233,0.171875,0.5572916666666666,0.7447916666666666,739,0.9769959404600812
regular_test,affine_coupon_delta,47,STEP KI,1056,32,55.658380628636635,67.2451288482942,0.9840107646189027,7.630433143590263,14.60850284085431,-1.8277783751606262,0.205078125,0.6162109375,0.7822265625,979,1.0
regular_test,affine_coupon_delta,47,STEP no-KI,800,32,40.17849657228647,53.695707987398144,0.9894112362699522,6.20629000833861,12.355449358859728,-1.4437280041400955,0.2604166666666667,0.6796875,0.8307291666666666,766,1.0
regular_test,affine_coupon_delta,ensemble,LIZARD KI,1056,32,99.67991156736262,149.99005728056488,0.924016114825116,8.859553142925598,16.38165947538222,-1.5881089215778321,0.19921875,0.5673828125,0.748046875,952,0.9600840336134454
regular_test,affine_coupon_delta,ensemble,LIZARD no-KI,800,32,77.70640832670398,104.40720975774406,0.9790692327937516,7.2010124071463695,12.256157128341185,-1.4494879685595095,0.21354166666666666,0.61328125,0.7734375,739,0.9783491204330176
regular_test,affine_coupon_delta,ensemble,STEP KI,1056,32,43.34435071882736,53.46426892605176,0.9898927431802711,6.905126006768079,13.178210042364462,-1.5207711868727813,0.2392578125,0.638671875,0.798828125,979,0.9979570990806946
regular_test,affine_coupon_delta,ensemble,STEP no-KI,800,32,34.353141363085264,51.91788385019036,0.9901008004966577,6.432342050329798,13.092492489090047,-1.2644913528453985,0.2721354166666667,0.67578125,0.8294270833333334,766,1.0
regular_test,augmented_delta,101,LIZARD KI,1056,32,139.6480916367841,184.4043870712204,0.8851478705365604,12.637291466104976,23.087610324028365,-2.313684877162482,0.1630859375,0.4931640625,0.6630859375,952,0.9726890756302521
regular_test,augmented_delta,101,LIZARD no-KI,800,32,105.18223091179689,134.14600776437157,0.9654474842823633,9.308938185341292,15.723622478137123,-2.1913021799843406,0.17447916666666666,0.5247395833333334,0.70703125,739,0.979702300405954
regular_test,augmented_delta,101,STEP KI,1056,32,65.93760886327368,83.4531773535532,0.9753741183115531,10.720656288178725,20.45891565383758,-2.8444688873484054,0.1357421875,0.5283203125,0.7021484375,979,0.9989785495403473
regular_test,augmented_delta,101,STEP no-KI,800,32,46.89985611005006,60.596125564911794,0.986514848635351,9.608141914396972,18.540013804945758,-2.7412613610351446,0.17578125,0.5625,0.73046875,766,1.0
regular_test,augmented_delta,233,LIZARD KI,1056,32,135.15289958209073,193.12444234206168,0.874028865854535,11.977761178464402,21.217602807150808,-1.9106457197718871,0.12109375,0.470703125,0.6640625,952,0.9653361344537815
regular_test,augmented_delta,233,LIZARD no-KI,800,32,90.18262797078292,119.63937953220795,0.9725164725670578,8.320342343129726,14.064624648666811,-1.6616427336554622,0.17057291666666666,0.5625,0.7434895833333334,739,0.9783491204330176
regular_test,augmented_delta,233,STEP KI,1056,32,55.063989889491964,67.79744443704396,0.9837470318819244,9.286867291634612,17.193219184303857,-2.0042151086150923,0.185546875,0.5458984375,0.736328125,979,0.9989785495403473
regular_test,augmented_delta,233,STEP no-KI,800,32,49.189475959538484,70.683761275024,0.9816512951532945,8.210436336827915,15.9102084611932,-1.843252194913662,0.21484375,0.6015625,0.76171875,766,0.9921671018276762
regular_test,augmented_delta,47,LIZARD KI,1056,32,131.35693595391092,170.52096299826914,0.9017908149570039,9.695735099479272,17.69579819682097,-1.1850354216673031,0.1669921875,0.54296875,0.7197265625,952,0.9663865546218487
regular_test,augmented_delta,47,LIZARD no-KI,800,32,106.49917223981858,134.5482463612633,0.9652399612576297,9.324084237037837,14.928067024177492,-1.389757853937238,0.11848958333333333,0.5078125,0.7109375,739,0.9675236806495264
regular_test,augmented_delta,47,STEP KI,1056,32,58.50512494295915,70.93987084620358,0.9822054576655707,7.908891832637238,14.666015402796619,-1.2377046154930509,0.1865234375,0.5927734375,0.76171875,979,0.9938712972420838
regular_test,augmented_delta,47,STEP no-KI,800,32,41.38566142418604,59.6742234917826,0.9869220502345082,7.467305274779623,14.411744129608893,-1.3190627165063584,0.23177083333333334,0.6263020833333334,0.77734375,766,1.0
regular_test,augmented_delta,ensemble,LIZARD KI,1056,32,127.09102492107318,171.45224321604647,0.9007151698352741,10.632499731752858,19.27715927164271,-1.8031220062004856,0.142578125,0.5107421875,0.708984375,952,0.9789915966386554
regular_test,augmented_delta,ensemble,LIZARD no-KI,800,32,91.88076920510582,118.57329168766898,0.973004093138466,8.002732363203302,13.426011505515568,-1.7475675891924058,0.140625,0.56640625,0.7643229166666666,739,0.9769959404600812
regular_test,augmented_delta,ensemble,STEP KI,1056,32,53.01329705999373,65.31608906142989,0.984914962961094,8.713066183440425,16.5458308328709,-2.028796203818804,0.19921875,0.5703125,0.74609375,979,0.9989785495403473
regular_test,augmented_delta,ensemble,STEP no-KI,800,32,37.64514930579958,54.77626347098119,0.9889807783359306,7.836274764331055,15.532236057229548,-1.9678587574850368,0.2109375,0.6184895833333334,0.7799479166666666,766,1.0
regular_test,augmented_price,101,LIZARD KI,1056,32,145.17929619228954,201.40690476946742,0.8629922089021203,16.899225596537647,31.505244060373208,-3.454589955662991,0.1083984375,0.4091796875,0.58984375,952,0.9758403361344538
regular_test,augmented_price,101,LIZARD no-KI,800,32,90.6348290351036,109.60382194989762,0.9769338259172476,14.471649697562137,28.22718341692005,-2.6217377431115403,0.11328125,0.4622395833333333,0.6432291666666666,739,0.9675236806495264
regular_test,augmented_price,101,STEP KI,1056,32,89.21331686710778,110.8022645429112,0.9565886482998343,14.59795667282663,28.19383035993802,-4.19585461394184,0.1044921875,0.4365234375,0.62890625,979,0.9979570990806946
regular_test,augmented_price,101,STEP no-KI,800,32,64.66321066962904,83.08233033332343,0.9746496797258215,13.90812748609821,26.106419173423745,-3.8739482939168184,0.1640625,0.4674479166666667,0.6575520833333334,766,1.0
regular_test,augmented_price,233,LIZARD KI,1056,32,139.82222487142974,201.32891064155203,0.8630982999437987,16.52605740195918,30.034252480172842,-3.710202495721783,0.12109375,0.4189453125,0.59765625,952,0.9747899159663865
regular_test,augmented_price,233,LIZARD no-KI,800,32,98.55510141288994,126.67374439573238,0.9691895965865861,13.47570604390591,26.50565617319647,-2.847213266732384,0.16796875,0.4817708333333333,0.6627604166666666,739,0.9783491204330176
regular_test,augmented_price,233,STEP KI,1056,32,67.05770249346868,102.86648104077624,0.9625843062330067,16.593488897552668,31.937795868085022,-4.440692915965549,0.087890625,0.400390625,0.615234375,979,0.982635342185904
regular_test,augmented_price,233,STEP no-KI,800,32,54.42485900730435,69.08812652589566,0.9824703621528573,14.543161092079997,27.376060299595647,-4.0613482462788,0.16666666666666666,0.4622395833333333,0.6484375,766,0.9895561357702349
regular_test,augmented_price,47,LIZARD KI,1056,32,138.91321542711248,183.4544767874012,0.8863280834672962,17.260505274631072,31.125036496833108,-3.528074799259808,0.107421875,0.412109375,0.5947265625,952,0.9831932773109243
regular_test,augmented_price,47,LIZARD no-KI,800,32,100.2930737565452,137.239492652716,0.9638355074059077,14.608296891027281,27.80652762048777,-2.7442997939309373,0.14583333333333334,0.45703125,0.6315104166666666,739,0.9783491204330176
regular_test,augmented_price,47,STEP KI,1056,32,77.84601250810776,106.20515915985906,0.9601161325745429,15.405792242057004,30.462814008976103,-4.108855697710744,0.1162109375,0.447265625,0.6328125,979,0.9918283963227783
regular_test,augmented_price,47,STEP no-KI,800,32,74.17707270913108,89.38744777862559,0.9706560086116788,13.533850630709976,25.821283952256593,-3.7958413739924004,0.16536458333333334,0.4778645833333333,0.671875,766,1.0
regular_test,augmented_price,ensemble,LIZARD KI,1056,32,135.88354213521706,189.1623830132745,0.879144586957771,16.609589059191393,30.394593255806768,-3.5642890835481533,0.1201171875,0.4130859375,0.5927734375,952,0.9758403361344538
regular_test,augmented_price,ensemble,LIZARD no-KI,800,32,86.4318937695181,113.49357704741097,0.9752675729569519,13.742268069109272,26.92826168440965,-2.737750267924914,0.15104166666666666,0.4856770833333333,0.66796875,739,0.9783491204330176
regular_test,augmented_price,ensemble,STEP KI,1056,32,69.29508049385511,98.41204070282055,0.9657545789000213,15.119362275812257,29.735775794041313,-4.248467742539409,0.095703125,0.4326171875,0.6328125,979,0.9989785495403473
regular_test,augmented_price,ensemble,STEP no-KI,800,32,55.43858618631966,69.87731468811171,0.9820675955195871,13.587756600680661,25.947432204596964,-3.9103793047292346,0.19010416666666666,0.4856770833333333,0.6588541666666666,766,1.0
