model,seed,axis,offset,mc_price_krw,mc_delta_krw,mc_halfwidth_krw,pred_price_krw,pred_delta_krw,baseline_error_krw,changed_error_krw,replay_delta_difference_krw
affine_coupon_delta,101,monthly_barrier,0.005,9892.95964473211,-4.220955446231447,0.11321643352599461,9728.294014930725,-5.224943161010742,-163.66164208660484,-164.66562980138406,0.0
affine_coupon_delta,101,monthly_barrier,0.01,9888.629066947964,-8.551533230377297,0.18744625725298078,9722.88727760315,-10.631680488586426,-163.66164208660484,-165.7417893448146,0.0
affine_coupon_delta,101,monthly_barrier,0.025,9874.52964779592,-22.650952382420872,0.4015671459668124,9705.580472946167,-27.938485145568848,-163.66164208660484,-168.94917484975304,0.0
affine_coupon_delta,101,monthly_barrier,0.05,9847.707857842084,-49.4727423362573,0.7632607516366094,9673.171043395996,-60.347914695739746,-163.66164208660484,-174.5368144460881,7.105427357601002e-15
affine_coupon_delta,233,base,0.0,9897.18060017834,0.0,0.0,9690.051674842834,0.0,-207.1289253355062,-207.1289253355062,0.0
affine_coupon_delta,233,coupon_regular,-0.01,9788.809660632509,-108.3709395458348,0.368962743814292,9586.70198917389,-103.34968566894531,-207.1289253355062,-202.10767145861973,1.4210854715202004e-14
affine_coupon_delta,233,coupon_regular,-0.005,9842.995130405425,-54.18546977291786,0.18448137190714434,9638.376832008362,-51.674842834472656,-207.1289253355062,-204.61829839706297,0.0
affine_coupon_delta,233,coupon_regular,-0.0025,9870.087865291882,-27.092734886458302,0.09224068595357501,9664.214253425598,-25.837421417236328,-207.1289253355062,-205.87361186628368,0.0
affine_coupon_delta,233,coupon_regular,-0.001,9886.343506223757,-10.837093954583615,0.03689627438142965,9679.71682548523,-10.33484935760498,-207.1289253355062,-206.62668073852728,0.0
affine_coupon_delta,233,coupon_regular,0.001,9908.017694132925,10.837093954583995,0.036896274381427695,9700.387120246887,10.335445404052734,-207.1289253355062,-207.63057388603738,0.0
affine_coupon_delta,233,coupon_regular,0.0025,9924.273335064798,27.09273488645873,0.09224068595357364,9715.88909626007,25.837421417236328,-207.1289253355062,-208.38423880472692,0.0
affine_coupon_delta,233,coupon_regular,0.005,9951.366069951257,54.18546977291842,0.18448137190714256,9741.727113723755,51.67543888092041,-207.1289253355062,-209.6389562275017,0.0
affine_coupon_delta,233,coupon_regular,0.01,10005.551539724176,108.3709395458364,0.3689627438142877,9793.401956558228,103.35028171539307,-207.1289253355062,-212.14958316594857,1.4210854715202004e-14
affine_coupon_delta,233,first_strike,-0.05,9922.491215155746,25.31061497740265,2.3146585689961694,9716.101884841919,26.050209999084473,-207.1289253355062,-206.38933031382658,3.552713678800501e-15
affine_coupon_delta,233,first_strike,-0.025,9907.829470814837,10.648870636495964,1.5383608104349455,9700.295329093933,10.243654251098633,-207.1289253355062,-207.5341417209038,0.0
affine_coupon_delta,233,first_strike,-0.01,9900.846488382682,3.665888204340764,0.9290813217203813,9693.592190742493,3.540515899658203,-207.1289253355062,-207.25429764018918,0.0
affine_coupon_delta,233,first_strike,-0.005,9899.101119055422,1.9205188770812212,0.6638004458576493,9691.738486289978,1.6868114471435547,-207.1289253355062,-207.36263276544378,2.220446049250313e-16
affine_coupon_delta,233,first_strike,0.005,9895.549208840548,-1.6313913377956155,0.633356239119835,9688.51923942566,-1.532435417175293,-207.1289253355062,-207.0299694148889,0.0
affine_coupon_delta,233,first_strike,0.01,9894.131526020044,-3.04907415829732,0.8649370669449874,9687.127470970154,-2.924203872680664,-207.1289253355062,-207.00405504989067,0.0
affine_coupon_delta,233,first_strike,0.025,9891.169458896306,-6.0111412820366805,1.2629196175846567,9683.676958084106,-6.374716758728027,-207.1289253355062,-207.49250081219907,0.0
affine_coupon_delta,233,first_strike,0.05,9887.633997658966,-9.546602519374412,1.652462952462756,9679.68463897705,-10.367035865783691,-207.1289253355062,-207.94935868191533,0.0
affine_coupon_delta,233,last_strike,-0.05,9963.828234714749,66.64763453640694,2.6867199502015144,9768.706560134888,78.65488529205322,-207.1289253355062,-195.12167457986106,0.0
affine_coupon_delta,233,last_strike,-0.025,9929.648357428545,32.46775725020124,1.855654125797114,9727.153182029724,37.10150718688965,-207.1289253355062,-202.49517539882072,0.0
affine_coupon_delta,233,last_strike,-0.01,9909.871842589788,12.69124241144626,1.1525839843220127,9704.304933547974,14.25325870513916,-207.1289253355062,-205.56690904181414,0.0
affine_coupon_delta,233,last_strike,-0.005,9903.651450932184,6.47085075384287,0.821300882671168,9697.076678276062,7.025003433227539,-207.1289253355062,-206.57477265612215,0.0
affine_coupon_delta,233,last_strike,0.005,9891.271747959006,-5.908852219333651,0.7801067769393171,9683.235883712769,-6.815791130065918,-207.1289253355062,-208.0358642462379,0.0
affine_coupon_delta,233,last_strike,0.01,9884.508708586163,-12.671891592177086,1.1373730481290898,9676.63288116455,-13.418793678283691,-207.1289253355062,-207.87582742161248,0.0
affine_coupon_delta,233,last_strike,0.025,9865.991370369942,-31.18922980839874,1.7621097166117436,9658.14232826233,-31.90934658050537,-207.1289253355062,-207.84904210761306,0.0
affine_coupon_delta,233,last_strike,0.05,9837.171717294324,-60.00888288401868,2.3938686511676,9631.845355033875,-58.20631980895996,-207.1289253355062,-205.32636226044997,0.0
affine_coupon_delta,233,monthly_barrier,-0.05,9931.533244829425,34.35264465108329,0.630907299679341,9742.030501365662,51.97882652282715,-207.1289253355062,-189.50274346376318,0.0
affine_coupon_delta,233,monthly_barrier,-0.025,9915.98736793208,18.80676775373748,0.36203221638619826,9717.077016830444,27.025341987609863,-207.1289253355062,-198.91035110163648,0.0
affine_coupon_delta,233,monthly_barrier,-0.01,9905.105462008718,7.92486183037644,0.1790977097991615,9701.113104820251,11.061429977416992,-207.1289253355062,-203.99235718846649,0.0
affine_coupon_delta,233,monthly_barrier,-0.005,9901.191788621512,4.011188443170112,0.11021813128236534,9695.624113082886,5.5724382400512695,-207.1289253355062,-205.56767553862664,0.0
affine_coupon_delta,233,monthly_barrier,0.005,9892.95964473211,-4.220955446231447,0.11321643352599461,9684.395790100098,-5.655884742736816,-207.1289253355062,-208.5638546320115,0.0
affine_coupon_delta,233,monthly_barrier,0.01,9888.629066947964,-8.551533230377297,0.18744625725298078,9678.656458854675,-11.39521598815918,-207.1289253355062,-209.97260809328873,0.0
affine_coupon_delta,233,monthly_barrier,0.025,9874.52964779592,-22.650952382420872,0.4015671459668124,9660.943150520325,-29.108524322509766,-207.1289253355062,-213.58649727559532,3.552713678800501e-15
affine_coupon_delta,233,monthly_barrier,0.05,9847.707857842084,-49.4727423362573,0.7632607516366094,9629.821181297302,-60.23049354553223,-207.1289253355062,-217.88667654478195,0.0
affine_coupon_delta,ensemble,base,0.0,9897.18060017834,0.0,0.0,9735.011458396912,0.0,-162.16914178142906,-162.16914178142906,0.0
affine_coupon_delta,ensemble,coupon_regular,-0.01,9788.809660632509,-108.3709395458348,0.368962743814292,9634.359081586203,-100.65237681070927,-162.16914178142906,-154.4505790463063,1.4210854715202004e-14
affine_coupon_delta,ensemble,coupon_regular,-0.005,9842.995130405425,-54.18546977291786,0.18448137190714434,9684.685269991556,-50.32618840535519,-162.16914178142906,-158.3098604138686,0.0
affine_coupon_delta,ensemble,coupon_regular,-0.0025,9870.087865291882,-27.092734886458302,0.09224068595357501,9709.848364194235,-25.163094202677037,-162.16914178142906,-160.239501097647,3.552713678800501e-15
affine_coupon_delta,ensemble,coupon_regular,-0.001,9886.343506223757,-10.837093954583615,0.03689627438142965,9724.94641939799,-10.065038998922082,-162.16914178142906,-161.39708682576747,0.0
affine_coupon_delta,ensemble,coupon_regular,0.001,9908.017694132925,10.837093954583995,0.036896274381427695,9745.076894760132,10.065436363220215,-162.16914178142906,-162.94079937279275,1.7763568394002505e-15
affine_coupon_delta,ensemble,coupon_regular,0.0025,9924.273335064798,27.09273488645873,0.09224068595357364,9760.174751281738,25.16329288482666,-162.16914178142906,-164.09858378305944,0.0
affine_coupon_delta,ensemble,coupon_regular,0.005,9951.366069951257,54.18546977291842,0.18448137190714256,9785.337845484415,50.3263870875037,-162.16914178142906,-166.0282244668415,0.0
affine_coupon_delta,ensemble,coupon_regular,0.01,10005.551539724176,108.3709395458364,0.3689627438142877,9835.664431254068,100.65297285715702,-162.16914178142906,-169.8871084701077,0.0
affine_coupon_delta,ensemble,first_strike,-0.05,9922.491215155746,25.31061497740265,2.3146585689961694,9748.679995536804,13.668537139892578,-162.16914178142906,-173.81121961894132,0.0
affine_coupon_delta,ensemble,first_strike,-0.025,9907.829470814837,10.648870636495964,1.5383608104349455,9738.074739774069,3.0632813771569456,-162.16914178142906,-169.7547310407681,0.0
affine_coupon_delta,ensemble,first_strike,-0.01,9900.846488382682,3.665888204340764,0.9290813217203813,9735.43663819631,0.42517979939815653,-162.16914178142906,-165.40985018637184,5.551115123125783e-17
affine_coupon_delta,ensemble,first_strike,-0.005,9899.101119055422,1.9205188770812212,0.6638004458576493,9735.100269317627,0.08881092071533203,-162.16914178142906,-164.00084973779485,2.7755575615628914e-17
affine_coupon_delta,ensemble,first_strike,0.005,9895.549208840548,-1.6313913377956155,0.633356239119835,9735.155701637268,0.1442432403564453,-162.16914178142906,-160.39350720328002,0.0
affine_coupon_delta,ensemble,first_strike,0.01,9894.131526020044,-3.04907415829732,0.8649370669449874,9735.517303148905,0.505844751993445,-162.16914178142906,-158.61422287113965,0.0
affine_coupon_delta,ensemble,first_strike,0.025,9891.169458896306,-6.0111412820366805,1.2629196175846567,9737.759431203207,2.747972806295129,-162.16914178142906,-153.41002769309853,0.0
affine_coupon_delta,ensemble,first_strike,0.05,9887.633997658966,-9.546602519374412,1.652462952462756,9744.446674982706,9.435216585794715,-162.16914178142906,-143.18732267626,1.7763568394002505e-15
affine_coupon_delta,ensemble,last_strike,-0.05,9963.828234714749,66.64763453640694,2.6867199502015144,9819.536010424295,84.52455202738408,-162.16914178142906,-144.2922242904533,0.0
affine_coupon_delta,ensemble,last_strike,-0.025,9929.648357428545,32.46775725020124,1.855654125797114,9775.301814079285,40.29035568237305,-162.16914178142906,-154.34654334926017,0.0
affine_coupon_delta,ensemble,last_strike,-0.01,9909.871842589788,12.69124241144626,1.1525839843220127,9750.606616338095,15.595157941182825,-162.16914178142906,-159.2652262516931,0.0
affine_coupon_delta,ensemble,last_strike,-0.005,9903.651450932184,6.47085075384287,0.821300882671168,9742.71853764852,7.707079251607629,-162.16914178142906,-160.93291328366467,0.0
affine_coupon_delta,ensemble,last_strike,0.005,9891.271747959006,-5.908852219333651,0.7801067769393171,9727.49094168345,-7.5205167134606565,-162.16914178142906,-163.78080627555573,8.881784197001252e-16
affine_coupon_delta,ensemble,last_strike,0.01,9884.508708586163,-12.671891592177086,1.1373730481290898,9720.16175587972,-14.849702517191199,-162.16914178142906,-164.3469527064426,1.7763568394002505e-15
affine_coupon_delta,ensemble,last_strike,0.025,9865.991370369942,-31.18922980839874,1.7621097166117436,9699.368476867676,-35.64298152923584,-162.16914178142906,-166.62289350226638,0.0
affine_coupon_delta,ensemble,last_strike,0.05,9837.171717294324,-60.00888288401868,2.3938686511676,9668.909708658854,-66.10174973805782,-162.16914178142906,-168.26200863547092,0.0
affine_coupon_delta,ensemble,monthly_barrier,-0.05,9931.533244829425,34.35264465108329,0.630907299679341,9782.144029935202,47.13257153828976,-162.16914178142906,-149.3892148942232,0.0
affine_coupon_delta,ensemble,monthly_barrier,-0.025,9915.98736793208,18.80676775373748,0.36203221638619826,9760.069847106934,25.058388710021973,-162.16914178142906,-155.91752082514722,0.0
affine_coupon_delta,ensemble,monthly_barrier,-0.01,9905.105462008718,7.92486183037644,0.1790977097991615,9745.403925577799,10.392467180887488,-162.16914178142906,-159.70153643091908,0.0
affine_coupon_delta,ensemble,monthly_barrier,-0.005,9901.191788621512,4.011188443170112,0.11021813128236534,9740.269780158997,5.258321762084961,-162.16914178142906,-160.9220084625158,0.0
affine_coupon_delta,ensemble,monthly_barrier,0.005,9892.95964473211,-4.220955446231447,0.11321643352599461,9729.62737083435,-5.384087562561035,-162.16914178142906,-163.33227389775857,0.0
affine_coupon_delta,ensemble,monthly_barrier,0.01,9888.629066947964,-8.551533230377297,0.18744625725298078,9724.116325378418,-10.895133018493652,-162.16914178142906,-164.51274156954605,0.0
affine_coupon_delta,ensemble,monthly_barrier,0.025,9874.52964779592,-22.650952382420872,0.4015671459668124,9706.814885139465,-28.19657325744629,-162.16914178142906,-167.7147626564547,0.0
affine_coupon_delta,ensemble,monthly_barrier,0.05,9847.707857842084,-49.4727423362573,0.7632607516366094,9675.390124320984,-59.621334075927734,-162.16914178142906,-172.3177335211003,7.105427357601002e-15
