cohort,model,structure,axis,offset,n_families,n_rows,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
monthly_test_128,augmented_price,LIZARD no-KI,nobs_late,1,43,43,157.20769604359302,187.8328570889627,0.8490040912421164,262.67618757530164,271.64920213132376,-262.67618757530164,0.0,0.0,0.0,40,0.1
monthly_test_128,augmented_price,LIZARD no-KI,nobs_middle,1,43,43,193.43927973140748,229.7666627089082,0.774550661499954,321.3929928236125,333.10934059960897,-321.3929928236125,0.0,0.0,0.0,35,0.14285714285714285
monthly_test_128,augmented_price,LIZARD no-KI,tenor_months,-12,43,43,395.6031671897835,409.2947091905191,-0.607790236118553,242.67324519656574,279.2067157190155,228.32279133366666,0.0,0.0,0.023255813953488372,42,1.0
monthly_test_128,augmented_price,LIZARD no-KI,tenor_months,-6,43,43,358.626871226785,371.38186391430077,0.1858891235779615,191.34649537066866,207.74967200077893,191.34649537066866,0.0,0.0,0.023255813953488372,43,1.0
monthly_test_128,augmented_price,LIZARD no-KI,tenor_months,-3,43,43,318.54542809835397,338.48126246492234,0.4291423279868659,151.26505224223743,158.98368514452386,151.26505224223743,0.0,0.0,0.0,39,0.8461538461538461
monthly_test_128,augmented_price,LIZARD no-KI,tenor_months,-1,43,43,254.99877160967725,283.90086355752567,0.6401885642184041,87.7183957535607,89.89973015135244,87.7183957535607,0.0,0.0,0.0,36,0.08333333333333333
monthly_test_128,augmented_price,LIZARD no-KI,tenor_months,1,43,43,158.8824384000869,206.58245894926534,0.8284099638648553,17.304794930503707,20.015895702336852,-17.04374140081758,0.023255813953488372,0.13953488372093023,0.27906976744186046,43,1.0
monthly_test_128,augmented_price,LIZARD no-KI,tenor_months,3,43,43,131.58902738270888,181.11625874308876,0.8783014685705881,71.77543961674513,76.63447207422932,-71.77543961674513,0.0,0.0,0.0,43,1.0
monthly_test_128,augmented_price,LIZARD no-KI,tenor_months,6,43,43,139.28940582340877,173.42192049906762,0.9013546947985184,164.60817335600848,172.68404845024605,-164.60817335600848,0.0,0.0,0.0,43,1.0
monthly_test_128,augmented_price,LIZARD no-KI,tenor_months,12,43,43,205.66428630129624,240.4857494021938,0.8402429073026367,310.75694949636943,320.9243333452631,-310.75694949636943,0.0,0.0,0.0,43,1.0
monthly_test_128,augmented_price,STEP KI,base,0,43,43,111.30666783558965,207.51164052956713,0.9036734956019769,,,,,,,0,
monthly_test_128,augmented_price,STEP KI,nobs_early,1,43,43,180.2455057542283,267.94460163601735,0.7699060581048337,91.27779806310743,117.42984060898841,69.9533676618889,0.0,0.0,0.0,42,0.9523809523809523
monthly_test_128,augmented_price,STEP KI,nobs_late,1,43,43,194.63982648972066,212.6756822525837,0.8973024451586604,205.04615695240318,217.34174105817988,-205.04615695240318,0.0,0.0,0.0,41,0.14634146341463414
