item,isu_ord,year,tenor,NS,bootstrap,difference_bp,par_reprice_max_bp
KR67033957B9,736662,2017,1.0,0.02045726422324935,0.017769361030810782,-26.87903192438567,1.8388068845354155e-12
KR67033957B9,736662,2017,1.5,0.022851122177794544,0.018738201605809943,-41.12920571984601,1.8388068845354155e-12
KR67033957B9,736662,2017,2.0,0.024422253397366228,0.019222621893309522,-51.996315040567055,1.8388068845354155e-12
KR67033957B9,736662,2017,3.0,0.026033232410917914,0.020054611706697565,-59.78620704220349,1.8388068845354155e-12
KR67033957B9,736662,2017,4.0,0.026538951664769495,0.02058662893934829,-59.52322725421205,1.8388068845354155e-12
KR67033957B9,736662,2017,5.0,0.026550374014944943,0.020942535774924435,-56.07838240020507,1.8388068845354155e-12
KR67033957B9,736662,2017,7.0,0.026106808453311734,0.021297160630897816,-48.09647822413918,1.8388068845354155e-12
KR67033957B9,736662,2017,10.0,0.02540000000000001,0.021900753759478205,-34.99246240521805,1.8388068845354155e-12
KR65733AY7C6,736678,2017,0.25,0.016600000000000014,0.014487241630116034,-21.127583698839803,2.0469737016526324e-12
KR65733AY7C6,736678,2017,0.5,0.018475702098669416,0.016923836149968025,-15.518659487013913,2.0469737016526324e-12
KR65733AY7C6,736678,2017,1.0,0.021276175582975846,0.01814213340989402,-31.340421730818267,2.0469737016526324e-12
KR65733AY7C6,736678,2017,1.5,0.023133610589820844,0.018993878563277236,-41.39732026543608,2.0469737016526324e-12
KR65733AY7C6,736678,2017,2.0,0.024336474620795273,0.019419751139968845,-49.16723480826428,2.0469737016526324e-12
KR65733AY7C6,736678,2017,3.0,0.02553039868152835,0.01999827451325042,-55.321241682779295,2.0469737016526324e-12
KR65733AY7C6,736678,2017,4.0,0.025857884297541305,0.02048037002668653,-53.77514270854776,2.0469737016526324e-12
KR65733AY7C6,736678,2017,5.0,0.025805517814569096,0.020837467415314732,-49.68050399254364,2.0469737016526324e-12
KR65733AY7C6,736678,2017,7.0,0.025362912137934096,0.021114627982523764,-42.48284155410332,2.0469737016526324e-12
KR65733AY7C6,736678,2017,10.0,0.024720000000000013,0.02161233732041446,-31.076626795855518,2.0469737016526324e-12
KR6503352819,736699,2018,0.25,0.0166,0.016571661887180997,-0.2833811281900342,1.4918621893400541e-12
KR6503352819,736699,2018,0.5,0.018730325672194514,0.01764874410463401,-10.815815675605037,1.4918621893400541e-12
KR6503352819,736699,2018,1.0,0.021925043557215626,0.018187285213360518,-37.377583438551085,1.4918621893400541e-12
KR6503352819,736699,2018,1.5,0.024060721559409467,0.019291926372420446,-47.687951869890206,1.4918621893400541e-12
KR6503352819,736699,2018,2.0,0.02545931167446118,0.019844246951950414,-56.15064722510766,1.4918621893400541e-12
KR6503352819,736699,2018,3.0,0.026885843385942177,0.020702151717834252,-61.836916681079245,1.4918621893400541e-12
KR6503352819,736699,2018,4.0,0.02732462958611621,0.021157222770997176,-61.67406815119035,1.4918621893400541e-12
KR6503352819,736699,2018,5.0,0.027323132006091534,0.021565812531342852,-57.573194747486816,1.4918621893400541e-12
KR6503352819,736699,2018,7.0,0.026908615114152115,0.021946880737956063,-49.61734376196053,1.4918621893400541e-12
KR6503352819,736699,2018,10.0,0.026260000000000002,0.02255092103662664,-37.090789633733614,1.4918621893400541e-12
KR65833AW813,736718,2018,0.25,0.0166,0.016571935043263205,-0.2806495673679521,1.3877787807814457e-12
KR65833AW813,736718,2018,0.5,0.018730325672194514,0.017698731667677874,-10.315940045166409,1.3877787807814457e-12
KR65833AW813,736718,2018,1.0,0.021925043557215626,0.01826212997988521,-36.629135773304164,1.3877787807814457e-12
KR65833AW813,736718,2018,1.5,0.024060721559409467,0.01951764729601221,-45.430742633972564,1.3877787807814457e-12
KR65833AW813,736718,2018,2.0,0.02545931167446118,0.02014540595407571,-53.139057203854705,1.3877787807814457e-12
KR65833AW813,736718,2018,3.0,0.026885843385942177,0.021129912178503157,-57.5593120743902,1.3877787807814457e-12
KR65833AW813,736718,2018,4.0,0.02732462958611621,0.021738550982562936,-55.86078603553275,1.3877787807814457e-12
KR65833AW813,736718,2018,5.0,0.027323132006091534,0.02214582524873393,-51.773067573576036,1.3877787807814457e-12
KR65833AW813,736718,2018,7.0,0.026908615114152115,0.022604409071810928,-43.042060423411876,1.3877787807814457e-12
KR65833AW813,736718,2018,10.0,0.026260000000000002,0.023260971471255738,-29.990285287442646,1.3877787807814457e-12
KR6553328826,736733,2018,0.25,0.01650000000000001,0.016570933471057023,0.7093347105701155,1.2490009027033011e-12
KR6553328826,736733,2018,0.5,0.018525894807704894,0.017515443953946407,-10.10450853758487,1.2490009027033011e-12
KR6553328826,736733,2018,1.0,0.021628793843282357,0.017987699195391095,-36.41094647891263,1.2490009027033011e-12
KR6553328826,736733,2018,1.5,0.02377983577888247,0.019310405675803093,-44.69430103079378,1.2490009027033011e-12
KR6553328826,736733,2018,2.0,0.02525908719448679,0.019971758916009094,-52.87328278477697,1.2490009027033011e-12
KR6553328826,736733,2018,3.0,0.026940149765408483,0.02110867906305207,-58.31470702356415,1.2490009027033011e-12
KR6553328826,736733,2018,4.0,0.027664915658225243,0.02184527631243096,-58.19639345794283,1.2490009027033011e-12
KR6553328826,736733,2018,5.0,0.02793019071688184,0.022329538380194535,-56.00652336687304,1.2490009027033011e-12
KR6553328826,736733,2018,7.0,0.027941587831392823,0.022917894767459552,-50.23693063933271,1.2490009027033011e-12
KR6553328826,736733,2018,10.0,0.027700000000000013,0.02376134210523554,-39.38657894764472,1.2490009027033011e-12
KR65033C4821,736751,2018,0.25,0.01650000000000001,0.016572390303444512,0.7239030344450073,1.2490009027033011e-12
KR65033C4821,736751,2018,0.5,0.018525894807704894,0.017782044280856998,-7.438505268478959,1.2490009027033011e-12
KR65033C4821,736751,2018,1.0,0.021628793843282357,0.01838687126956324,-32.419225737191184,1.2490009027033011e-12
KR65033C4821,736751,2018,1.5,0.02377983577888247,0.01977650520253116,-40.033305763513134,1.2490009027033011e-12
KR65033C4821,736751,2018,2.0,0.02525908719448679,0.020471322169015118,-47.87765025471673,1.2490009027033011e-12
KR65033C4821,736751,2018,3.0,0.026940149765408483,0.02170989962209338,-52.302501433151015,1.2490009027033011e-12
KR65033C4821,736751,2018,4.0,0.027664915658225243,0.02252342511395682,-51.41490544268424,1.2490009027033011e-12
KR65033C4821,736751,2018,5.0,0.02793019071688184,0.023137665479367322,-47.92525237514517,1.2490009027033011e-12
KR65033C4821,736751,2018,7.0,0.027941587831392823,0.02382980352629219,-41.117843051006325,1.2490009027033011e-12
KR65033C4821,736751,2018,10.0,0.027700000000000013,0.024807849329223954,-28.921506707760592,1.2490009027033011e-12
KR6533391837,736767,2018,0.25,0.01650000000000001,0.016473711842895353,-0.26288157104658455,1.1796119636642288e-12
KR6533391837,736767,2018,0.5,0.018519753607787483,0.0178490983954671,-6.706552123203827,1.1796119636642288e-12
KR6533391837,736767,2018,1.0,0.021594389406323175,0.018536791671752973,-30.575977345702018,1.1796119636642288e-12
KR6533391837,736767,2018,1.5,0.02370396771972847,0.019943070817337826,-37.60896902390645,1.1796119636642288e-12
KR6533391837,736767,2018,2.0,0.025135303510914357,0.020646210390130253,-44.89093120784104,1.1796119636642288e-12
KR6533391837,736767,2018,3.0,0.02671683469456978,0.021731916776723856,-49.849179178459224,1.1796119636642288e-12
KR6533391837,736767,2018,4.0,0.02734990769105389,0.02244294241902583,-49.06965272028062,1.1796119636642288e-12
KR6533391837,736767,2018,5.0,0.027536754872699177,0.02290141871235385,-46.35336160345327,1.1796119636642288e-12
KR6533391837,736767,2018,7.0,0.02743006791480545,0.023437570089249342,-39.92497825556107,1.1796119636642288e-12
KR6533391837,736767,2018,10.0,0.027080000000000007,0.024228631444521538,-28.513685554784686,1.1796119636642288e-12
KR6543383832,736782,2018,0.25,0.01650000000000001,0.016472710257886262,-0.2728974211374871,1.457167719820518e-12
KR6543383832,736782,2018,0.5,0.018519753607787483,0.01766580833880337,-8.539452689841145,1.457167719820518e-12
KR6543383832,736782,2018,1.0,0.021594389406323175,0.018262357379261924,-33.32032027061251,1.457167719820518e-12
KR6543383832,736782,2018,1.5,0.02370396771972847,0.019467499776106515,-42.364679436219554,1.457167719820518e-12
KR6543383832,736782,2018,2.0,0.025135303510914357,0.020070070974528814,-50.65232536385543,1.457167719820518e-12
KR6543383832,736782,2018,3.0,0.02671683469456978,0.021105627308422623,-56.11207386147156,1.457167719820518e-12
KR6543383832,736782,2018,4.0,0.02734990769105389,0.021739868784608186,-56.10038906445705,1.457167719820518e-12
KR6543383832,736782,2018,5.0,0.027536754872699177,0.022146900851519942,-53.89854021179235,1.457167719820518e-12
KR6543383832,736782,2018,7.0,0.02743006791480545,0.022631608708099542,-47.984592067059076,1.457167719820518e-12
KR6543383832,736782,2018,10.0,0.027080000000000007,0.023260435990223222,-38.19564009776784,1.457167719820518e-12
KR6573397843,736800,2018,0.25,0.016500000000000008,0.0164728013110576,-0.27198688942409177,1.700029006457271e-12
KR6573397843,736800,2018,0.5,0.018753873497717375,0.017682471069157685,-10.714024285596903,1.700029006457271e-12
KR6573397843,736800,2018,1.0,0.022128390953941195,0.01828730594820773,-38.410850057334635,1.700029006457271e-12
KR6573397843,736800,2018,1.5,0.024377777266012642,0.019257706880316115,-51.200703856965276,1.700029006457271e-12
KR6573397843,736800,2018,2.0,0.0258448627823304,0.019742907346370308,-61.01955435960094,1.700029006457271e-12
KR6573397843,736800,2018,3.0,0.027326695210860872,0.020626734911787105,-66.99960299073767,1.700029006457271e-12
KR6573397843,736800,2018,4.0,0.027764932831169632,0.021133395890950125,-66.31536940219507,1.700029006457271e-12
KR6573397843,736800,2018,5.0,0.02774080100380533,0.021541776796020477,-61.99024207784853,1.700029006457271e-12
KR6573397843,736800,2018,7.0,0.027267954395320485,0.021975320780561868,-52.92633614758617,1.700029006457271e-12
KR6573397843,736800,2018,10.0,0.026550000000000004,0.02274092142893915,-38.09078571060855,1.700029006457271e-12
KR6533345858,736816,2018,0.25,0.016500000000000004,0.016473620789701257,-0.2637921029874715,1.3877787807814457e-12
KR6533345858,736816,2018,0.5,0.01840492232408288,0.01783243566094777,-5.724866631351098,1.3877787807814457e-12
KR6533345858,736816,2018,1.0,0.021339874113668698,0.018511843096571022,-28.280310170976758,1.3877787807814457e-12
KR6533345858,736816,2018,1.5,0.023394595709989034,0.01966656242696128,-37.28033283027753,1.3877787807814457e-12
KR6533345858,736816,2018,2.0,0.02482544537327697,0.02024392209215641,-45.81523281120561,1.3877787807814457e-12
KR6533345858,736816,2018,3.0,0.02649294619600279,0.021254242312374643,-52.38703883628147,1.3877787807814457e-12
KR6533345858,736816,2018,4.0,0.027256712528437227,0.021966020296447734,-52.90692231989493,1.3877787807814457e-12
KR6533345858,736816,2018,5.0,0.02757751094414787,0.022424945285905204,-51.52565658242666,1.3877787807814457e-12
KR6533345858,736816,2018,7.0,0.027696756902341732,0.022935173409146824,-47.61583493194908,1.3877787807814457e-12
KR6533345858,736816,2018,10.0,0.027570000000000004,0.023644730672326746,-39.252693276732586,1.3877787807814457e-12
KR6703344855,736829,2018,0.25,0.016500000000000004,0.016475441854036137,-0.24558145963866906,1.2490009027033011e-12
KR6703344855,736829,2018,0.5,0.01840492232408288,0.018165690434230677,-2.392318898522018,1.2490009027033011e-12
KR6703344855,736829,2018,1.0,0.021339874113668698,0.019010814724327946,-23.29059389340752,1.2490009027033011e-12
KR6703344855,736829,2018,1.5,0.023394595709989034,0.020366563175311297,-30.28032534677736,1.2490009027033011e-12
KR6703344855,736829,2018,2.0,0.02482544537327697,0.021044437400802973,-37.810079724739964,1.2490009027033011e-12
KR6703344855,736829,2018,3.0,0.02649294619600279,0.022104899834181877,-43.880463618209134,1.2490009027033011e-12
KR6703344855,736829,2018,4.0,0.027256712528437227,0.02276465777044304,-44.92054757994187,1.2490009027033011e-12
KR6703344855,736829,2018,5.0,0.02757751094414787,0.023171412475402605,-44.06098468745265,1.2490009027033011e-12
KR6703344855,736829,2018,7.0,0.027696756902341732,0.023629374492857375,-40.673824094843575,1.2490009027033011e-12
KR6703344855,736829,2018,10.0,0.027570000000000004,0.024286625712487273,-32.83374287512731,1.2490009027033011e-12
KR6503308860,736853,2018,0.25,0.016500000000000004,0.016473620789701257,-0.2637921029874715,1.3183898417423734e-12
KR6503308860,736853,2018,0.5,0.01851460292398579,0.01783243566094777,-6.821672630380194,1.3183898417423734e-12
KR6503308860,736853,2018,1.0,0.02156553407209936,0.018511843096571022,-30.536909755283364,1.3183898417423734e-12
KR6503308860,736853,2018,1.5,0.023640336444309004,0.019683331513798644,-39.570049305103595,1.3183898417423734e-12
KR6503308860,736853,2018,2.0,0.025031484937595563,0.020269075722412457,-47.624092151831064,1.3183898417423734e-12
KR6503308860,736853,2018,3.0,0.02652953818354379,0.02133023195157793,-51.993062319658605,1.3183898417423734e-12
KR6503308860,736853,2018,4.0,0.027085707460523092,0.022041765452000022,-50.4394200852307,1.3183898417423734e-12
KR6503308860,736853,2018,5.0,0.02720677642273954,0.022578827669065858,-46.27948753673682,1.3183898417423734e-12
KR6503308860,736853,2018,7.0,0.02700105121057089,0.023140880892530642,-38.60170318040247,1.3183898417423734e-12
KR6503308860,736853,2018,10.0,0.02656000000000001,0.023903476657507017,-26.565233424929932,1.3183898417423734e-12
KR65333D1864,736866,2018,0.25,0.016500000000000004,0.016473711842895353,-0.26288157104651516,1.457167719820518e-12
KR65333D1864,736866,2018,0.5,0.01851460292398579,0.0178490983954671,-6.65504528518688,1.457167719820518e-12
KR65333D1864,736866,2018,1.0,0.02156553407209936,0.018536791671752973,-30.287424003463855,1.457167719820518e-12
KR65333D1864,736866,2018,1.5,0.023640336444309004,0.019490293194368676,-41.50043249940328,1.457167719820518e-12
KR65333D1864,736866,2018,2.0,0.025031484937595563,0.019967043955676528,-50.64440981919036,1.457167719820518e-12
KR65333D1864,736866,2018,3.0,0.02652953818354379,0.020723781785976107,-58.05756397567682,1.457167719820518e-12
KR65333D1864,736866,2018,4.0,0.027085707460523092,0.02130825208025005,-57.77455380273043,1.457167719820518e-12
KR65333D1864,736866,2018,5.0,0.02720677642273954,0.021690574116366348,-55.16202306373192,1.457167719820518e-12
KR65333D1864,736866,2018,7.0,0.02700105121057089,0.022098003907705565,-49.03047302865324,1.457167719820518e-12
KR65333D1864,736866,2018,10.0,0.02656000000000001,0.022783071064634678,-37.76928935365333,1.457167719820518e-12
KR6533386878,736881,2018,0.25,0.016500000000000004,0.016471344460577877,-0.2865553942212745,1.97758476261356e-12
KR6533386878,736881,2018,0.5,0.018504004401547668,0.017415867431368713,-10.881369701789545,1.97758476261356e-12
KR6533386878,736881,2018,1.0,0.021506158672831073,0.017888128916764133,-36.1802975606694,1.97758476261356e-12
KR6533386878,736881,2018,1.5,0.02350940285834965,0.01867437019201725,-48.35032666332402,1.97758476261356e-12
KR6533386878,736881,2018,2.0,0.02481785825788182,0.019067490829643804,-57.503674282380175,1.97758476261356e-12
KR6533386878,736881,2018,3.0,0.026144139593547933,0.019850339300035536,-62.93800293512397,1.97758476261356e-12
KR6533386878,736881,2018,4.0,0.02654206467846928,0.020357734441718428,-61.843302367508535,1.97758476261356e-12
KR6533386878,736881,2018,5.0,0.02652778230455331,0.020714433843914252,-58.133484606390574,1.97758476261356e-12
KR6533386878,736881,2018,7.0,0.026118266838395895,0.021175259996744435,-49.4300684165146,1.97758476261356e-12
KR6533386878,736881,2018,10.0,0.025490000000000002,0.021858919617755122,-36.3108038224488,1.97758476261356e-12
KR6523393876,736895,2018,0.25,0.016500000000000004,0.016472346045223067,-0.2765395477693708,1.908195823574488e-12
KR6523393876,736895,2018,0.5,0.018504004401547668,0.017599157421439013,-9.048469801086547,1.908195823574488e-12
KR6523393876,736895,2018,1.0,0.021506158672831073,0.018162563109546982,-33.43595563284091,1.908195823574488e-12
KR6523393876,736895,2018,1.5,0.02350940285834965,0.01906597755025818,-44.4342530809147,1.908195823574488e-12
KR6523393876,736895,2018,2.0,0.02481785825788182,0.01951768477061378,-53.0017348726804,1.908195823574488e-12
KR6523393876,736895,2018,3.0,0.026144139593547933,0.020198400466896003,-59.4573912665193,1.908195823574488e-12
KR6523393876,736895,2018,4.0,0.02654206467846928,0.020654652133386582,-58.874125450826995,1.908195823574488e-12
KR6523393876,736895,2018,5.0,0.02652778230455331,0.02103782775081426,-54.899545537390495,1.908195823574488e-12
KR6523393876,736895,2018,7.0,0.026118266838395895,0.021393674740910463,-47.24592097485433,1.908195823574488e-12
KR6523393876,736895,2018,10.0,0.025490000000000002,0.02205231782777157,-34.37682172228434,1.908195823574488e-12
KR6703309882,736912,2018,0.25,0.01650000000000001,0.01647316552376537,-0.26834476234641885,1.5959455978986625e-12
KR6703309882,736912,2018,0.5,0.018375305892223137,0.017749121994679998,-6.261838975431394,1.5959455978986625e-12
KR6703309882,736912,2018,1.0,0.021173955941881713,0.01838710023013731,-27.86855711744404,1.5959455978986625e-12
KR6703309882,736912,2018,1.5,0.023028715876327054,0.019256865527223502,-37.71850349103552,1.5959455978986625e-12
KR6703309882,736912,2018,2.0,0.024228488576693838,0.0196917481757666,-45.36740400927237,1.5959455978986625e-12
KR6703309882,736912,2018,3.0,0.025415991257603285,0.020397997017584456,-50.17994240018829,1.5959455978986625e-12
KR6703309882,736912,2018,4.0,0.025737561202885104,0.0210085084136895,-47.290527891956025,1.5959455978986625e-12
KR6703309882,736912,2018,5.0,0.025680134856879904,0.02152102873380979,-41.59106123070116,1.5959455978986625e-12
KR6703309882,736912,2018,7.0,0.025229910852992986,0.022058933976561584,-31.70976876431402,1.5959455978986625e-12
KR6703309882,736912,2018,10.0,0.02458000000000002,0.02265967879763635,-19.203212023636702,1.5959455978986625e-12
KR65533BY888,736934,2018,0.25,0.01650000000000001,0.01647179972629369,-0.28200273706320556,2.2551405187698492e-12
KR65533BY888,736934,2018,0.5,0.018375305892223137,0.017499181057362756,-8.76124834860381,2.2551405187698492e-12
KR65533BY888,736934,2018,1.0,0.021173955941881713,0.018012871722897287,-31.61084218984426,2.2551405187698492e-12
KR65533BY888,736934,2018,1.5,0.023028715876327054,0.018463923109176883,-45.64792767150171,2.2551405187698492e-12
KR65533BY888,736934,2018,2.0,0.024228488576693838,0.01868944880231668,-55.39039774377159,2.2551405187698492e-12
KR65533BY888,736934,2018,3.0,0.025415991257603285,0.019041932429673638,-63.74058827929647,2.2551405187698492e-12
KR65533BY888,736934,2018,4.0,0.025737561202885104,0.01939773010509731,-63.39831097787793,2.2551405187698492e-12
KR65533BY888,736934,2018,5.0,0.025680134856879904,0.019756548651213245,-59.23586205666659,2.2551405187698492e-12
KR65533BY888,736934,2018,7.0,0.025229910852992986,0.020167274465418824,-50.626363875741625,2.2551405187698492e-12
KR65533BY888,736934,2018,10.0,0.02458000000000002,0.02085220662427289,-37.2779337572713,2.2551405187698492e-12
KR6703338899,736947,2018,0.25,0.016500000000000008,0.016470707088662967,-0.2929291133704076,2.2898349882893854e-12
KR6703338899,736947,2018,0.5,0.017882402261082148,0.017299228370940493,-5.831738901416542,2.2898349882893854e-12
KR6703338899,736947,2018,1.0,0.019967780188535424,0.017713489012079253,-22.542911764561712,2.2898349882893854e-12
KR6703338899,736947,2018,1.5,0.021376400868769276,0.01809773478956562,-32.78666079203657,2.2898349882893854e-12
KR6703338899,736947,2018,2.0,0.022312238788546677,0.0182898576783088,-40.22381110237876,2.2898349882893854e-12
KR6703338899,736947,2018,3.0,0.023299408085685043,0.018693437801847835,-46.05970283837208,2.2898349882893854e-12
KR6703338899,736947,2018,4.0,0.023642398280304174,0.01904911247328362,-45.93285807020553,2.2898349882893854e-12
KR6703338899,736947,2018,5.0,0.023691953478514657,0.019330034923205244,-43.61918555309413,2.2898349882893854e-12
KR6703338899,736947,2018,7.0,0.023499807904378146,0.01976753264008715,-37.322752642909954,2.2898349882893854e-12
KR6703338899,736947,2018,10.0,0.023150000000000007,0.02045201043701652,-26.979895629834875,2.2898349882893854e-12
KR6543324893,736958,2018,0.25,0.016500000000000008,0.016473620789701257,-0.2637921029875062,1.700029006457271e-12
KR6543324893,736958,2018,0.5,0.017882402261082148,0.01783243566094777,-0.49966600134378203,1.700029006457271e-12
KR6543324893,736958,2018,1.0,0.019967780188535424,0.018511843096571022,-14.559370919644023,1.700029006457271e-12
KR6543324893,736958,2018,1.5,0.021376400868769276,0.019146879665196917,-22.295212035723587,1.700029006457271e-12
KR6543324893,736958,2018,2.0,0.022312238788546677,0.019464397949509864,-28.47840839036813,1.700029006457271e-12
KR6543324893,736958,2018,3.0,0.023299408085685043,0.020120768233292275,-31.78639852392768,1.700029006457271e-12
KR6543324893,736958,2018,4.0,0.023642398280304174,0.020603373323359854,-30.390249569443203,1.700029006457271e-12
KR6543324893,736958,2018,5.0,0.023691953478514657,0.020934805058488607,-27.571484200260496,1.700029006457271e-12
KR6543324893,736958,2018,7.0,0.023499807904378146,0.02139679976900558,-21.030081353725674,1.700029006457271e-12
KR6543324893,736958,2018,10.0,0.023150000000000007,0.022162704194802492,-9.872958051975154,1.700029006457271e-12
KR65533478A7,736979,2018,0.25,0.016800000000000002,0.016473711842895353,-3.262881571046497,1.8388068845354155e-12
KR65533478A7,736979,2018,0.5,0.018780132963159044,0.0178490983954671,-9.310345676919427,1.8388068845354155e-12
KR65533478A7,736979,2018,1.0,0.02167242529690911,0.018536791671752973,-31.356336251561373,1.8388068845354155e-12
KR65533478A7,736979,2018,1.5,0.023514496370347845,0.019238851020283665,-42.756453500641804,1.8388068845354155e-12
KR65533478A7,736979,2018,2.0,0.024636699100769658,0.019589880694549013,-50.468184062206454,1.8388068845354155e-12
KR65533478A7,736979,2018,3.0,0.025576092302062037,0.02006810260592459,-55.07989696137447,1.8388068845354155e-12
KR65533478A7,736979,2018,4.0,0.025617598225432275,0.020525658059432714,-50.91940165999561,1.8388068845354155e-12
KR65533478A7,736979,2018,5.0,0.025298459103778793,0.020883611554636323,-44.148475491424705,1.8388068845354155e-12
KR65533478A7,736979,2018,7.0,0.02442993942069339,0.021240694805663984,-31.892446150294067,1.8388068845354155e-12
KR65533478A7,736979,2018,10.0,0.023380000000000005,0.02192704362683607,-14.529563731639355,1.8388068845354155e-12
KR65533BK8A5,736992,2018,0.25,0.016800000000000002,0.01647434921531972,-3.256507846802828,1.8041124150158794e-12
KR65533BK8A5,736992,2018,0.5,0.018780132963159044,0.0179657375491263,-8.143954140327446,1.8041124150158794e-12
KR65533BK8A5,736992,2018,1.0,0.02167242529690911,0.018711431716029587,-29.609935808795235,1.8041124150158794e-12
KR65533BK8A5,736992,2018,1.5,0.023514496370347845,0.01922902384209813,-42.85472528249717,1.8041124150158794e-12
KR65533BK8A5,736992,2018,2.0,0.024636699100769658,0.0194878199051324,-51.48879195637259,1.8041124150158794e-12
KR65533BK8A5,736992,2018,3.0,0.025576092302062037,0.019890611348256256,-56.85480953805781,1.8041124150158794e-12
KR65533BK8A5,736992,2018,4.0,0.025617598225432275,0.020194779473815816,-54.228187516164596,1.8041124150158794e-12
KR65533BK8A5,736992,2018,5.0,0.025298459103778793,0.0205279542967833,-47.705048069954934,1.8041124150158794e-12
KR65533BK8A5,736992,2018,7.0,0.02442993942069339,0.02091305531087426,-35.16884109819131,1.8041124150158794e-12
KR65533BK8A5,736992,2018,10.0,0.023380000000000005,0.021626810746434612,-17.53189253565393,1.8041124150158794e-12
KR65833578B9,737006,2018,0.25,0.017100000000000008,0.01677037722339745,-3.296227766025582,2.185751579730777e-12
KR65833578B9,737006,2018,0.5,0.01954312300760556,0.0177645758820202,-17.7854712558536,2.185751579730777e-12
KR65833578B9,737006,2018,1.0,0.023011018147647787,0.018261675211331575,-47.49342936316212,2.185751579730777e-12
KR65833578B9,737006,2018,1.5,0.025097260509123247,0.018662515699861767,-64.3474480926148,2.185751579730777e-12
KR65833578B9,737006,2018,2.0,0.02625000255925757,0.018862935944126864,-73.87066615130705,2.185751579730777e-12
KR65833578B9,737006,2018,3.0,0.026904914967636934,0.01929183879410574,-76.13076173531192,2.185751579730777e-12
KR65833578B9,737006,2018,4.0,0.02647836750146889,0.019596182276581792,-68.82185224887098,2.185751579730777e-12
KR65833578B9,737006,2018,5.0,0.025670227176609148,0.019903362185104745,-57.66864991504403,2.185751579730777e-12
KR65833578B9,737006,2018,7.0,0.02396844535625361,0.020236172819735502,-37.32272536518109,2.185751579730777e-12
KR65833578B9,737006,2018,10.0,0.022090000000000005,0.020895940383414587,-11.940596165854188,2.185751579730777e-12
KR65793BS8B0,737026,2018,0.25,0.017100000000000008,0.01677001302440752,-3.2998697559248615,2.2898349882893854e-12
KR65793BS8B0,737026,2018,0.5,0.01954312300760556,0.017697927466863047,-18.451955407425142,2.2898349882893854e-12
KR65793BS8B0,737026,2018,1.0,0.023011018147647787,0.01816188468809081,-48.491334595569775,2.2898349882893854e-12
KR65793BS8B0,737026,2018,1.5,0.025097260509123247,0.018361788933277803,-67.35471575845445,2.2898349882893854e-12
KR65793BS8B0,737026,2018,2.0,0.02625000255925757,0.018461741055871297,-77.88261503386272,2.2898349882893854e-12
KR65793BS8B0,737026,2018,3.0,0.026904914967636934,0.018663157755599808,-82.41757212037126,2.2898349882893854e-12
KR65793BS8B0,737026,2018,4.0,0.02647836750146889,0.018943213447128068,-75.35154054340822,2.2898349882893854e-12
KR65793BS8B0,737026,2018,5.0,0.025670227176609148,0.01914760935909892,-65.22617817510228,2.2898349882893854e-12
KR65793BS8B0,737026,2018,7.0,0.02396844535625361,0.01948240056273818,-44.86044793515432,2.2898349882893854e-12
KR65793BS8B0,737026,2018,10.0,0.022090000000000005,0.020088901268955617,-20.01098731044388,2.2898349882893854e-12
KR65333AE8C2,737040,2018,0.25,0.01910000000000001,0.017068932482331146,-20.310675176688637,1.8041124150158794e-12
KR65333AE8C2,737040,2018,0.5,0.020783709609550935,0.018029950906350053,-27.537587032008815,1.8041124150158794e-12
KR65333AE8C2,737040,2018,1.0,0.023089385187237497,0.018510460118359506,-45.78925068877991,1.8041124150158794e-12
KR65333AE8C2,737040,2018,1.5,0.024370993127162663,0.018291672822502176,-60.79320304660487,1.8041124150158794e-12
KR65333AE8C2,737040,2018,2.0,0.024971334394401086,0.018182279174573514,-67.89055219827571,1.8041124150158794e-12
KR65333AE8C2,737040,2018,3.0,0.025000664373552542,0.01790399753227061,-70.96666841281932,1.8041124150158794e-12
KR65333AE8C2,737040,2018,4.0,0.024306766450626575,0.017854333705050643,-64.52432745575932,1.8041124150158794e-12
KR65333AE8C2,737040,2018,5.0,0.023402942876045354,0.017932876914885258,-54.700659611600955,1.8041124150158794e-12
KR65333AE8C2,737040,2018,7.0,0.021702600883187144,0.018037605838859532,-36.64995044327612,1.8041124150158794e-12
KR65333AE8C2,737040,2018,10.0,0.019920000000000007,0.018568493281814133,-13.515067181858742,1.8041124150158794e-12
KR65333BJ8C6,737056,2018,0.25,0.01910000000000001,0.017069569806875514,-20.304301931244954,1.8041124150158794e-12
KR65333BJ8C6,737056,2018,0.5,0.020783709609550935,0.01814658129796985,-26.371283115810865,1.8041124150158794e-12
KR65333BJ8C6,737056,2018,1.0,0.023089385187237497,0.018685087043517016,-44.04298143720481,1.8041124150158794e-12
KR65333BJ8C6,737056,2018,1.5,0.024370993127162663,0.018248509511969695,-61.22483615192967,1.8041124150158794e-12
KR65333BJ8C6,737056,2018,2.0,0.024971334394401086,0.018030220746196035,-69.41113648205051,1.8041124150158794e-12
KR65333BJ8C6,737056,2018,3.0,0.025000664373552542,0.01772758561668804,-72.730787568645,1.8041124150158794e-12
KR65333BJ8C6,737056,2018,4.0,0.024306766450626575,0.017652933704843873,-66.53832745782701,1.8041124150158794e-12
KR65333BJ8C6,737056,2018,5.0,0.023402942876045354,0.017602976802120127,-57.99966073925227,1.8041124150158794e-12
