payoff,cohort,model,seed,scope,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
reference,other_diagnostic,affine_coupon_delta,47,terms,2478,86,102.64303109707123,206.57446708899045,0.9188915152513494,8.574829740919593,15.462278313625674,-1.2557988643804152,0.20192307692307693,0.5739966555183946,0.7495819397993311,2289,0.9392747924858017
reference,other_diagnostic,affine_coupon_delta,ensemble,terms,2478,86,90.96059558488106,170.56207884274937,0.9447060052126157,8.490291417959275,15.069947262520914,-1.4112455519170934,0.1931438127090301,0.5714882943143813,0.7504180602006689,2289,0.9309742245522062
reference,other_diagnostic,augmented_delta,101,terms,2478,86,98.09864308244443,189.07498461982786,0.9320512998035783,7.895060355914421,14.218293909985803,-0.888066862195474,0.19105351170568563,0.5861204013377926,0.762123745819398,2289,0.9467016164263871
reference,other_diagnostic,augmented_delta,233,terms,2478,86,114.44909508191814,214.72857712208238,0.9123619514349212,8.63668417801396,16.028386197353854,-1.525939723177342,0.20861204013377926,0.5831939799331104,0.7516722408026756,2289,0.9532546963739624
reference,other_diagnostic,augmented_delta,47,terms,2478,86,96.28353145984056,171.248677594621,0.9442599365223818,8.861496953654195,15.317142408058471,-0.9495319094704175,0.1793478260869565,0.5497491638795987,0.7332775919732442,2289,0.925731760594146
reference,other_diagnostic,augmented_delta,ensemble,terms,2478,86,95.83857774027103,183.00487225950332,0.9363441516009573,7.7624506527577966,14.120383399552631,-1.1211794982811167,0.1948160535117057,0.5898829431438127,0.770066889632107,2289,0.9510703363914373
reference,other_diagnostic,augmented_price,101,terms,2478,86,81.89581281241203,150.31473022180552,0.9570546556473344,10.21249104247673,17.780577593644253,-1.793724553895877,0.14632107023411373,0.5146321070234113,0.7031772575250836,2289,0.9436435124508519
reference,other_diagnostic,augmented_price,233,terms,2478,86,118.14297554768595,199.6431556587977,0.924243158795666,9.698895641370898,17.685630487200626,-1.9007091600518595,0.17307692307692307,0.5480769230769231,0.7153010033444817,2289,0.962865880297073
reference,other_diagnostic,augmented_price,47,terms,2478,86,109.13217627445887,173.96226300936178,0.9424794403130351,11.083416828703808,19.337663672736163,-1.744156513979446,0.1454849498327759,0.487876254180602,0.6801839464882943,2289,0.9370904325032765
reference,other_diagnostic,augmented_price,ensemble,terms,2478,86,95.70692421171275,167.03805100067757,0.9469672883382275,9.811904797671957,17.435076693970522,-1.8128634093089993,0.1709866220735786,0.540133779264214,0.7240802675585284,2289,0.9545653123634775
reference,other_diagnostic,prior_frozen_affine_coupon_delta,ensemble,terms,2478,86,168.63310338059821,315.62622400287177,0.8106526788008993,9.677806438916331,16.932470326428973,-0.6238989270410077,0.13336120401337792,0.5238294314381271,0.7111204013377926,2289,0.9541284403669725
reference,published_monthly_6,affine_coupon_delta,101,schedule,66,6,275.0402349359874,339.57999674509233,-0.3623801491562959,282.65116739522364,351.14501351472774,-155.62090854349574,0.0,0.0,0.0,51,0.6862745098039216
reference,published_monthly_6,affine_coupon_delta,101,terms,206,6,28.072331094333748,32.35706456166156,0.987589423534905,3.3824894655682147,5.6629729017739425,-0.3753100449281432,0.37,0.81,0.92,149,0.9664429530201343
reference,published_monthly_6,affine_coupon_delta,233,schedule,66,6,372.33730098862924,456.4561973565513,-1.4615707528257764,365.38759814135994,448.81068679624684,-126.18042247361419,0.0,0.0,0.0,51,0.6862745098039216
reference,published_monthly_6,affine_coupon_delta,233,terms,206,6,26.1073626821113,29.152611256414342,0.9899258445798633,4.545602987799794,7.096062296459628,-0.5598430449205138,0.24,0.69,0.86,149,0.9664429530201343
reference,published_monthly_6,affine_coupon_delta,47,schedule,66,6,325.75110966843954,426.83053377341946,-1.1524103242535761,328.50777079372887,428.71300729207195,-77.17217404330431,0.0,0.0,0.0,51,0.6862745098039216
reference,published_monthly_6,affine_coupon_delta,47,terms,206,6,18.37204989073287,21.36497139680605,0.9945892389473084,2.4875994771408534,4.190141966759279,-0.19980714861924428,0.45,0.845,0.96,149,0.9932885906040269
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,66,6,322.8754856398123,401.75402729508846,-0.9069292715155306,324.3676966586142,403.318975983005,-119.65783502013842,0.0,0.0,0.0,51,0.6862745098039216
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,206,6,11.887301492408236,15.495143899189115,0.9971539341033013,2.9966941994614547,4.734525054321161,-0.3783200794895727,0.37,0.825,0.95,149,0.9664429530201343
reference,published_monthly_6,augmented_delta,101,schedule,66,6,426.3379484622392,526.9368185952017,-2.2804331914503018,416.90097212017224,522.1850497535502,-48.2915923320265,0.0,0.0,0.015151515151515152,51,0.6470588235294118
reference,published_monthly_6,augmented_delta,101,terms,206,6,44.83276328243452,47.77613898400527,0.9729432379239169,3.6924415505491197,6.501903655685837,-0.34594879691178576,0.39,0.8,0.905,149,0.9731543624161074
reference,published_monthly_6,augmented_delta,233,schedule,66,6,369.19778019774975,460.94418007883974,-1.5102141836485394,369.0654756542051,460.8472292668737,-97.62999630835134,0.0,0.0,0.015151515151515152,51,0.6862745098039216
reference,published_monthly_6,augmented_delta,233,terms,206,6,14.027696419027997,16.301528984501513,0.9968500010805345,3.0066782160786296,5.451071100039351,-0.6464396530824399,0.41,0.835,0.93,149,0.9932885906040269
reference,published_monthly_6,augmented_delta,47,schedule,66,6,359.6972855200823,456.3700430941045,-1.4606416174574046,357.9036096325144,455.8602849706477,-36.07853740050147,0.015151515151515152,0.015151515151515152,0.06060606060606061,51,0.6862745098039216
reference,published_monthly_6,augmented_delta,47,terms,206,6,17.503711379452575,23.02097582421312,0.9937179529994415,2.6642684551887212,4.353998240675014,0.0746394580168031,0.43,0.83,0.935,149,0.9664429530201343
reference,published_monthly_6,augmented_delta,ensemble,schedule,66,6,383.96107971715287,478.876556059469,-1.7093259689268225,380.2770034809023,476.93470687510853,-60.66670868029301,0.0,0.0,0.0,51,0.6862745098039216
reference,published_monthly_6,augmented_delta,ensemble,terms,206,6,22.521169115391263,24.522339669138425,0.9928718384919469,2.607596789182489,4.4755090209765225,-0.3059163306589702,0.43,0.84,0.955,149,0.9664429530201343
reference,published_monthly_6,augmented_price,101,schedule,66,6,358.65012002766446,445.3911536355365,-1.34367442568493,356.02841326034616,444.67289979913966,-26.158581525567133,0.0,0.015151515151515152,0.015151515151515152,51,0.6470588235294118
reference,published_monthly_6,augmented_price,101,terms,206,6,18.03431179454325,23.707066476738426,0.9933379274350951,6.566125007749846,10.547485802195151,-0.8955513054567075,0.2,0.615,0.78,149,0.912751677852349
reference,published_monthly_6,augmented_price,233,schedule,66,6,269.556058514073,329.57153515163645,-0.2832565724612226,262.8602148399905,325.7927832146868,-72.17809953972359,0.015151515151515152,0.015151515151515152,0.030303030303030304,51,0.6666666666666666
reference,published_monthly_6,augmented_price,233,terms,206,6,29.00936710291684,37.13134980230487,0.9836568714078809,8.109757912388693,13.157160781833193,-1.3187651449876523,0.18,0.56,0.765,149,0.912751677852349
reference,published_monthly_6,augmented_price,47,schedule,66,6,332.0312300332719,411.781053623854,-1.0033038624770478,327.2422264402807,410.95815103666007,-37.83860837467805,0.0,0.015151515151515152,0.015151515151515152,51,0.6862745098039216
reference,published_monthly_6,augmented_price,47,terms,206,6,33.07232317929745,37.32396222605707,0.9834868773628622,6.647963506349672,10.449959171700154,-0.8537624890046813,0.2,0.595,0.78,149,0.9664429530201343
reference,published_monthly_6,augmented_price,ensemble,schedule,66,6,317.7528781897643,391.8648824636254,-0.8142068314164852,313.1804457912034,390.344688542184,-45.3917631466565,0.0,0.045454545454545456,0.06060606060606061,51,0.6666666666666666
reference,published_monthly_6,augmented_price,ensemble,terms,206,6,24.127571864599002,28.92253912901121,0.99008422740128,6.966231123985193,10.940814263132628,-1.022692979816623,0.165,0.6,0.79,149,0.912751677852349
reference,published_monthly_6,prior_frozen_affine_coupon_delta,ensemble,schedule,66,6,216.6525523809509,274.10548423361195,0.1123340581040364,219.85139377920345,289.4378274289829,-115.39914636798393,0.0,0.0,0.030303030303030304,51,0.6470588235294118
reference,published_monthly_6,prior_frozen_affine_coupon_delta,ensemble,terms,206,6,106.77215278935606,142.43518897567256,0.7595148210617637,13.722131328204007,19.589574759367203,-0.555556477550371,0.05,0.345,0.58,149,1.0
reference,regular_test,affine_coupon_delta,101,schedule,1267,128,138.4363052958416,233.6203681989661,0.7750547776422176,119.34468589332072,221.02330442431656,-27.867729656891857,0.016574585635359115,0.10891870560378848,0.20757695343330704,1164,0.5438144329896907
reference,regular_test,affine_coupon_delta,101,terms,3712,128,51.17236217053963,69.7794277912083,0.9782185203296232,7.348653041135549,13.82094107918148,-0.5385414032495776,0.23800223214285715,0.6216517857142857,0.7918526785714286,3305,0.9425113464447806
reference,regular_test,affine_coupon_delta,233,schedule,1267,128,143.24261205256826,229.95788238889494,0.7820524623124514,115.29986219494609,210.74769078580502,-13.730859958387706,0.01499605367008682,0.11681136543014996,0.2138910812943962,1164,0.6537800687285223
reference,regular_test,affine_coupon_delta,233,terms,3712,128,58.352215807276195,78.7620014098739,0.9722498037808202,8.448214615281836,15.98306341347661,-1.0529364725805084,0.212890625,0.5948660714285714,0.7583705357142857,3305,0.9397881996974281
reference,regular_test,affine_coupon_delta,47,schedule,1267,128,133.51593754365533,225.86050513554548,0.7897500236457009,117.54390747601387,216.96328556394977,-19.92152491290062,0.025256511444356748,0.10181531176006314,0.19021310181531176,1164,0.5429553264604811
reference,regular_test,affine_coupon_delta,47,terms,3712,128,49.24327045315581,68.41035620471543,0.9790648404517258,7.257414949437546,13.397208674985178,-0.5326176927522154,0.23493303571428573,0.6275111607142857,0.7893415178571429,3305,0.9470499243570348
reference,regular_test,affine_coupon_delta,ensemble,schedule,1267,128,132.63166086829608,224.88477501528223,0.791562683285143,114.00692613065281,212.77229930279725,-20.50670484272684,0.026045777426992895,0.11365430149960537,0.20363062352012629,1164,0.5558419243986255
reference,regular_test,affine_coupon_delta,ensemble,terms,3712,128,48.357911511561696,66.62733850271503,0.9801419087460482,7.364595073431343,13.86998064169331,-0.7080318561942182,0.23883928571428573,0.6277901785714286,0.7868303571428571,3305,0.9470499243570348
reference,regular_test,augmented_delta,101,schedule,1267,128,133.82337908073464,217.60223556400837,0.8048439267399083,108.8962683098511,205.99835690204856,-24.463762023836424,0.036306235201262825,0.15232833464877663,0.23993685872138912,1164,0.6357388316151202
reference,regular_test,augmented_delta,101,terms,3712,128,58.09583962425452,81.52585490682802,0.9702680567737235,7.3184051881295265,13.784073635776837,-0.7614547919446133,0.22991071428571427,0.6303013392857143,0.7854352678571429,3305,0.9409984871406959
reference,regular_test,augmented_delta,233,schedule,1267,128,136.16417294424045,218.90600473716432,0.8024983560815263,112.51527304774072,205.3244703573466,-15.837011016069882,0.014206787687450671,0.12628255722178375,0.2052091554853986,1164,0.6091065292096219
reference,regular_test,augmented_delta,233,terms,3712,128,57.46558255277896,80.91769342618588,0.9707099872462083,7.72438704442807,14.685203311783622,-1.060063085967548,0.21847098214285715,0.6155133928571429,0.7804129464285714,3305,0.9349470499243571
reference,regular_test,augmented_delta,47,schedule,1267,128,134.06258418651436,224.1282215689461,0.7929627666357365,113.22629208493312,213.4107932189878,-24.926020742126802,0.02999210734017364,0.122336227308603,0.2123125493291239,1164,0.5979381443298969
reference,regular_test,augmented_delta,47,terms,3712,128,53.96333275056207,76.51119430526168,0.9738131938187525,7.365832759437363,13.177263574937163,-0.5026387516905483,0.21819196428571427,0.6127232142857143,0.7818080357142857,3305,0.9249621785173979
reference,regular_test,augmented_delta,ensemble,schedule,1267,128,129.53622356930364,215.43354259809013,0.8087145171500891,108.73234771305636,205.16964443103308,-21.742264594010926,0.03235990528808208,0.14917127071823205,0.23441199684293607,1164,0.5979381443298969
reference,regular_test,augmented_delta,ensemble,terms,3712,128,50.838196182951535,73.28730478265788,0.9759735242549077,6.969691833682575,13.202745515358167,-0.7747188765341397,0.25558035714285715,0.6450892857142857,0.8035714285714286,3305,0.9446293494704993
reference,regular_test,augmented_price,101,schedule,1267,128,130.31288614010984,207.081790603575,0.8232582346162408,100.61164052852237,188.70108134119613,-23.181441715226388,0.03157063930544594,0.13891081294396213,0.23204419889502761,1164,0.6460481099656358
reference,regular_test,augmented_price,101,terms,3712,128,63.062263296627656,89.77244033425707,0.9639488906202915,9.02240574331968,17.709369218925556,-1.3089598755715477,0.19614955357142858,0.5856584821428571,0.7513950892857143,3305,0.9364599092284418
reference,regular_test,augmented_price,233,schedule,1267,128,127.35835884448453,189.5237332456931,0.8519588089464321,95.19788892573257,168.03811100192723,-15.725397437604684,0.02999210734017364,0.13654301499605367,0.23125493291239146,1164,0.6408934707903781
reference,regular_test,augmented_price,233,terms,3712,128,65.16172421383001,90.35007568715488,0.9634834606538369,9.57781746494575,18.81791701860888,-1.2912476169707847,0.20005580357142858,0.5678013392857143,0.7357700892857143,3305,0.9346444780635401
reference,regular_test,augmented_price,47,schedule,1267,128,132.43437903788023,210.4563421372723,0.8174510240329929,104.52290011835187,192.5403690774829,-20.263593005499718,0.035516969218626675,0.12154696132596685,0.2107340173638516,1164,0.5902061855670103
reference,regular_test,augmented_price,47,terms,3712,128,61.99157207240116,81.85224993005383,0.970029511973844,9.128557502311413,17.842237969290764,-1.1510449861273497,0.19363839285714285,0.5733816964285714,0.7474888392857143,3305,0.9125567322239032
reference,regular_test,augmented_price,ensemble,schedule,1267,128,124.76152303010619,197.15181011020167,0.8398020688886446,97.38751422094951,180.48087845638665,-19.723477386110247,0.037095501183898975,0.14917127071823205,0.23677979479084452,1164,0.6391752577319587
reference,regular_test,augmented_price,ensemble,terms,3712,128,57.469548556032336,79.73414297995753,0.9715605474115557,8.810809027879397,17.56163394202011,-1.250417492889921,0.21372767857142858,0.5954241071428571,0.7600446428571429,3305,0.9310136157337368
reference,regular_test,prior_frozen_affine_coupon_delta,ensemble,schedule,1267,128,187.46480778232475,259.74620347472694,0.7219302269478057,122.18870799213616,197.84578348176225,-24.563237016816757,0.017363851617995266,0.09076558800315707,0.17363851617995266,1164,0.5987972508591065
reference,regular_test,prior_frozen_affine_coupon_delta,ensemble,terms,3712,128,125.55898242865892,176.13632528872787,0.8612188651656316,11.284626364876162,21.727835981485907,-0.3361636773247629,0.18247767857142858,0.5309709821428571,0.6981026785714286,3305,0.9334341906202723
