item,isu_ord,opt_type,ki_yn,fair,mc,mc_iv,n_iv_udl
KR6MD0005W27,739001,STEP,1,0.940936,1.0030556,1.0143436,3
KR6MD0005W35,739001,STEP,1,0.948129,0.9908631,1.0024214,3
KR6KW00030P7,739001,STEP,1,0.966515,1.0264803,1.0229875,3
KR6SH0006418,739002,STEP,0,0.952555,1.0077226,1.0088739,3
KR6SH0006426,739002,STEP,0,0.969286,1.0059474,1.0067772,3
KR6SH0006434,739002,LIZARD,0,0.976259,1.0154495,1.0153421,3
KR6SH0006475,739002,STEP,1,0.982624,1.0188568,1.0212653,3
KR6ZY0002TN4,739002,STEP,0,0.942745,1.0068212,1.0048112,3
KR6SH0006467,739002,STEP,0,0.95366,1.0148143,1.0170473,3
KR6YT0001Z42,739002,STEP,1,0.9805,1.0114815,1.0133438,3
KR6SH00064B7,739002,LIZARD,0,0.979509,1.0188768,1.0208007,3
KR6SH0006400,739002,STEP,0,0.939305,1.0119501,1.0143224,3
KR6SY00031N0,739002,STEP,1,0.963122,0.99584407,1.0177753,3
KR6YT0001Z26,739005,STEP,0,0.9912121212121212,1.0089488,1.01064,3
KR6MD0005VN5,739005,STEP,0,0.9904787878787878,1.0059143,1.0072641,3
KR6SH00063V7,739005,STEP,0,0.9737818181818182,1.0108091,1.012474,3
KR6HN00052T9,739005,STEP,0,0.9864484848484848,1.008168,1.00944,3
KR6HN00052S1,739005,STEP,0,0.9902006048387098,1.0075475,1.0087752,3
KR6MD0005VP0,739005,STEP,0,0.9889949494949494,1.0073171,1.0086249,3
KR6HN00052R3,739005,STEP,0,0.9904787878787878,1.0060223,1.0072851,3
KR6MD0005VQ8,739005,STEP,0,0.982859595959596,1.0089605,1.0107131,3
KR6SH00063T1,739005,STEP,0,0.9836626262626262,1.0072694,1.0084743,3
KR6DS0000XB4,739005,STEP,0,0.9967137096774192,1.0037469,1.0049275,3
KR6ZY0002SV9,739005,STEP,0,0.9967116935483872,1.0040661,1.005008,3
KR6NH0003VN9,739005,STEP,0,0.9803848484848484,1.0102087,1.0126282,3
KR6NH0003VR0,739005,STEP,0,0.980640120967742,1.012266,1.014472,3
KR6KS00052Z6,739006,STEP,1,0.984656,1.0102893,1.0120165,3
KR6HN00053R1,739006,STEP,0,0.962286,1.0113195,1.0085696,3
KR6KS0005364,739006,STEP,0,0.938431,1.0135008,1.0193245,3
KR6HN00052V5,739006,STEP,0,0.9904757575757576,1.0064223,1.0075202,3
KR6HN00053P5,739006,STEP,0,0.969672,1.0078381,1.009531,3
KR6HN00053Q3,739006,STEP,0,0.951907,1.0095222,1.0120621,3
KR6KS0005349,739006,STEP,1,0.945993,1.0072366,1.0011147,3
KR6KS0005331,739006,STEP,1,0.969931,1.0111256,1.0036665,3
KR6KS00053F6,739006,STEP,1,0.979192,1.0189681,1.0213969,3
KR6KS0005372,739006,STEP,1,0.929484,0.9560709,0.9580964,2
KR6HN00053V3,739006,STEP,0,0.934049,1.0096778,1.0154145,3
KR6KS0005307,739006,STEP,1,1.000608,1.0157571,0.99501735,3
KR6HN00053S9,739006,STEP,0,0.943447,1.0165266,1.0121163,3
KR6HN00053W1,739006,STEP,0,0.922376,1.0156467,1.0079163,3
KR6HH0001BZ1,739006,STEP,0,0.948608,1.0061396,0.9997406,3
KR6HH0001C02,739006,STEP,0,0.966659,1.0121753,1.009613,3
KR6KS0005323,739006,STEP,1,0.949259,1.0031626,0.9978976,3
KR6SS0005SX5,739008,STEP,1,0.958558,0.98843396,0.9859752,2
KR6SS0005SV9,739008,STEP,1,0.976051,1.0123662,1.0237911,3
KR6SS0005SW7,739008,STEP,1,0.979935,1.0045146,1.0093046,3
KR6ZW0002EE9,739008,STEP,0,0.921516,0.99749947,1.0026383,3
KR6SS0005SN6,739008,STEP,1,0.969963,1.0154961,1.0140241,3
KR6ZW0002EF6,739008,LIZARD,0,0.906346,0.9980261,1.0039281,3
KR6SS0005SQ9,739008,STEP,1,0.969752,1.0110729,1.0141889,3
20240419000669_10526,739008,STEP,0,0.917918,1.00669,1.0110643,3
KR6KW00031E9,739009,STEP,1,0.981784,1.0202929,1.0231388,3
KR6KW00031H2,739009,STEP,1,0.920873,0.9444657,0.9416272,1
KR6KW00031J8,739009,STEP,1,0.878415,0.89701027,0.89572823,1
KR6ZY0002V54,739009,STEP,0,0.9944228052472248,1.0051236,1.0058606,3
KR6KW00031A7,739009,STEP,1,0.997697,1.0150579,1.0163252,3
KR6KW00031C3,739009,STEP,1,0.997929,1.0182319,1.0197675,3
KR6KW00031B5,739009,STEP,1,0.99788,1.0201836,1.0228149,3
KR6KW00031D1,739009,STEP,0,0.963684,1.0215265,1.0237439,3
KR6MD0005X91,739009,STEP,0,0.9947790110998992,1.0049845,1.0059726,3
KR6YT0001Z91,739013,STEP,0,0.9943434343434344,1.0068423,1.0083104,3
KR6SH00064Z6,739013,STEP,0,0.968823,1.0058619,1.0078208,3
KR6SH0006525,739013,STEP,0,0.953368,1.0168393,1.0232928,3
KR6SH00064N2,739013,STEP,0,0.9873757575757576,1.0082034,1.0097893,3
KR6SH00064Y9,739013,STEP,0,0.951889,1.008497,1.011839,3
KR6ZY0002V39,739013,STEP,0,0.9941997981836528,1.0044074,1.0054522,3
KR6SS0005SA3,739013,STEP,0,0.9963909090909092,1.0072595,1.0085807,3
KR6SH0006509,739013,LIZARD,0,0.972303,1.0149819,1.0180224,3
KR6SH00064X1,739013,STEP,0,0.939408,1.0145714,1.0193461,3
KR6HH0001C36,739013,STEP,1,0.8943979999999999,0.9289973,0.9482075,2
KR6HH0001C10,739013,STEP,1,0.963839,0.9986459,1.0127394,3
KR6SH0006541,739013,STEP,1,0.983828,1.022022,1.0259441,3
KR6HN00053C3,739013,STEP,0,0.9877565656565658,1.0071276,1.0084784,3
KR6MD0005WG7,739013,STEP,1,0.981836,1.0187739,1.0213927,3
KR6HN00053D1,739013,STEP,0,0.982978787878788,1.0088617,1.010438,3
KR6MD0005WJ1,739013,STEP,1,0.941049,1.003198,1.0196997,3
KR6MD0005WK9,739013,STEP,0,0.937375,1.0129956,1.0174506,3
KR6MD0005WQ6,739013,STEP,1,0.967953,1.0041549,1.0082017,2
KR6MD0005WN3,739013,STEP,1,0.947069,0.9914588,0.993376,2
KR6SY0003212,739013,STEP,1,0.957099,0.9607464,0.9771776,2
KR6MD0005WM5,739013,STEP,1,0.959327,1.0055013,1.020984,3
KR6MD0005WL7,739013,STEP,0,0.929982,1.0020119,1.0154198,3
KR6NH0003WE6,739013,STEP,0,0.9757020202020202,1.0116261,1.0138407,3
KR6DS0000XE8,739013,STEP,0,0.9806010101010102,1.0099003,1.0116968,3
KR6SH0006533,739013,LIZARD,0,1.01629,1.0197128,1.0208131,3
KR6NH0003WF3,739013,STEP,0,0.9759697580645162,1.0130247,1.0154386,3
KR6HH0001C28,739013,STEP,0,0.945286,1.0024931,1.0173322,3
KR6KS00053Q3,739014,STEP,1,0.985433,1.0095142,1.0122725,3
KR6KS00053T7,739014,STEP,1,0.971839,1.0056647,0.91171825,3
KR6YT0001ZA3,739014,STEP,0,0.9914314516129032,1.0083296,1.0101779,3
KR6KS0005406,739014,STEP,1,0.992771,1.0028477,1.0043077,2
KR6KS00053W1,739014,STEP,0,0.943368,1.0136144,1.0228744,3
KR6KS0005489,739014,STEP,1,0.980591,1.0183176,1.0215693,3
KR6SH00064P7,739014,STEP,0,0.9875363636363635,1.0062419,1.0087416,3
KR6KS00053V3,739014,STEP,1,0.949435,1.0056417,0.9076753,3
KR6KS00053S9,739014,STEP,1,0.952033,1.0019879,0.9192868,3
KR6HN00054Z2,739015,STEP,0,0.936865,1.0068909,1.0170715,3
KR6HN00054W9,739015,STEP,0,0.945974,1.0155522,1.0185021,3
KR6HN00055J3,739015,STEP,0,0.931031,1.0184507,1.0218633,3
KR6HN00054V1,739015,STEP,0,0.963928,1.0107902,1.012696,3
KR6HN00054Y5,739015,STEP,0,0.925656,0.994226,1.0068126,3
KR6HN0005502,739015,STEP,0,0.927621,1.0044575,1.0154912,3
KR6HN00054T5,739015,STEP,0,0.954682,1.0096227,1.0132788,3
KR6HN00054S7,739015,STEP,0,0.971523,1.008056,1.0102378,3
KR6HN00054X7,739015,STEP,0,0.937605,0.9975816,1.0049345,3
KR6ZW0002F15,739016,STEP,0,0.923677,1.0097125,1.0188969,3
KR6KW00032H0,739016,STEP,1,0.93712,0.9387306,0.93742687,1
KR6KW00032D9,739016,STEP,0,0.968517,1.0216047,1.0262393,3
KR6KW00032B3,739016,STEP,1,0.990809,1.0209434,1.0228543,3
KR6KW00032A5,739016,STEP,1,0.993872,1.023836,1.025384,3
KR6KW00032G2,739016,STEP,1,0.965064,0.9775137,0.97790086,1
KR6KW00032E7,739016,STEP,1,0.97453,1.0235707,1.0293791,3
KR6KW0003288,739016,STEP,1,1.0089860000000002,1.0154111,1.017766,3
KR6KW0003296,739016,STEP,1,0.996655,1.0171896,1.0203199,3
KR6ZW0002F07,739016,LIZARD,0,0.91076,0.99997073,0.9625965,3
KR6ZW0002EZ4,739016,STEP,0,0.924462,0.99631256,0.95925575,3
KR6HN00054G2,739019,STEP,0,0.9874363636363636,1.0077082,1.0096154,3
KR6HN00054J6,739019,STEP,0,0.9826727272727273,1.0099614,1.011876,3
KR6HN00054H0,739019,STEP,0,0.9871834677419355,1.0094986,1.0112462,3
KR6KS00053M2,739019,STEP,0,0.9835858585858586,1.0094355,1.0120822,3
KR6SY00032F4,739019,STEP,1,0.969808,0.9899458,1.0154504,3
KR6YT0001ZK2,739019,STEP,0,0.9813131313131314,1.0112287,1.0139276,3
KR6HN00054L2,739019,STEP,0,0.9854838383838384,1.0088844,1.0110474,3
KR6MD0005X59,739019,STEP,0,0.9870707070707072,1.0077012,1.0096989,3
KR6YT0001ZW7,739019,STEP,1,0.9625,1.0086433,1.0117955,3
KR6BK0000TZ2,739019,STEP,0,0.9874666666666668,1.0081815,1.0097723,3
KR6SH00065X8,739019,STEP,0,0.9856282828282829,1.0088425,1.0110661,3
KR6MD0005X42,739019,STEP,0,0.994765893037336,1.0047402,1.0060793,3
KR6NH0003X31,739019,STEP,0,0.9749363636363636,1.0125872,1.0153236,3
KR6SH0006673,739019,STEP,0,0.940914,1.0134754,1.0201623,3
KR6SH0006699,739019,STEP,0,0.969293,1.0056655,1.0082083,3
KR6SH00066E6,739019,STEP,1,0.983533,1.0203563,1.0258609,3
KR6SH00066A4,739019,LIZARD,0,0.972,1.017243,1.019622,3
KR6YT0001ZL0,739019,STEP,0,0.9787878787878788,1.0109535,1.013528,3
KR6SH00066D8,739019,LIZARD,0,0.977341,1.019982,1.0213302,3
KR6SH00066C0,739019,STEP,0,0.956528,1.0154151,1.0249875,3
KR6SH0006681,739019,STEP,0,0.955172,1.0088621,1.0129561,3
KR6MD0005XG5,739020,STEP,1,0.944054,1.0077473,0.9408351,3
KR6NH0003X56,739020,STEP,0,0.9749060606060606,1.0118138,1.0150428,3
KR6NH0003X64,739020,STEP,0,0.975173387096774,1.013765,1.0166702,3
KR6SS0005TJ2,739020,STEP,1,0.981111,1.0018102,1.001178,2
KR6MD0005XF7,739020,STEP,1,0.973346,1.0172886,1.0211709,3
KR6MD0005XE0,739020,STEP,1,0.954194,1.0093415,0.9479657,3
KR6SS0005TG8,739020,STEP,1,0.970224,1.0121565,1.016203,3
KR6MD0005Y09,739020,STEP,0,0.984378787878788,1.005823,1.0085173,3
KR6SS0005TE3,739020,STEP,1,0.972294,1.0128838,1.0164127,3
KR6MD0005XH3,739020,STEP,1,0.955022,0.9936274,0.9225013,3
KR6KS00054P3,739020,STEP,1,0.924036,1.0029962,0.92830545,3
KR6HH0001C44,739020,STEP,1,0.972976,1.0016646,0.95422906,3
KR6KS00054M0,739020,STEP,1,0.971566,1.0018076,0.94610244,3
KR6KS0005513,739020,STEP,1,0.979531,1.0154715,1.0184053,3
KR6KS00054V1,739020,STEP,1,0.946068,0.9632256,0.9649073,2
KR6KS00054L2,739020,STEP,1,0.986291,1.0082481,1.0108578,3
KR6KS00054K4,739020,STEP,0,0.967475,1.0031365,1.0056385,3
KR6ZY0002VG4,739020,STEP,0,0.942967,1.00855,1.0105188,3
KR6ZY0002VJ8,739020,STEP,0,0.993946518668012,1.004899,1.0059034,3
KR6HH0001C51,739020,STEP,1,0.885611,0.9215359,0.8715902,2
KR6HN00056E2,739020,STEP,0,0.924497,1.0132979,1.0178511,3
KR6HN00055M7,739020,STEP,0,0.967253,1.0036639,1.0059727,3
KR6HN00055R6,739020,LIZARD,1,0.936899,0.99612176,0.9319345,3
KR6HN00055T2,739020,STEP,0,0.887943,0.97562903,0.9125116,3
KR6HN00055S4,739020,STEP,0,0.931639,1.0042529,1.0117478,3
KR6HN00055Q8,739020,STEP,0,0.919774,0.998609,0.94814897,3
KR6HN00055N5,739020,STEP,0,0.959737,1.0067253,1.0082359,3
KR6KS00054N8,739020,STEP,1,0.975619,1.0073457,0.9406752,3
KR6SS0005TL8,739020,STEP,1,0.977027,1.0025268,0.95240575,3
KR6SS0005TM6,739020,STEP,1,0.974787,1.001551,0.9385706,3
KR6DS0000XJ7,739020,STEP,0,0.9866565656565656,1.0077897,1.0095978,3
KR6KS00054T5,739020,STEP,1,0.955931,1.004528,1.0062625,2
KR6KS00054Q1,739020,STEP,0,0.939825,1.0098095,1.0169798,3
KR6EG0000FB4,739022,STEP,0,0.8935784999999999,1.0158771,1.031736,3
KR6SH00067A2,739022,STEP,0,0.9786431451612904,1.0116103,1.0142096,3
KR6HN0005635,739022,STEP,0,0.9772121212121212,1.0143443,1.0165324,3
KR6SS0005TS3,739022,STEP,0,0.9965519677093844,1.0038737,1.0051532,3
KR6SH0006798,739022,STEP,0,0.978469696969697,1.010149,1.0126921,3
KR6HN0005627,739022,STEP,0,0.9845070564516128,1.0092295,1.0112516,3
KR6HN0005619,739022,STEP,0,0.9847313131313132,1.0071778,1.0096627,3
KR6HN0005601,739022,STEP,0,0.9872363636363636,1.00675,1.0087507,3
KR6MD0005XS0,739022,STEP,0,0.9862232323232324,1.0068957,1.0087469,3
KR6SY0003261,739026,STEP,0,0.9697646464646464,1.0102721,1.0133135,3
KR6SY0003386,739026,STEP,1,0.957623,0.9900348,1.0064387,3
KR6YT0002063,739028,STEP,1,0.9778,1.0108477,1.0139444,3
KR6SY00033Q9,739030,STEP,1,0.962591,0.99134713,0.9181521,3
KR6KS00055N5,739035,STEP,1,0.95688,1.0010976,0.9760191,3
KR6KS00055M7,739035,STEP,1,0.974807,1.0021759,0.9785387,3
KR6KS00055L9,739035,STEP,1,0.963635,0.99946946,0.9768122,3
KR6SY0003337,739035,STEP,0,0.9640313131313132,1.0097982,1.0126989,3
KR6SY0003345,739035,STEP,0,0.9669949494949496,1.0135548,1.0174538,3
KR6SY0003329,739035,STEP,0,0.96329898989899,1.0066531,1.0097784,3
KR6SY0003303,739035,STEP,0,0.9670858585858586,1.0067425,1.0095941,3
KR6SY0003311,739035,LIZARD,0,0.9607858585858586,1.0077795,1.0094979,3
KR6SY0003352,739035,STEP,0,0.9602919191919193,1.0116175,1.0156996,3
KR6SY00032Y5,739035,STEP,0,0.9586498486377396,1.0024933,1.0036978,3
KR6KS0005638,739035,STEP,1,0.990958,1.0257112,1.0329944,3
KR6SY00033E5,739035,STEP,0,0.970891129032258,1.011378,1.0143052,3
KR6SY00032Z2,739035,STEP,0,0.964018181818182,1.0049736,1.0073664,3
KR6KS00055R6,739035,STEP,0,0.947261,1.0047112,1.0162212,3
KR6KS00055T2,739035,STEP,1,0.986277,0.9997704,1.0019156,2
KR6KS00055V8,739035,STEP,1,0.924166,0.9372834,0.93761706,1
KR6KS00055Q8,739035,LIZARD,1,0.954022,0.99954164,0.9742643,3
KR6KS00055J3,739035,STEP,1,0.993173,1.0087324,1.0125234,3
KR6KW0003346,739036,STEP,1,1.001689,1.0138167,1.0168825,3
KR6KW0003361,739036,STEP,0,0.965195,1.0146079,1.0206238,3
KR6KW0003353,739036,STEP,1,0.9935,1.0191963,1.021354,3
KR6KW0003379,739036,STEP,1,0.980657,1.0068343,0.97265166,3
KR6KW0003387,739036,STEP,1,0.964256,1.002074,0.9676772,3
KR6KW0003320,739036,STEP,1,1.007179,1.0093167,1.0110967,3
KR6SS0005VV3,739036,STEP,1,0.967924,0.9736556,0.97518325,2
KR6SS0005VT7,739036,STEP,1,0.985354,1.0016546,0.9504457,3
KR6KW0003395,739036,STEP,1,0.965642,1.0079445,0.97665054,3
KR6KW0003338,739036,STEP,1,1.008678,1.0147307,1.0164348,3
KR6KW00033B1,739036,STEP,1,0.951733,0.91381437,0.91310793,1
KR6ZW0002FQ0,739036,STEP,0,0.933356,1.0041558,1.0122626,3
KR6ZW0002FP2,739036,LIZARD,0,0.91442,0.9944766,0.9619245,3
KR6ZW0002FS6,739036,STEP,1,0.878949,0.9264009,0.8936363,2
KR6SS0005VS9,739036,STEP,1,0.983099,0.99909514,0.9703234,3
KR6SS0005VP5,739036,STEP,1,0.976983,1.0116175,1.0164946,3
KR6ZW0002FN7,739036,STEP,0,0.933601,0.99342096,0.961434,3
KR6KW00033C9,739036,STEP,1,0.952081,0.95252776,0.9523515,1
KR6HN0005700,739037,STEP,0,0.964891,1.0048635,1.0079663,3
KR6SH0006AT2,739037,STEP,0,0.95237,1.0110189,1.0189065,3
KR6HN0005718,739037,STEP,0,0.950411,1.0118287,1.0160729,3
KR6YT0002022,739037,STEP,0,0.9963636363636365,1.0067563,1.0090207,3
KR6HN00057M3,739037,STEP,0,0.939552,1.0043068,1.01953,3
KR6SH00069D2,739037,LIZARD,0,0.967807,1.0105191,1.0109384,3
KR6SH00069C4,739037,STEP,0,0.945504,1.0056169,1.0136993,3
KR6HN0005767,739037,STEP,0,0.930597,0.99849594,1.0148884,3
KR6HN0005726,739037,STEP,0,0.925866,0.995866,0.97335804,3
KR6HN00056Z7,739037,STEP,0,0.956176,1.0004009,1.0041081,3
KR6SH00069B6,739037,LIZARD,0,0.971453,1.0135344,1.0156463,3
KR6SH0006996,739037,STEP,0,0.954076,1.0052888,1.0090858,3
KR6SH00069A8,739037,STEP,0,0.96905,1.0026091,1.0051559,3
KR6HN0005734,739037,STEP,0,0.922335,0.9901292,0.9722421,3
KR6HN0005742,739037,STEP,0,0.943386,1.0017325,1.0101786,3
KR6SY0003436,739037,STEP,1,0.960793,0.9856865,0.9592037,3
KR6HN0005759,739037,STEP,0,0.924726,1.0070775,1.0180973,3
KR6SH0006988,739037,STEP,0,0.940256,1.0096407,1.0156276,3
KR6YT0002089,739037,STEP,1,0.9957,1.010321,1.0167819,3
KR6SH0006AQ8,739040,STEP,0,0.965779,1.0130128,1.0167282,3
KR6DS0000XN9,739040,STEP,0,0.991380808080808,1.0054375,1.0071149,3
KR6NH0003YA0,739040,STEP,0,0.9833326612903226,1.0110137,1.0139056,3
KR6NH0003Y71,739040,STEP,0,0.9830959595959596,1.0094619,1.0122861,3
KR6SS0005W24,739041,STEP,0,0.998679797979798,1.0070547,1.0102205,3
KR6HH0001C77,739041,STEP,1,0.969264,0.9987055,1.008745,3
KR6YT0002030,739041,STEP,0,0.9896969696969696,1.0069765,1.0097728,3
KR6SH00068N3,739041,STEP,0,0.9832636363636365,1.0055212,1.0085478,3
KR6SH00068M5,739041,STEP,0,0.9732929292929292,1.0137115,1.0169411,3
KR6HN0005783,739041,STEP,0,0.9895080808080808,1.0068282,1.0090492,3
KR6HN0005775,739041,STEP,0,0.9930909090909092,1.0049828,1.0069299,3
KR6MD0005YY6,739041,STEP,0,0.9982368951612904,1.0030037,1.0040112,3
KR6HH0001C69,739041,STEP,1,0.955982,1.0116602,1.0147277,3
KR6DS0000XT6,739042,STEP,0,0.9910907258064516,1.0067852,1.0085542,3
KR6MD0005YQ2,739042,STEP,1,0.938786,0.970647,0.9741178,2
KR6KS00056R4,739042,LIZARD,1,0.958286,1.0012888,0.95583135,3
KR6KS00056S2,739042,STEP,0,0.950335,1.0052752,1.0137757,3
KR6KS00056N3,739042,STEP,1,0.960079,0.997033,0.9618323,3
KR6MD0005YJ7,739042,STEP,1,0.988244,1.0143464,1.017816,3
KR6KS00056P8,739042,STEP,1,0.977023,1.0022435,0.96125114,3
KR6KS0005737,739042,STEP,0,0.951427,1.0106293,1.0164502,3
KR6KS00056V6,739042,STEP,1,0.984726,0.9968908,0.99823815,2
KR6MD0005YN9,739042,STEP,1,0.950359,1.0006326,0.9585083,3
KR6MD0005YL3,739042,STEP,1,0.952451,1.0012817,0.96730524,3
KR6KS00056M5,739042,STEP,1,0.995683,1.007829,1.011753,3
KR6EG0000FH1,739042,STEP,0,0.9191395,1.0039545,1.0196273,3
KR6MD0005YP4,739042,STEP,1,0.924271,0.9899756,0.9432995,2
KR6MD0005YS8,739042,STEP,1,0.960412,0.98401266,0.92722017,3
KR6DS0000XP4,739042,STEP,0,0.9913737373737376,1.0051198,1.0070382,3
KR6MD0005YM1,739042,STEP,1,0.976595,1.0089949,1.0136852,3
KR6KS00056Q6,739042,STEP,1,0.95953,0.9993711,0.95730746,3
KR6KS00056L7,739042,STEP,1,0.98685,1.0022278,1.0059239,3
KR6SH0006A89,739044,LIZARD,0,0.969379,1.012029,1.0144833,3
KR6SH0006AB0,739044,LIZARD,0,0.967354,1.0106763,1.0114416,3
KR6SH0006AA2,739044,STEP,0,0.948918,1.0063083,1.0153677,3
KR6ZW0002G22,739044,STEP,0,0.926309,0.9913549,0.9605807,3
KR6SS0005WT5,739044,STEP,1,0.983541,0.99901086,0.9762732,3
KR6SS0005WV1,739044,STEP,1,0.987232,1.0031044,0.95657635,3
KR6KB0006C16,739044,LIZARD,1,0.952375,1.0015862,0.9671897,3
KR6YT0002048,739044,STEP,0,0.9907070707070708,1.0068492,1.0091645,3
KR6SY0003493,739044,STEP,1,0.969326,0.9977202,0.9632711,3
KR6HN00057G5,739044,STEP,0,0.9821343434343434,1.0074428,1.0107942,3
KR6KW0003403,739044,STEP,1,0.998255,1.0129069,1.0173748,3
KR6KW00033Z0,739044,STEP,0,0.958428,1.0119346,1.0195531,3
KR6KW00033W7,739044,STEP,1,1.008012,1.0143992,1.0156946,3
KR6KW00033X5,739044,STEP,1,1.00273,1.0119911,1.0157411,3
KR6SH0006A71,739044,STEP,0,0.969114,1.0026513,1.0051986,3
KR6SH0006AC8,739044,STEP,1,0.976043,1.0131489,1.0186676,3
KR6SH0006A55,739044,STEP,0,0.939678,1.0078908,1.0143888,3
20240524000583_10535,739044,STEP,0,0.93107,0.9996656,1.0114195,3
20240524000583_9251,739044,STEP,1,0.90849,0.94512355,0.9162926,2
KR6KW0003411,739044,STEP,1,0.979836,1.0034032,0.9718876,3
KR6KW0003437,739044,STEP,1,0.966119,1.0050297,0.97516906,3
KR6SH0006A63,739044,STEP,0,0.953301,1.0040995,1.0080963,3
KR6KW0003478,739044,STEP,1,0.995761,0.9614375,0.96124756,1
KR6SS0005WR9,739044,STEP,1,0.952418,0.9567071,0.96236074,2
KR6KW0003452,739044,STEP,1,0.934428,0.9966489,0.96676177,3
KR6SS0005WP3,739044,STEP,1,0.97625,1.0147822,1.0234557,3
KR6ZW0002G30,739044,LIZARD,0,0.913011,0.99230015,0.96726966,3
KR6KW0003445,739044,STEP,1,0.967585,1.0079342,0.9796742,3
KR6HN0005825,739048,STEP,0,0.92361,0.9881269,1.0068123,3
KR6KS0005869,739048,STEP,0,0.9887717171717172,1.0039537,1.0068825,3
KR6HH0001C85,739048,STEP,1,0.954137,0.9915567,1.0110539,3
KR6MD0005YZ3,739048,STEP,0,0.9876565656565656,1.0048386,1.0072428,3
KR6HN0005908,739048,STEP,0,0.939966,1.0038279,1.0184044,3
KR6NH0003YL7,739048,STEP,0,0.9828538306451612,1.0093342,1.0117689,3
KR6DS0000XX8,739048,STEP,0,0.9916080808080808,1.0038744,1.0057751,3
KR6YT00020G6,739048,STEP,0,0.9892929292929292,1.0057929,1.0078851,3
KR6HN0005833,739048,STEP,0,0.944494,1.0008568,1.0076013,3
KR6SH00069N1,739048,STEP,0,0.975220202020202,1.0061845,1.008394,3
KR6HN0005817,739048,STEP,0,0.947722,1.0074536,1.0123643,3
KR6HN00057L5,739048,STEP,0,0.9927151515151514,1.0040839,1.0057259,3
KR6SH0006CH3,739048,STEP,0,0.950779,1.0106919,1.0183446,3
KR6NH0003YK9,739048,STEP,0,0.9833616161616162,1.0079017,1.0106375,3
KR6HN0005841,739048,STEP,0,0.927294,0.9928017,1.0091375,3
KR6HN0005809,739048,STEP,0,0.964844,1.0039636,1.0065017,3
KR6SH00069P6,739049,STEP,0,0.9692252525252524,1.011281,1.0135323,3
KR6SY00034F0,739049,STEP,1,0.967614,0.9868726,0.88510644,3
KR6ZW0002GF1,739050,STEP,0,0.930386,0.99114573,0.992263,3
KR6KW00035A8,739050,STEP,1,0.990277,0.92944795,0.93005913,1
KR6MD0005ZH8,739050,STEP,1,0.99271,1.0145762,1.0180755,3
KR6KW0003544,739050,STEP,1,0.969748,1.0063576,1.0070341,3
KR6KW0003536,739050,STEP,1,0.988011,1.0096215,1.0116744,3
KR6KW0003510,739050,STEP,0,0.972509,1.0158213,1.0200706,3
KR6KW0003502,739050,STEP,1,1.001506,1.014618,1.017363,3
KR6MD0005ZK2,739050,STEP,1,0.953302,1.0020555,1.007207,3
KR6KW00034Y1,739050,STEP,1,1.007127,1.0103956,1.01288,3
KR6ZW0002GG9,739050,LIZARD,0,0.915656,0.9938777,0.9992661,3
KR6KW0003593,739050,STEP,1,0.950866,0.939518,0.9401224,1
KR6KW0003577,739050,STEP,1,0.938691,0.9973529,1.0028843,3
KR6KW00034Z8,739050,STEP,1,1.005214,1.0142988,1.0151299,3
KR6ZW0002GN5,739050,STEP,1,0.8839899999999999,0.9269811,0.92612576,2
KR6ZW0002GH7,739050,STEP,0,0.93504,1.002568,1.0093422,3
KR6MD0005ZL0,739050,STEP,1,0.936995,0.9981104,0.99856055,3
KR6MD0005ZQ9,739050,STEP,1,0.980096,0.99074346,0.9924369,2
KR6MD0005ZP1,739050,STEP,1,0.945547,0.9724615,0.9738242,2
KR6YT00020H4,739050,STEP,0,0.992121212121212,1.005227,1.0058019,3
20240531002032_509,739050,STEP,1,0.9342445,0.9937599,0.99437416,3
KR6MD0005ZN6,739050,STEP,1,0.932877,0.98327714,0.9845824,2
KR6KW0003569,739050,STEP,1,0.972841,1.0083132,1.0121031,3
KR6MD0005ZM8,739050,STEP,1,0.9673,0.98319,0.9846089,3
KR6SS0005XN6,739051,STEP,1,0.943526,0.94256485,0.9426222,2
KR6KS00057V4,739051,STEP,1,0.97959,0.992439,0.9954149,2
KR6KS00057N1,739051,STEP,1,0.963734,0.9986014,0.98772293,3
KR6SS0005XG0,739051,STEP,1,0.973827,1.0078753,1.0212045,3
KR6SS0005XH8,739051,STEP,1,0.976216,1.0127264,1.0175612,3
KR6SS0005XL0,739051,STEP,1,0.982674,0.99859136,0.9895772,3
KR6SS0005XF2,739051,STEP,1,0.977455,0.99725235,0.9762081,3
KR6KS0005844,739051,STEP,0,0.96268,1.0091033,1.0154316,3
KR6KS00057P6,739051,STEP,1,0.961184,1.0037706,0.9901027,3
KR6KS00057M3,739051,STEP,1,0.981219,1.0020334,0.9931074,3
KR6KS00057K7,739051,STEP,1,1.011225,1.0118852,1.0174534,3
KR6SH0006BV6,739051,STEP,0,0.948006,1.0042766,1.0134372,3
KR6KS00057J9,739051,STEP,1,0.998409,1.0096017,1.0134387,3
KR6KS00057Q4,739051,STEP,1,0.962741,1.0044949,0.9884248,3
KR6KS00057S0,739051,STEP,0,0.953171,1.0067533,1.0160973,3
KR6KB0006CL5,739051,LIZARD,1,0.953917,1.0004506,0.9866093,3
KR6KS00057R2,739051,LIZARD,1,0.959575,1.0002058,0.9858166,3
