payoff,cohort,model,seed,scope,structure,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
detailed,regular_test,prior_frozen_affine_coupon_delta,ensemble,terms,LIZARD no-KI,800,32,95.30713765830184,119.20909455583961,0.956427340659514,6.975202834448961,12.01124890211446,-0.4242542307880199,0.203125,0.6080729166666666,0.7877604166666666,691,0.9044862518089725
detailed,regular_test,prior_frozen_affine_coupon_delta,ensemble,terms,STEP KI,1056,32,84.78067646794102,121.0874939171948,0.941715322132705,11.971765951981281,22.986228315200684,-0.19808751696435561,0.177734375,0.5068359375,0.681640625,842,0.9429928741092637
detailed,regular_test,prior_frozen_affine_coupon_delta,ensemble,terms,STEP no-KI,800,32,74.68894638944157,93.25672866646335,0.9427771171876673,10.836913890655786,21.803811983815297,-1.0749943082386995,0.23697916666666666,0.5807291666666666,0.7200520833333334,728,0.9725274725274725
reference,monthly_test,affine_coupon_delta,101,schedule,LIZARD no-KI,473,43,203.414997120378,237.59838978716738,-22.93863150156129,221.21038377409442,271.6682086716322,-134.86831408785295,0.0,0.0,0.0,395,0.21772151898734177
reference,monthly_test,affine_coupon_delta,101,schedule,STEP KI,473,43,240.5023807281559,347.2062513515166,0.49369685213135805,248.5321296623024,363.56202042448297,-181.90731069869204,0.004228329809725159,0.016913319238900635,0.03382663847780127,448,0.7433035714285714
reference,monthly_test,affine_coupon_delta,101,schedule,STEP no-KI,462,42,233.45702088310497,303.68960215112696,0.5932227603916447,240.02684438886553,316.344260334696,-128.0166935928186,0.0,0.010822510822510822,0.01948051948051948,420,0.669047619047619
reference,monthly_test,affine_coupon_delta,101,terms,LIZARD no-KI,1419,43,109.53221193048122,114.475101625963,-4.270355669944359,18.96240132727007,32.92734508646258,1.7840335015667776,0.29433139534883723,0.4375,0.6024709302325582,1029,0.6656948493683188
reference,monthly_test,affine_coupon_delta,101,terms,STEP KI,1743,43,40.068689353282736,50.67133714363803,0.9893283742758989,7.345194974369917,13.96826145797022,-1.240297916306493,0.23529411764705882,0.6282352941176471,0.7947058823529412,1359,0.9926416482707874
reference,monthly_test,affine_coupon_delta,101,terms,STEP no-KI,1386,42,37.88572664768761,48.39643239727099,0.9899315681494351,4.360428637538939,7.498110060081832,-0.4737508111778994,0.30654761904761907,0.7313988095238095,0.8712797619047619,993,0.9879154078549849
reference,monthly_test,affine_coupon_delta,233,schedule,LIZARD no-KI,473,43,254.8949016939699,312.6567506490846,-40.45223517991618,256.59637981437413,314.41467055162985,-96.66141545100477,0.0,0.0,0.0,395,0.21772151898734177
reference,monthly_test,affine_coupon_delta,233,schedule,STEP KI,473,43,313.65758701771375,416.19683249885014,0.27249983356295904,305.1859882850281,408.7581611105918,-117.53202734854389,0.0021141649048625794,0.008456659619450317,0.023255813953488372,448,0.7544642857142857
reference,monthly_test,affine_coupon_delta,233,schedule,STEP no-KI,462,42,329.0690892658923,423.2773529882069,0.2097820967477637,327.266160022773,421.45870902215296,-100.74376268378981,0.0,0.0,0.004329004329004329,420,0.6785714285714286
reference,monthly_test,affine_coupon_delta,233,terms,LIZARD no-KI,1419,43,19.961369539037214,31.467093337515262,0.6017726298676922,17.09422802050551,30.096582829053872,1.8369698767079214,0.125,0.436046511627907,0.6627906976744186,1029,0.6656948493683188
reference,monthly_test,affine_coupon_delta,233,terms,STEP KI,1743,43,37.673169695489605,51.12059000373049,0.9891383058216457,10.011726629373108,17.20516899525476,-1.3952489557890586,0.17058823529411765,0.5188235294117647,0.7035294117647058,1359,0.9823399558498896
reference,monthly_test,affine_coupon_delta,233,terms,STEP no-KI,1386,42,28.967481646314575,36.72432319068497,0.9942024735359609,5.5839671040593535,9.251733430522945,-0.8788020688166036,0.23735119047619047,0.6726190476190477,0.8318452380952381,993,0.9939577039274925
reference,monthly_test,affine_coupon_delta,47,schedule,LIZARD no-KI,473,43,150.7203572287137,185.73046090289787,-13.627786273643656,151.01658891893825,185.82282482973042,-24.377116177181193,0.0,0.0,0.0,395,0.3265822784810127
reference,monthly_test,affine_coupon_delta,47,schedule,STEP KI,473,43,275.31373458648585,397.55956268823707,0.33619584861444396,281.4910855942325,404.46330362849795,-91.63139476447411,0.004228329809725159,0.012684989429175475,0.021141649048625793,448,0.7477678571428571
reference,monthly_test,affine_coupon_delta,47,schedule,STEP no-KI,462,42,298.5885109934589,413.53984764874605,0.24572185130913682,300.62078676755596,415.2242711371174,-61.28080849082318,0.004329004329004329,0.017316017316017316,0.023809523809523808,420,0.6571428571428571
reference,monthly_test,affine_coupon_delta,47,terms,LIZARD no-KI,1419,43,15.734057263783377,25.250560436053547,0.7435752784919943,12.379906935318617,23.731499901877022,2.396606376700558,0.1875,0.5552325581395349,0.7020348837209303,1029,0.8445092322643343
