payoff,split,origin,monthly,structure,axis,offset,scope,n_families,mean_delta,median_delta,min_delta,max_delta,mean_delta_se,positive,negative
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,nobs_early,1.0,schedule,42,11.174703582715935,3.8983138810570055,-116.39685973184088,349.12414466771247,2.9613656941880033,23,19
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,nobs_late,1.0,schedule,42,-44.20034651165439,-42.08870995041694,-199.99887541748737,39.08093841149697,2.6968437322459717,10,32
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,nobs_middle,1.0,schedule,42,-13.973298433880519,-13.271626588389243,-127.69155244838106,37.83296825072248,2.5390618978681054,14,28
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,tenor_months,-12.0,schedule,42,-51.56813491266754,-48.048835158948066,-135.44106258132047,-5.46246034461528,2.06685441187035,0,42
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,tenor_months,-6.0,schedule,42,-33.45234536917001,-30.207612826507095,-84.81110669663097,-9.504033713881077,2.0885531508078636,0,42
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,tenor_months,-3.0,schedule,42,-32.730858232114436,-33.8066399798562,-60.063444916987045,11.152204143187904,2.108131464894671,1,41
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,tenor_months,-1.0,schedule,42,-37.14164711844363,-40.18212212161386,-58.05118255516219,4.414239572631495,2.08311052837092,1,41
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,tenor_months,1.0,schedule,42,-9.451835541416987,-10.912480989894966,-16.401722961611483,32.29561536658601,2.1209048310236662,2,40
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,tenor_months,3.0,schedule,42,-10.006924185576471,-9.338541771596912,-26.375739598871096,34.05874910038519,2.2196778737990703,3,39
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,tenor_months,6.0,schedule,42,6.853388234154054,10.073493426645344,-31.581108947012822,49.65882486099382,2.3434071678065584,31,11
detailed_minus_reference,test,synthetic_monthly,True,STEP no-KI,tenor_months,12.0,schedule,42,26.481343252611705,24.960756263114078,-15.70542987677663,64.54676202096262,2.502332511648761,41,1
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,base,0.0,terms,32,0.0,0.0,0.0,0.0,0.0,0,0
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,coupon_regular,-0.01,terms,32,-4.913404813375477,-1.3704542105365332,-48.54087717934637,6.593650325686281,0.11680569626059255,9,23
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,coupon_regular,-0.005,terms,32,-2.4567305122954464,-0.6850552154072576,-24.270296959103668,3.296361120815352,0.05840285877567916,9,23
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,coupon_regular,-0.0025,terms,32,-1.2283311362917884,-0.3424147177488251,-12.13514951518274,1.6483940294763535,0.029201428395443214,9,23
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,coupon_regular,-0.001,terms,32,-0.4913560901177564,-0.1370932354032317,-4.854440549616849,0.6590729022571095,0.011680561426563527,9,23
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,coupon_regular,0.001,terms,32,0.4912939659350668,0.1372824453793616,-0.6600195928959721,4.853928972884411,0.011680577699463974,23,9
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,coupon_regular,0.0025,terms,32,1.228263735856122,0.34261088656679073,-1.6488886188845953,12.134933786103796,0.029201421442663227,23,9
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,coupon_regular,0.005,terms,32,2.456605512818361,0.6852441422617329,-3.2973179045083305,24.27028677664299,0.05840283733391284,23,9
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,coupon_regular,0.01,terms,32,4.913262644345849,1.3702967226465663,-6.59462379867887,48.54035112365283,0.11680575170444601,23,9
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,first_strike,-0.05,terms,32,-9.846234751594759,-4.088911020996928,-91.86962743885296,4.557121094529908,0.7160068799109726,6,26
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,first_strike,-0.025,terms,32,-4.712531496801462,-1.8835273828215802,-38.78587822606272,2.789196309459394,0.5291042037119047,7,25
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,first_strike,-0.01,terms,32,-1.6270810041130437,-0.2179317674436058,-13.353911157374998,1.1511580229406877,0.36160684834111767,10,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,first_strike,-0.005,terms,32,-0.7640886936833627,-0.11641101719693164,-6.428264438023287,0.686747463676402,0.2645024465619604,13,19
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,first_strike,0.005,terms,32,0.8773576359292656,0.24194497764760264,-0.6052484036724941,6.096468230703411,0.2599070129955063,26,6
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,first_strike,0.01,terms,32,1.5015454771537868,0.39423160408366464,-1.229980878573799,10.723264638898712,0.34012278563556886,26,6
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,first_strike,0.025,terms,32,3.3453083997120667,1.1199730079052035,-2.70652269090833,21.552783297659545,0.4472579465278743,26,6
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,first_strike,0.05,terms,32,5.439254168750001,1.1125676720012583,-4.258675171230189,35.37734542341238,0.5171600467775371,24,8
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,ki_barrier,-0.05,terms,32,6.031445549049941,0.7609301560952788,-14.457832468114432,59.62774526865147,0.5119687892466689,21,9
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,ki_barrier,-0.025,terms,32,3.0542921696021943,0.44019079981239956,-8.281312950779697,30.833542628429587,0.37454708231638717,20,10
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,ki_barrier,-0.01,terms,32,1.2817207155774941,0.2226849452925061,-3.127692352346225,13.082178285816898,0.24667576713267877,19,11
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,ki_barrier,-0.005,terms,32,0.6134530078811358,0.0894198361540581,-1.7654808386069436,6.950946990854468,0.17661038239625745,20,10
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,ki_barrier,0.005,terms,32,-0.5321272689962118,-0.0911254627532187,-5.0381216892943455,2.004485737942575,0.18256466625529755,10,19
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,ki_barrier,0.01,terms,32,-1.1541900054664973,-0.2635414358088161,-11.98457798439196,3.2199207139112027,0.24569590284009,10,19
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,ki_barrier,0.025,terms,32,-2.666388498424101,-0.5924645216990856,-30.25731701695777,8.340821065829033,0.37543731057481416,10,21
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,ki_barrier,0.05,terms,32,-4.8820431133943325,-0.9908579394668475,-59.581405458912606,16.91987360240667,0.5189024445546795,10,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,last_strike,-0.05,terms,32,-15.343921565392206,-7.89213023272743,-130.2886615395546,-0.0517419079939524,0.4903658983984644,0,32
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,last_strike,-0.025,terms,32,-7.756290113733584,-3.821439340855888,-70.319016456604,0.0,0.3661044041453203,0,31
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,last_strike,-0.01,terms,32,-3.1877342738811554,-1.4783139452338219,-29.323218892018,0.0,0.25390343354942546,0,31
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,last_strike,-0.005,terms,32,-1.5893705583531113,-0.7615330318609873,-15.31139874458313,0.1119650504308763,0.1874812408715456,1,30
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,last_strike,0.005,terms,32,1.5425187818324109,0.8123272870393773,-0.0195077664858521,14.95696821808815,0.18316306077969768,31,1
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,last_strike,0.01,terms,32,3.138745220048045,1.64854531017288,-0.0644576824727539,30.62279748916626,0.24893138546592578,31,1
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,last_strike,0.025,terms,32,7.60445039422408,3.7074819478708068,-0.0135260682603868,76.39159281055133,0.34174387341972146,31,1
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,last_strike,0.05,terms,32,14.618834049265251,6.478575726848006,0.1076968095588966,152.66504211227098,0.4294420591545619,32,0
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,nobs_early,1.0,schedule,22,36.245023672746726,20.248279932611652,-57.311374372114415,246.4645246039109,1.4540227348812607,19,3
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,nobs_late,1.0,schedule,22,-31.31703940132743,-21.461072031929003,-94.73022310129298,-5.507311286952505,0.9509956962683123,0,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,nobs_middle,1.0,schedule,22,-22.746259520781955,-16.825619717998283,-84.05017208689348,-5.158586826380948,0.9316384810119743,0,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,tenor_months,-12.0,schedule,32,-31.454647532842912,-16.304453019887287,-173.17419213686142,0.1509076589413501,1.0716571373967916,1,31
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,tenor_months,-6.0,schedule,32,-15.776883070950069,-8.904275599869898,-92.3888650472253,0.8902074974764703,1.033115636192804,1,31
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,tenor_months,-3.0,schedule,32,-7.944234495030298,-4.990781709519787,-45.66118749614761,0.3435555712771468,0.956678223805299,1,31
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,tenor_months,-1.0,schedule,32,-3.008878565572891,-1.5174815926848981,-17.65056323031833,0.0990848072496286,0.8111186612363321,1,31
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,tenor_months,1.0,schedule,32,2.919365405607258,2.0665057741787423,-0.9707511672326576,16.868165902210205,0.8461031965037767,28,4
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,tenor_months,3.0,schedule,32,8.558567327436606,5.250097737141663,-2.4257278279225245,49.23333373154157,1.06184347229188,30,2
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,tenor_months,6.0,schedule,32,16.75496111715962,10.412266029134518,-0.2332859013494056,94.35325630486248,1.278791408057006,29,3
detailed_minus_reference,test,synthetic_regular,False,LIZARD KI,tenor_months,12.0,schedule,32,32.62475089807994,19.48220059468476,-1.327400587695876,189.7229516217163,1.586648977852309,29,3
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,base,0.0,terms,32,0.0,0.0,0.0,0.0,0.0,0,0
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,coupon_regular,-0.01,terms,32,1.9229246552127792,0.07248235444083881,-1.095412080377191,18.622441483255912,0.07041716933348961,22,10
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,coupon_regular,-0.005,terms,32,0.961416587017371,0.036308198918339,-0.5482632194398184,9.311428453881517,0.03520853024924722,22,10
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,coupon_regular,-0.0025,terms,32,0.48063771074385453,0.01805060965347525,-0.2741316047539391,4.655742221256291,0.017604259028911218,22,10
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,coupon_regular,-0.001,terms,32,0.19224301423275372,0.0070994654798266,-0.1096526399143206,1.861855722737868,0.00704167132885347,21,11
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,coupon_regular,0.001,terms,32,-0.1923686213979715,-0.00733333672054525,-1.8621141585422163,0.1096526399143206,0.0070417360790058425,10,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,coupon_regular,0.0025,terms,32,-0.4807554972829343,-0.01833745948880225,-4.655558778026432,0.2741316146880466,0.01760432090052165,10,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,coupon_regular,0.005,terms,32,-0.9614282179945276,-0.03644541129324385,-9.311457848904158,0.5482632095078783,0.035208603591895406,10,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,coupon_regular,0.01,terms,32,-1.9229319994673681,-0.07203272431907735,-18.622668249126896,1.0965264388839715,0.0704171341301279,10,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,first_strike,-0.05,terms,32,-4.137493511269367,-0.3433583460668708,-47.54937149227118,5.8878292311882845,1.012851630660803,11,21
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,first_strike,-0.025,terms,32,-1.7046495844787555,-0.1374679956922813,-21.559926109454125,2.9447885948644443,0.7999432334098641,10,22
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,first_strike,-0.01,terms,32,-0.5959049197511693,-0.10454387241456085,-8.669215605971107,2.360794157326687,0.57276923189306,11,21
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,first_strike,-0.005,terms,32,-0.13195878105445322,-0.02299960455083925,-2.875264381897688,1.4528196940760203,0.4256020189193157,14,18
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,first_strike,0.005,terms,32,0.30100895849368503,0.0721259000321886,-1.0049453709140153,3.892650187855768,0.4081733890986223,21,11
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,first_strike,0.01,terms,32,0.7060404433766091,0.0438287138600874,-0.9215594378115456,8.645934893571972,0.5381069793694032,20,12
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,first_strike,0.025,terms,32,1.5267239057358009,0.21470182577242164,-2.404021090250258,24.09541745393623,0.6933600341598186,20,12
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,first_strike,0.05,terms,32,2.8594293949438176,0.10176890734524666,-2.091560266891716,46.13894275447125,0.760669137227851,21,11
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,last_strike,-0.05,terms,32,-7.258122024424003,-0.49475894147374966,-54.83081299950043,2.5110472919978424,0.7644040821373466,10,19
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,last_strike,-0.025,terms,32,-3.2406043988244795,-0.05682579294305185,-25.82403991549668,4.686441534579246,0.6337604935455257,10,19
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,last_strike,-0.01,terms,32,-1.265379841937158,-0.01759839840776525,-10.346625289381164,1.768783913782334,0.49505137567204804,12,17
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,last_strike,-0.005,terms,32,-0.6196810117305172,-0.07167180240843515,-4.589658283386076,1.2169307150075273,0.3754955702115181,9,20
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,last_strike,0.005,terms,32,0.6443236348795718,0.0598003316402985,-0.955719436459736,5.878859416636816,0.378432524987274,19,10
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,last_strike,0.01,terms,32,1.296642240100741,0.16418703649799915,-2.1525345834095937,10.38987021085164,0.4802931025860169,23,7
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,last_strike,0.025,terms,32,2.8300109786001624,0.0425432696248776,-1.3791845601599009,23.5080087012224,0.5977211022428537,17,13
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,last_strike,0.05,terms,32,5.5263447963102585,0.14861627020745716,-1.947294796104164,46.80444321965033,0.6616281341367587,18,12
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,nobs_early,1.0,schedule,18,173.75730778094763,162.9722369185273,15.343767082528167,585.6838047753744,3.1162165585827,18,0
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,nobs_late,1.0,schedule,18,-90.42780499593937,-61.86892033616573,-246.5541338915623,-10.86689973125855,2.2948684548679026,0,18
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,nobs_middle,1.0,schedule,18,-72.23254037814841,-57.58852740830408,-194.0681887832149,-10.86689973125855,2.2423442458103344,0,18
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,tenor_months,-12.0,schedule,32,-21.193505466427503,-0.3010669965043284,-132.6672069110221,4.6428784439682085,1.675881189003157,11,21
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,tenor_months,-6.0,schedule,32,-10.37339617745577,-0.6348621232247272,-61.58941159931069,2.6802810704220192,1.6403942665906452,12,20
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,tenor_months,-3.0,schedule,32,-4.514966586761593,-0.5009586936047983,-30.464654467110943,6.149489236726079,1.5933386163554126,13,19
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,tenor_months,-1.0,schedule,32,-1.2970984638086862,-0.03994471370568656,-9.832773783227838,5.334744108526094,1.4619788097384725,16,16
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,tenor_months,1.0,schedule,32,1.6649960518047762,0.6246888344893702,-2.443581479750046,7.799836674237662,1.5167207113851278,22,10
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,tenor_months,3.0,schedule,32,4.585127792677721,0.4230037726799256,-4.022529381307698,26.88104748002772,1.6757766020818843,24,8
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,tenor_months,6.0,schedule,32,9.82529804991711,0.5317343514563696,-3.242750793321284,50.74865702047919,1.8512957439149087,22,10
detailed_minus_reference,test,synthetic_regular,False,LIZARD no-KI,tenor_months,12.0,schedule,32,17.50805925337331,0.7923740460706525,-7.551970972623003,95.88946227640692,2.129701272789265,19,13
detailed_minus_reference,test,synthetic_regular,False,STEP KI,base,0.0,terms,32,0.0,0.0,0.0,0.0,0.0,0,0
detailed_minus_reference,test,synthetic_regular,False,STEP KI,coupon_regular,-0.01,terms,32,-6.585850577348824,-5.37981004590725,-61.73135759013229,13.000250585707368,0.15305854594162452,8,24
detailed_minus_reference,test,synthetic_regular,False,STEP KI,coupon_regular,-0.005,terms,32,-3.2929400027175526,-2.68970089567175,-30.86541320670395,6.500339705661293,0.07652924972265765,8,24
detailed_minus_reference,test,synthetic_regular,False,STEP KI,coupon_regular,-0.0025,terms,32,-1.6464531035197014,-1.3447340970869335,-15.432582769734896,3.249622776567461,0.03826465436696651,8,24
detailed_minus_reference,test,synthetic_regular,False,STEP KI,coupon_regular,-0.001,terms,32,-0.6586217636566858,-0.5376338286454084,-6.173276982284632,1.299845687334303,0.01530581760489395,8,24
detailed_minus_reference,test,synthetic_regular,False,STEP KI,coupon_regular,0.001,terms,32,0.6584998137953637,0.5382530290133082,-1.3000116465316691,6.173074525175442,0.015305861409277362,24,8
detailed_minus_reference,test,synthetic_regular,False,STEP KI,coupon_regular,0.0025,terms,32,1.6464523957144004,1.3455585286636247,-3.2507332905686783,15.432940516812968,0.038264664061055935,24,8
detailed_minus_reference,test,synthetic_regular,False,STEP KI,coupon_regular,0.005,terms,32,3.292891488106827,2.6902944337572365,-6.500459600404082,30.86594438343018,0.07652928003033016,24,8
detailed_minus_reference,test,synthetic_regular,False,STEP KI,coupon_regular,0.01,terms,32,6.5857314514128555,5.379765543589251,-13.000787712960072,61.73112359223209,0.153058618426258,24,8
detailed_minus_reference,test,synthetic_regular,False,STEP KI,first_strike,-0.05,terms,32,-15.325260468131201,-11.24656041524603,-71.91058596171096,84.31511544702296,1.4464558196132198,4,28
detailed_minus_reference,test,synthetic_regular,False,STEP KI,first_strike,-0.025,terms,32,-7.042573747738866,-5.047045578872391,-34.117588018880774,37.02528695914448,1.196341166224209,5,27
detailed_minus_reference,test,synthetic_regular,False,STEP KI,first_strike,-0.01,terms,32,-2.7134724960350862,-2.1798594633071415,-12.106694093243831,12.714397149550306,0.8706989810369461,6,26
detailed_minus_reference,test,synthetic_regular,False,STEP KI,first_strike,-0.005,terms,32,-1.4387664453543343,-1.151150003190354,-6.641553510449136,5.763552952640527,0.6470529299425288,4,28
detailed_minus_reference,test,synthetic_regular,False,STEP KI,first_strike,0.005,terms,32,1.2733821345374317,1.0488451259872518,-8.559036510248296,6.463907888604215,0.6485944989354371,25,7
detailed_minus_reference,test,synthetic_regular,False,STEP KI,first_strike,0.01,terms,32,2.5036195924297995,2.090560909471952,-13.87663869792847,11.707316318359965,0.8506236531757608,28,4
detailed_minus_reference,test,synthetic_regular,False,STEP KI,first_strike,0.025,terms,32,5.793204191959182,4.27138829113167,-30.22902705820025,27.024222369940947,1.1100197221965504,28,4
detailed_minus_reference,test,synthetic_regular,False,STEP KI,first_strike,0.05,terms,32,10.75047072232395,7.824731448716583,-40.02546238762246,45.55757131608692,1.265929209132544,28,4
detailed_minus_reference,test,synthetic_regular,False,STEP KI,ki_barrier,-0.05,terms,32,17.680724731290994,13.552124835989424,-31.06448515361797,78.43450293610108,0.837676079681117,22,10
detailed_minus_reference,test,synthetic_regular,False,STEP KI,ki_barrier,-0.025,terms,32,8.997737459616811,6.605607325557035,-15.489731586871963,39.14514178724821,0.6177406787026454,23,9
detailed_minus_reference,test,synthetic_regular,False,STEP KI,ki_barrier,-0.01,terms,32,3.5635305870726004,2.210826563850497,-6.654448173366279,14.881534622505256,0.4184539764861204,23,9
detailed_minus_reference,test,synthetic_regular,False,STEP KI,ki_barrier,-0.005,terms,32,1.732686990238794,1.1233148304411729,-3.3225890245082064,7.648039517481048,0.3011484942267434,24,8
detailed_minus_reference,test,synthetic_regular,False,STEP KI,ki_barrier,0.005,terms,32,-1.7579944342083147,-1.0258331994055747,-7.31762295060467,3.340905507667165,0.30552953082452083,9,22
detailed_minus_reference,test,synthetic_regular,False,STEP KI,ki_barrier,0.01,terms,32,-3.4401539880909406,-2.0247338023727908,-14.682625004451564,7.235804508720378,0.41356234002145204,9,23
detailed_minus_reference,test,synthetic_regular,False,STEP KI,ki_barrier,0.025,terms,32,-8.713467653630108,-4.968245178288063,-38.57497287519004,17.137258600824744,0.6057948962735111,9,23
detailed_minus_reference,test,synthetic_regular,False,STEP KI,ki_barrier,0.05,terms,32,-16.616595322671106,-7.838633313691813,-82.45304403734491,33.93161240820484,0.8156469786479665,9,23
detailed_minus_reference,test,synthetic_regular,False,STEP KI,last_strike,-0.05,terms,32,-23.220188001003375,-13.250491906209135,-73.28810794141101,-0.507034762904953,0.8035953286921764,0,32
detailed_minus_reference,test,synthetic_regular,False,STEP KI,last_strike,-0.025,terms,32,-12.009625452624508,-7.166647373904969,-38.46384805928436,0.5374922175845913,0.6269670187847697,1,31
detailed_minus_reference,test,synthetic_regular,False,STEP KI,last_strike,-0.01,terms,32,-4.923582893918824,-3.029025626755122,-16.11704880187936,-0.0137448263026989,0.4553338880047614,0,32
detailed_minus_reference,test,synthetic_regular,False,STEP KI,last_strike,-0.005,terms,32,-2.4992909153138942,-1.595591264367712,-7.925279117107825,0.2624847642605927,0.34189026778898207,1,31
detailed_minus_reference,test,synthetic_regular,False,STEP KI,last_strike,0.005,terms,32,2.4737033593060023,1.5264293177496606,0.0015729622817148,7.2360288235728065,0.33598982933646415,32,0
detailed_minus_reference,test,synthetic_regular,False,STEP KI,last_strike,0.01,terms,32,5.055804594723953,3.1884462695059748,0.138334395219071,15.565827909814397,0.43716502846500616,32,0
detailed_minus_reference,test,synthetic_regular,False,STEP KI,last_strike,0.025,terms,32,12.763705285167678,7.980494475018828,0.1378342209699757,38.76331013950029,0.5838715044045504,32,0
detailed_minus_reference,test,synthetic_regular,False,STEP KI,last_strike,0.05,terms,32,25.79022669028301,15.993888380535214,0.3715071017087378,80.66915148537046,0.71903746485827,32,0
detailed_minus_reference,test,synthetic_regular,False,STEP KI,nobs_early,1.0,schedule,19,53.95003160685164,35.119418144696944,-87.98043797996768,271.2845739070999,2.097044292940628,16,3
detailed_minus_reference,test,synthetic_regular,False,STEP KI,nobs_late,1.0,schedule,19,-43.300555742874664,-34.70188109196906,-119.84321558959914,-5.542715084692716,1.5265845862505278,0,19
detailed_minus_reference,test,synthetic_regular,False,STEP KI,nobs_middle,1.0,schedule,19,-27.617984366799448,-25.507515305847864,-93.9708538583804,14.832985152018123,1.5152093520945544,1,18
detailed_minus_reference,test,synthetic_regular,False,STEP KI,tenor_months,-12.0,schedule,32,-34.86568093599892,-25.41548608634258,-140.39095959371443,10.126757395953645,1.7269811670468544,2,30
detailed_minus_reference,test,synthetic_regular,False,STEP KI,tenor_months,-6.0,schedule,32,-16.8796257083511,-12.147981209500905,-60.198857783761206,5.806603841546019,1.7444471443787863,4,28
detailed_minus_reference,test,synthetic_regular,False,STEP KI,tenor_months,-3.0,schedule,32,-8.169600177778996,-5.076310361546571,-29.00349695390527,6.638007750559847,1.696062713994528,3,29
detailed_minus_reference,test,synthetic_regular,False,STEP KI,tenor_months,-1.0,schedule,32,-3.310852876187683,-2.309222743879227,-10.957687533120897,2.921270320709245,1.5392855598072317,3,29
detailed_minus_reference,test,synthetic_regular,False,STEP KI,tenor_months,1.0,schedule,32,2.4619463714881804,2.0173906360845493,-2.6743925433465474,9.965764643796266,1.6176528701841653,28,4
detailed_minus_reference,test,synthetic_regular,False,STEP KI,tenor_months,3.0,schedule,32,7.695138778987586,5.713969704903004,-7.239289850323398,28.09936803741279,1.8124340152715983,26,6
detailed_minus_reference,test,synthetic_regular,False,STEP KI,tenor_months,6.0,schedule,32,14.97121677169904,9.826008056393126,-8.878806061105088,51.849793105304194,2.051610445074811,26,6
detailed_minus_reference,test,synthetic_regular,False,STEP KI,tenor_months,12.0,schedule,32,28.436746704688126,19.098067380961638,-7.237627597942143,98.57968706627646,2.3311418604940943,27,5
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,base,0.0,terms,32,0.0,0.0,0.0,0.0,0.0,0,0
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,coupon_regular,-0.01,terms,32,2.3066311833080997,0.1386299561770481,-0.4399667723606479,13.63660809594416,0.10044119962333778,23,9
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,coupon_regular,-0.005,terms,32,1.1533465942959016,0.0698056460074217,-0.2198647033987521,6.817892035831834,0.050220574406191876,23,9
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,coupon_regular,-0.0025,terms,32,0.5766626447579244,0.0348927994887199,-0.1101370191469069,3.4090728615666963,0.02511026703103838,23,9
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,coupon_regular,-0.001,terms,32,0.2307513494718911,0.01475930493313155,-0.0432515178479101,1.363692778544425,0.010044114683880456,22,10
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,coupon_regular,0.001,terms,32,-0.23054749848271877,-0.013254978075067501,-1.36354706505753,0.0444648995376564,0.010044167432544618,9,23
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,coupon_regular,0.0025,terms,32,-0.5764319760245165,-0.03382637305359765,-3.408974742387069,0.1107076442160277,0.02511036368679421,9,23
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,coupon_regular,0.005,terms,32,-1.153180122248768,-0.0682731509875471,-6.817725301772403,0.2208912344599269,0.050220623739643755,9,23
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,coupon_regular,0.01,terms,32,-2.3066703039788137,-0.13805156760824988,-13.636290045559605,0.4406262480863702,0.10044118372504118,9,23
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,first_strike,-0.05,terms,32,0.6673397857668194,0.008377860996228902,-44.58939775800887,50.76484106493224,2.0992541214610165,16,16
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,first_strike,-0.025,terms,32,0.5605790097225507,-0.11887473506036646,-25.202547197578703,30.370318009395387,1.6901975585525715,15,17
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,first_strike,-0.01,terms,32,0.18444091540644048,-0.31383503072393826,-10.919914528727636,13.367731580871364,1.2013330327869713,13,19
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,first_strike,-0.005,terms,32,0.16099761288450248,-0.1195445529710139,-5.814278294265256,7.944192954129971,0.8911658301913792,13,19
detailed_minus_reference,test,synthetic_regular,False,STEP no-KI,first_strike,0.005,terms,32,-0.21538394267974378,0.0809961212030284,-5.953460985864918,4.28768851443816,0.8749249680334389,17,15
