item,isu_ord,opt_type,ki_yn,fair,mc,mc_iv,n_iv_udl,hv_ns,iv_boot,iv_ns,hv_ns_se,iv_boot_se,iv_ns_se
KR65333CW950,737193,STEP,1,0.9915180360721444,0.98834413,0.8462546,3,0.9892813155915589,0.846870270241145,0.8472681012104265,0.0005940682402933216,0.0014343646154755397,0.0014253607637620099
KR65233AA952,737193,STEP,1,0.963115,1.0057442,0.87702334,3,1.0048786359541118,0.8761315116723999,0.876102225893084,0.0004026996315849622,0.0013766090578115917,0.0013659297440941913
KR65333CX958,737193,STEP,0,0.988624248496994,0.99059725,0.9387568,3,0.9911010572869331,0.939841763876006,0.9399446541722863,0.0005792283662707741,0.0010413093960375858,0.0010304758731671446
KR6703319956,737193,LIZARD,0,0.9168626262626264,0.987054,0.9243932,3,0.9874084546871483,0.9256970053562894,0.9257325191734359,0.0006317365071498933,0.001123724049850015,0.0011120798847515795
KR6513334955,737193,STEP,1,0.927780808080808,1.0035853,0.86015975,3,1.0037426889769734,0.8603770407201722,0.8606465852595866,0.0005619203676170301,0.0014582990312703183,0.001446275019391469
KR6503363956,737193,STEP,1,0.9427454545454546,1.0011013,0.9538777,3,1.0007605134658515,0.9543733240447938,0.9537327102432027,0.0004329246868860986,0.0009465516014314961,0.0009353005168771264
KR65333A0950,737193,STEP,1,0.991738,1.0027809,0.8680576,3,1.0024983465779573,0.8671021535761655,0.8674722960211336,0.0005290076587435114,0.0014198277675168008,0.0014096374932809391
KR65333CQ952,737193,STEP,1,0.982883,1.0119091,0.86970365,3,1.0122083942621947,0.8706621759383008,0.8708850743013434,0.0005621866125041253,0.0014713489509695498,0.001458797992800034
KR65333CT956,737193,STEP,1,0.9897985971943888,1.0016869,0.85357946,3,1.0026690366514026,0.8523753606129437,0.8524656247410923,0.000582015418048973,0.0014777535216800766,0.0014667731654310506
KR65333CS958,737193,STEP,1,0.993493987975952,0.99363476,0.83800656,3,0.9940145744081587,0.836014699051436,0.8365837242302485,0.0005314885506537956,0.0014782704300494618,0.0014653017003118003
KR65833AG956,737193,LIZARD,0,0.9321909090909092,0.9866278,0.8810137,3,0.9871204927321523,0.8795330750571564,0.8798447262968868,0.000530221677783963,0.001299338051410978,0.001289258337615406
KR6613337957,737193,STEP,1,0.938959595959596,0.99601567,0.88602847,3,0.9965480336535723,0.8858747317634523,0.8861349562873132,0.00040684412474688785,0.0012877766691486935,0.001278891543086763
KR6523348953,737193,LIZARD,0,0.9050030303030304,0.9840992,0.922882,3,0.9836316381562501,0.9221198604658246,0.922096799932979,0.0007136296208629734,0.0011657495015167012,0.0011531466427909514
KR65333A7955,737193,STEP,1,0.999223,1.002436,0.8686497,3,1.0032682090494782,0.8696730994813144,0.8691024302060716,0.0003749589657407071,0.001388011811538914,0.0013761990894899472
KR6523370957,737193,LIZARD,0,0.9097777777777776,0.98869205,0.86611253,3,0.98864769952856,0.8661822164034471,0.8667155749958009,0.000585891204428679,0.0013875482546932812,0.0013771167258901456
KR65233A3955,737193,STEP,1,0.984698,1.0040915,0.8777804,3,1.004197779500857,0.8776231038900092,0.877205899551604,0.0003140039897905829,0.0013592811486900186,0.0013439288605183403
KR6533373959,737193,LIZARD,0,0.9847363636363636,0.9917679,0.91689384,3,0.9916469282068312,0.9164911603984423,0.9163516710505821,0.0004170812959900732,0.0011269402335903984,0.0011174816676843937
KR6523368951,737193,LIZARD,0,0.9044141414141414,0.99008083,0.86153936,3,0.990280966451019,0.859565958908014,0.8596580390887335,0.0006317842361995245,0.0014269040270272607,0.0014160752538637526
KR65233A4953,737193,STEP,0,0.907531,0.98487955,0.84791726,3,0.9838595929093659,0.8433968841487541,0.8438471712006256,0.0008161451371176892,0.001519504258918574,0.0015067731131121215
KR6523369959,737193,LIZARD,0,0.9123383838383838,0.9886362,0.865909,3,0.9882026686344296,0.8686455162734724,0.8686266694856808,0.0005656790180730988,0.0013694306714484691,0.0013598398963620515
KR65333A6957,737193,STEP,1,0.985219,0.9866515,0.9046358,3,0.9848000564161689,0.9054382519505918,0.9054005088277162,0.0008003903279368074,0.0012822667426632718,0.0012706990871492229
KR6573393958,737193,LIZARD,0,0.9262050505050504,0.9908241,0.87315863,3,0.9902244022138417,0.8704301028629765,0.8704661714747548,0.0004672678075320658,0.0013347502290392106,0.001326318847879286
KR6573385954,737193,LIZARD,0,0.9175323232323233,0.9899829,0.8695963,3,0.988752071531117,0.8710558587655425,0.8709616463948973,0.0005339635732479023,0.001355061329421359,0.0013459425640703065
KR65533A1956,737193,STEP,0,0.9345121212121212,0.99311197,0.8919724,3,0.9940941474992782,0.891783306921646,0.8919460130082444,0.00048414065119243747,0.001294821277085475,0.0012844606785716438
KR6703332959,737193,LIZARD,0,0.9107604060913704,0.9833128,0.91892254,3,0.983171241459623,0.9207433257756755,0.9208384811585769,0.0006663193482713246,0.0011504008632877351,0.0011371539957271044
KR65333CJ957,737193,STEP,0,0.991199798183653,0.9907482,0.9392197,3,0.9908507741671055,0.9409797214368358,0.9410366490736604,0.0005353324390303441,0.0010110187815406022,0.000998815781731171
KR6663317958,737193,STEP,0,0.947,0.9954909,0.94424325,3,0.9950245079286396,0.9449495992569252,0.9453125429729,0.0006673387444452543,0.0010975908734329905,0.0010854549516346051
KR6663329953,737193,STEP,1,0.9977777777777778,0.9980435,0.8706282,3,0.998451439704001,0.8728383777625859,0.8728948984570801,0.0004895677186441554,0.0013769164325358994,0.0013663603390970827
KR6523374959,737193,LIZARD,0,0.9125757575757576,0.99036485,0.86632574,3,0.9899403823710978,0.8651374682997354,0.8651009198706597,0.0005690404847906626,0.0013724966200846754,0.0013633249700725943
KR6663328955,737193,STEP,1,0.998989898989899,0.99591523,0.8516956,3,0.9964541229166091,0.8546496418076568,0.854634219129663,0.000550030408575163,0.001437227121890804,0.0014259041609519878
KR6663318956,737193,STEP,0,0.9814,1.0074818,0.8867678,3,1.007172806860134,0.8873965757031925,0.8874456201847643,0.0005720619429508121,0.0014201653009222673,0.0014045681463628
KR6533375954,737193,STEP,0,0.983046370967742,0.9972418,0.9093021,3,0.9971153623886406,0.9085894907847046,0.9085063373861835,0.0006515195244185049,0.001301813449273636,0.0012879195784791496
KR6533397958,737193,STEP,1,0.984735,1.0034246,0.8714112,3,1.002743616790697,0.8693117519767954,0.8684347335213796,0.0003117710995327643,0.0013790496749975937,0.0013639652846187198
KR6573390954,737193,LIZARD,0,0.9037565656565656,0.97795063,0.918594,3,0.9764275747153908,0.9182254728237167,0.9183295303417369,0.000675810198191256,0.001121709215853412,0.001110250278838996
KR65293A5957,737193,LIZARD,0,0.899674,0.9721309,0.9244718,2,0.9733451334007084,0.9250280280541628,0.9249619773222133,0.0009001621686530744,0.0012062789047312971,0.0011936993331205354
KR65293A6955,737193,STEP,0,0.902748,0.97269046,0.8566456,2,0.9746427982516587,0.8565540262438357,0.8569338570073247,0.0009494383300999501,0.0015305059826351158,0.0015172333325855184
KR6553358955,737193,STEP,0,0.8967383838383838,0.98299444,0.92186046,3,0.9826566238507628,0.920770616876334,0.9209650326048955,0.0007363835954418349,0.0011814892003315842,0.001167916666551335
KR6553357957,737193,STEP,0,0.8847350253807106,0.9730878,0.905029,3,0.9719911251429468,0.9046975961277262,0.9047814121365547,0.0007922926695771644,0.0012275077199851373,0.001212905767683327
KR6573370956,737193,LIZARD,0,0.9380232323232324,0.9831315,0.9214586,3,0.9831613134112209,0.9226229553859681,0.9226684865253046,0.0006606749527103796,0.001131260482530729,0.0011193661940479827
KR65333CG953,737193,LIZARD,0,0.9932050505050504,0.981207,0.8636991,3,0.9822069057039916,0.8649673782968894,0.8655210064589978,0.000608476641881729,0.0013669648829743237,0.0013577638968756368
KR6573389956,737193,STEP,0,0.9150575757575756,0.9807279,0.92029405,3,0.9799523093730211,0.9205225009914487,0.9204305274404585,0.0007273640749333585,0.001162160826086158,0.0011491744879658541
KR65333CH951,737193,STEP,0,0.9949959636730576,0.984672,0.87734026,3,0.9849780054479838,0.8767851618196816,0.8773622875886969,0.0005521349521826999,0.0013150099102957641,0.0013062156853031232
KR65393A4959,737193,STEP,1,0.970658,0.97695774,0.9287595,2,0.9746255990669132,0.9283541628783569,0.9284043183555827,0.0008650217907120371,0.0011778344800375824,0.0011648421896862091
KR65333CM951,737193,LIZARD,0,0.98597,1.0059837,0.9347016,3,1.0057302001491188,0.9354491162007674,0.9351177177185193,0.0003803712902723871,0.0011255592551571649,0.0011141467427562847
KR65333CN959,737193,STEP,0,0.984243,1.0060059,0.9349945,3,1.0054063926160335,0.9340632806319743,0.9335231272275559,0.0004490755111340709,0.0011566077083590112,0.0011457944509585547
KR65333CK955,737193,STEP,0,0.988688888888889,0.98651636,0.9333055,3,0.9838823405358941,0.9329518987864256,0.9329345056345686,0.0006080102119482905,0.0010502005049724337,0.0010402532630230056
KR6503362958,737193,STEP,1,0.9521717171717172,0.99817985,0.9599606,3,0.9984394500002265,0.9602685480205342,0.9600332847444341,0.0003636944642000447,0.0008464538673865264,0.0008369175718644093
KR6703327959,737193,LIZARD,0,0.9243626262626264,0.98588866,0.87776256,3,0.98620662192218,0.8768334288273938,0.8766167232600041,0.0005730033558518087,0.0013172590162826973,0.0013080837028779043
KR65333CP954,737193,STEP,1,0.988417,1.0080411,0.8898799,3,1.0073924350742252,0.8904737795986235,0.8908867558786645,0.00046619255389847536,0.0013591950289010076,0.001348186839573946
KR6703345951,737194,LIZARD,0,0.9400757575757576,0.99477416,0.9500421,3,0.9945283226445317,0.9482479104427621,0.9480899533176794,0.0004063575345418485,0.0009207898854603612,0.0009125020816425514
KR6703346959,737194,LIZARD,0,0.9180444444444444,0.98079735,0.9292872,3,0.9804383074637503,0.9292846673550085,0.9294723351953551,0.0007397485825672572,0.0011157935052514365,0.0011026140413346692
KR6503359954,737194,STEP,1,0.9395333333333332,1.0070148,0.94216603,3,1.006568698808551,0.9420061164297163,0.9413318320408464,0.0005016211260322177,0.001095331409161121,0.0010813439589642758
KR6503373955,737194,STEP,0,0.928610101010101,0.99036586,0.99201816,3,0.9902172026515007,0.9920505858972669,0.9916659137830138,0.0005111879143156513,0.0005100485165711739,0.000493083520304742
KR65733A9957,737194,STEP,1,0.906705,0.9918108,0.92729807,3,0.991969076674059,0.9269764613294974,0.9267063343489542,0.0005933169581687093,0.0011127310805392088,0.0011014424605646279
KR6613351958,737194,LIZARD,0,0.9342020202020204,0.9821585,0.9356724,3,0.9828184952050447,0.9362503877278417,0.9362162919126451,0.0005809631322378174,0.0009960959925104547,0.0009865463478244466
KR6613357955,737194,STEP,1,0.931919191919192,1.0007848,0.9422375,3,1.0006608393222094,0.9407582703365013,0.9404517436610534,0.0005262917997014483,0.00107169738918812,0.0010569499219968137
KR6613352956,737194,STEP,1,0.936941414141414,1.0036097,0.9386947,3,1.003675599513948,0.9396214384578169,0.9389452563971281,0.0005694047928666427,0.0011228824367644427,0.0011079371615331935
KR6613345950,737194,STEP,1,0.9386474747474748,1.0018562,0.94595855,3,1.0016517314501108,0.9438430629104376,0.943127630450204,0.0004748889331807056,0.0010427931332947437,0.0010310055732537483
KR6503395958,737194,STEP,1,0.9381969696969696,1.0040964,0.94084156,3,1.0033861731275917,0.9379306572042405,0.93719902991876,0.0005687030951711006,0.0011282592358553762,0.0011134192481163838
KR6503396956,737194,STEP,1,0.944539393939394,0.99941385,0.94790816,3,0.9978559113215655,0.9467685856441036,0.946290173009038,0.0004921432498118337,0.001005730695928999,0.0009946001076728422
KR65033A3957,737194,STEP,0,0.8996649999999999,0.9821967,0.93382245,3,0.982560821583867,0.9338951449280605,0.934036612390168,0.0007323822734728033,0.0011172903656216334,0.0011029616832876471
KR6553362957,737194,STEP,0,0.907004048582996,0.9877003,0.94647604,3,0.9879446681413799,0.9467153902165591,0.946890140995197,0.0005867973273111799,0.000985428846380832,0.000973038232004575
KR6543314951,737194,LIZARD,0,1.0174545454545454,0.9787172,0.9351201,3,0.9784672690540552,0.9359168137298897,0.9362216432966292,0.000671259878292959,0.0010320574162061933,0.0010214990966428896
KR6503365951,737194,LIZARD,0,0.9261333333333333,0.98365337,0.9370884,3,0.9836384518355131,0.9361067430727184,0.9360629236854613,0.0005894086195749746,0.0010077113289579918,0.0009977193654133758
KR6703343956,737194,LIZARD,0,0.9310858585858586,0.9921484,0.9433462,3,0.9924446280129254,0.9427394614065066,0.9426975603785366,0.000495115125344421,0.0009895367456440245,0.0009783747730631473
KR6613343955,737194,LIZARD,0,0.9126949494949496,0.97824407,0.92919946,3,0.9791205015216022,0.9289336833572015,0.9291454944232479,0.000692254769946559,0.001083707580235706,0.0010715260355509525
KR65793A6950,737194,STEP,1,0.888329,0.96151334,0.914222,2,0.9605894438410177,0.9149957921091467,0.915108249816671,0.0010419236922598874,0.0013025069005515762,0.0012902558539163388
20190604000083_1249,737194,LIZARD,0,0.912678787878788,0.97906274,0.9275013,3,0.9795987369876354,0.9279556027242913,0.9281968445710838,0.0007180206094563968,0.0011051439862153434,0.001091919982220739
KR65793A8956,737194,LIZARD,1,0.890444,0.96128255,0.91416156,2,0.9613694690916688,0.9158381635548547,0.9162103348717093,0.0009652340877603409,0.0012372486563133507,0.0012249906633981303
KR6503374953,737194,LIZARD,0,0.9114646464646464,0.9856225,0.9352403,3,0.984304829609394,0.9341781994700432,0.9338356112334877,0.0005982656305676755,0.0010402104575870572,0.0010306045762013144
KR65833B0954,737194,STEP,0,0.9285272727272728,0.98976266,0.95070463,3,0.990596390864253,0.951453178903088,0.95156538629774,0.00047483886424938305,0.0009126050451942609,0.0009000752925561972
KR6613348954,737194,STEP,1,0.9436323232323232,1.0068979,0.9443173,3,1.0061525782734155,0.9432035587411374,0.9423195259470493,0.0005077975864776707,0.0010887699912681267,0.0010754291618519606
KR6573373950,737194,LIZARD,0,0.964230303030303,0.9916877,0.9931264,3,0.9917007435664534,0.993068027318269,0.9927898003287613,0.0004162357235386706,0.0004117853517267989,0.00039809508958503324
KR65733A3950,737194,LIZARD,1,0.91104,0.9945967,0.93413717,3,0.9958362624876201,0.9346155405981467,0.9342161901401356,0.0005649331949994907,0.001086188945372779,0.0010754920182733732
KR6613307950,737194,LIZARD,0,0.9351515151515152,0.9930171,0.99520236,3,0.992525540907681,0.9943898493900896,0.9939747191675007,0.00042832174882653676,0.0004191827133704192,0.00040602379894128594
KR6613342957,737194,LIZARD,0,0.9412434343434344,0.9976783,0.99946004,3,0.9978301600046456,0.999697336883843,0.9994373258046806,0.00042218796166747143,0.0004133705418645337,0.0003973993569543594
KR6763332956,737194,STEP,1,0.9298636363636364,1.001934,0.94354403,3,1.0024186359211802,0.9434090351024642,0.9427811739105731,0.0005303857223166469,0.0010735272346065834,0.0010599170142444828
KR6703336950,737194,STEP,1,0.93039797979798,1.0021352,0.9432275,3,1.001552873026207,0.9439010210698471,0.9433015087112785,0.0005272728557109919,0.0010631072777003796,0.0010492932971450815
KR6503377956,737194,LIZARD,0,0.9068353535353536,0.9835326,0.9344466,3,0.9837016978681088,0.9335178415775299,0.9337495167590678,0.0006254068747255418,0.001054278858179855,0.0010419087043721498
KR6543316956,737194,LIZARD,0,1.0256474747474746,0.98363626,0.93462944,3,0.9840182601384818,0.9353125342480838,0.9353790253803134,0.0007089485771912778,0.0011017434147952072,0.0010881413996528331
KR6763334952,737194,STEP,1,0.9339666666666668,0.9982338,0.94728184,3,0.9987411155380309,0.9481452021416277,0.9476782355006784,0.0004848519841491113,0.0009991016945824986,0.0009877658352523428
KR6763333954,737194,STEP,1,0.9336888888888888,0.9907034,0.9340106,3,0.9908972204271704,0.932005581057258,0.9317530690960586,0.0006537763251375262,0.0011284401137886574,0.0011134507514651943
KR6553351950,737194,STEP,1,0.9231959595959596,0.9968387,0.9463645,3,0.997222421708703,0.9462075620027259,0.945974172558263,0.0004940228532746526,0.0010068478404916751,0.000994149537528122
KR67033A3953,737194,STEP,1,0.9272040404040404,1.0032285,0.9393563,3,1.003790810420364,0.939656553115137,0.938866958783567,0.0005657960619249517,0.0011203542260873904,0.0011052287043938353
KR65033A2959,737194,LIZARD,0,0.910581,0.9894923,0.9391574,3,0.9881488142270595,0.936267599809356,0.936325645554997,0.0006392254300012592,0.00107852648805125,0.0010666322986484747
KR6703335952,737194,STEP,1,0.9281666666666668,1.00372,0.9391692,3,1.0046805215887726,0.9410950307844207,0.9404652758965268,0.0005513060548117312,0.0011122449821562687,0.0010973657221852152
KR67033A0959,737194,STEP,1,0.9341555555555556,0.9985435,0.94818795,3,0.9993350636932999,0.9491191221140325,0.9487266114272177,0.00047303653289607647,0.0009901654433522966,0.0009778687622305497
