item,isu_ord,year,tenor,NS,bootstrap,difference_bp,cache_max_abs_diff,par_reprice_max_bp
KR65333AZA15,737446,2020,7.0,0.018986094809610915,0.014155313514924406,-48.30781294686509,1.5612511283791264e-16,1.5439038936193583e-12
KR65333AZA15,737446,2020,10.0,0.016560000000000005,0.014468488439211669,-20.915115607883365,1.5612511283791264e-16,1.5439038936193583e-12
KR6533365A28,737460,2020,0.25,0.014200000000000006,0.01466839230238394,4.683923023839336,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,0.5,0.016366212821476944,0.013806424631246757,-25.59788190230186,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,1.0,0.019337295361862565,0.013375440795678166,-59.61854566184399,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,1.5,0.020994821905507978,0.013175526987467654,-78.19294918040323,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,2.0,0.021777950524885216,0.013075570083362397,-87.0238044152282,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,3.0,0.02183905266743746,0.0130008519000965,-88.3820076734096,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,4.0,0.02096844813848179,0.013103244651570376,-78.65203486911413,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,5.0,0.01982482161506896,0.013180061178218235,-66.44760436850726,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,7.0,0.01766642010209754,0.013205313762120292,-44.61106339977249,1.6132928326584306e-16,1.1449174941446927e-12
KR6533365A28,737460,2020,10.0,0.015400000000000007,0.01351841040026842,-18.815895997315867,1.6132928326584306e-16,1.1449174941446927e-12
KR6543314A29,737469,2020,0.25,0.014200000000000006,0.01466647976155027,4.664797615502644,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,0.5,0.016366212821476944,0.013456429658685456,-29.09783162791488,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,1.0,0.019337295361862565,0.012851404607253048,-64.85890754609517,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,1.5,0.020994821905507978,0.01256820490848729,-84.26616997020687,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,2.0,0.021777950524885216,0.01242660505910441,-93.51345465780807,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,3.0,0.02183905266743746,0.01242795830528824,-94.1109436214922,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,4.0,0.02096844813848179,0.012530207976233729,-84.3824016224806,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,5.0,0.01982482161506896,0.012555796293188315,-72.69025321880646,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,7.0,0.01766642010209754,0.012658571580509943,-50.078485215875986,1.3183898417423734e-16,9.367506770274758e-13
KR6543314A29,737469,2020,10.0,0.015400000000000007,0.013075221593997082,-23.247784060029254,1.3183898417423734e-16,9.367506770274758e-13
KR65333DKA27,737482,2020,0.25,0.014200000000000006,0.01466374756069482,4.63747560694814,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,0.5,0.016366212821476944,0.012956436902137916,-34.097759193390274,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,1.0,0.019337295361862565,0.012102781572859463,-72.34513789003103,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,1.5,0.020994821905507978,0.011552658828622926,-94.42163076885052,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,2.0,0.021777950524885216,0.011277597456504656,-105.00353068380561,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,3.0,0.02183905266743746,0.01095220035658999,-108.8685231084747,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,4.0,0.02096844813848179,0.010852825315703722,-101.15622822778067,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,5.0,0.01982482161506896,0.010752455000761696,-90.72366614307265,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,7.0,0.01766642010209754,0.010729154979323193,-69.37265122774348,8.847089727481716e-17,9.020562075079397e-13
KR65333DKA27,737482,2020,10.0,0.015400000000000007,0.011068008111655711,-43.31991888344296,8.847089727481716e-17,9.020562075079397e-13
KR6653329A37,737495,2020,0.25,0.01230000000000001,0.01416353809002925,18.63538090029239,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,0.5,0.015317378477740097,0.012091443863893943,-32.259346138461545,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,1.0,0.019484149521193626,0.01105539675082629,-84.28752770367335,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,1.5,0.021845344236193765,0.010505579122384612,-113.39765113809153,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,2.0,0.023001289758469778,0.010230670308163775,-127.70619450306003,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,3.0,0.02322795931645306,0.00977962642011342,-134.48332896339642,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,4.0,0.022149424088216168,0.009680566865997858,-124.6885722221831,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,5.0,0.02067279255878794,0.009555068851260956,-111.17723707526983,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,7.0,0.017843250739807453,0.009455393668883982,-83.87857070923471,1.0755285551056204e-16,3.469446951953614e-13
KR6653329A37,737495,2020,10.0,0.014850000000000012,0.009638435279983605,-52.11564720016408,1.0755285551056204e-16,3.469446951953614e-13
KR6513338A32,737503,2020,0.25,0.01230000000000001,0.01415597852849201,18.559785284919997,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,0.5,0.015317378477740097,0.010708044102579183,-46.09334375160914,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,1.0,0.019484149521193626,0.008984076889622768,-105.00072631570858,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,1.5,0.021845344236193765,0.00926994128360214,-125.75402952591625,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,2.0,0.023001289758469778,0.009412873480591827,-135.8841627787795,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,3.0,0.02322795931645306,0.009790985632605937,-134.36973683847125,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,4.0,0.022149424088216168,0.010474398362860163,-116.75025725356005,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,5.0,0.02067279255878794,0.010854418986329552,-98.18373572458387,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,7.0,0.017843250739807453,0.010925942235123737,-69.17308504683716,9.194034422677078e-17,2.0816681711721685e-13
KR6513338A32,737503,2020,10.0,0.014850000000000012,0.011388892130695608,-34.61107869304404,9.194034422677078e-17,2.0816681711721685e-13
KR6703348A45,737524,2020,0.25,0.01100000000000001,0.012269517958648465,12.695179586484553,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,0.5,0.015348670107251551,0.010147203134540875,-52.01466972710676,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,1.0,0.021365596008584908,0.009086045722487078,-122.7955028609783,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,1.5,0.02479032706426203,0.009270986450863607,-155.19340613398424,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,2.0,0.026483328857929783,0.009363456815051872,-171.1987204287791,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,3.0,0.026868809715803108,0.009691028902443532,-171.77780813359578,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,4.0,0.025370143157868456,0.010120889715602183,-152.49253442266274,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,5.0,0.023290344495395292,0.010373944285477598,-129.16400209917694,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,7.0,0.01928589288678103,0.01042164948767168,-88.64243399109348,1.0755285551056204e-16,5.030698080332741e-13
KR6703348A45,737524,2020,10.0,0.015040000000000005,0.010963283383057755,-40.7671661694225,1.0755285551056204e-16,5.030698080332741e-13
KR65733AGA48,737544,2020,0.25,0.01100000000000001,0.012269791260598028,12.697912605980182,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,0.5,0.015348670107251551,0.010197217391310937,-51.51452715940615,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,1.0,0.021365596008584908,0.00916093045666739,-122.04665551917518,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,1.5,0.02479032706426203,0.009162118132785039,-156.2820893147699,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,2.0,0.026483328857929783,0.009162711970843862,-173.20616887085922,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,3.0,0.026868809715803108,0.009440241290724445,-174.28568425078666,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,4.0,0.025370143157868456,0.00976895670903673,-156.01186448831726,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,5.0,0.023290344495395292,0.010047831887093007,-132.42512608302286,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,7.0,0.01928589288678103,0.010172867039590305,-91.13025847190724,8.500145032286355e-17,9.194034422677078e-13
KR65733AGA48,737544,2020,10.0,0.015040000000000005,0.010687943372815133,-43.520566271848715,8.500145032286355e-17,9.194034422677078e-13
KR6533335A66,737579,2020,0.25,0.007900000000000006,0.010175844129241468,22.75844129241462,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,0.5,0.011669858262984736,0.00813590685382809,-35.339514091566464,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,1.0,0.016966938762456436,0.007115938216121402,-98.51000546335035,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,1.5,0.020085954132012723,0.007233706500080768,-128.52247631931957,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,2.0,0.02174020215155091,0.007292590642060451,-144.4761150949046,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,3.0,0.022480079991848576,0.007594552426789028,-148.85527565059547,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,4.0,0.02156537098257468,0.007821376881762463,-137.4399410081222,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,5.0,0.02009587509979065,0.008023502582173457,-120.72372517617194,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,7.0,0.017131572726404306,0.008200023161344324,-89.31549565059981,1.3704315460216776e-16,8.760353553682876e-13
KR6533335A66,737579,2020,10.0,0.013920000000000009,0.008557744064971565,-53.62255935028443,1.3704315460216776e-16,8.760353553682876e-13
KR6573360A60,737605,2020,0.25,0.007900000000000006,0.010177484371244288,22.774843712442816,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,0.5,0.011669858262984736,0.008436071140344,-32.337871226407366,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,1.0,0.016966938762456436,0.007565364524893856,-94.0157423756258,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,1.5,0.020085954132012723,0.00771646167174531,-123.69492460267413,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,2.0,0.02174020215155091,0.007792010245171038,-139.48191906379873,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,3.0,0.022480079991848576,0.007993346838075696,-144.8673315377288,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,4.0,0.02156537098257468,0.008169842549606109,-133.95528432968572,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,5.0,0.02009587509979065,0.008296083970536572,-117.99791129254078,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,7.0,0.017131572726404306,0.008524233488368586,-86.0733923803572,8.847089727481716e-17,1.0148132334464322e-12
KR6573360A60,737605,2020,10.0,0.013920000000000009,0.009037186166412947,-48.82813833587062,8.847089727481716e-17,1.0148132334464322e-12
KR6533322A87,737637,2020,0.25,0.0079,0.00789040723203796,-0.09592767962040422,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,0.5,0.01166668861141446,0.007558604556610629,-41.08084054803831,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,1.0,0.016949181633703316,0.007392703218896964,-95.56478414806352,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,1.5,0.02004679642406228,0.007543143200448875,-125.03653223613405,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,2.0,0.02167631379873934,0.007618363191224831,-140.5795060751451,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,3.0,0.022364820600447963,0.007894819476586292,-144.7000112386167,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,4.0,0.02140278622532496,0.008172080655868183,-132.30705569456777,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,5.0,0.019892811438277022,0.0083740760579951,-115.18735380281923,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,7.0,0.01686756244687534,0.008550386348232736,-83.17176098642605,5.637851296924623e-17,1.205632815803881e-12
KR6533322A87,737637,2020,10.0,0.013600000000000006,0.009011436559899553,-45.88563440100453,5.637851296924623e-17,1.205632815803881e-12
KR6MD00000M8,737672,2020,0.25,0.0063000000000000035,0.006795792059006254,4.957920590062505,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,0.5,0.008181447092140533,0.007077840523970853,-11.036065681696797,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,1.0,0.011008360378840875,0.007218864756453151,-37.894956223877244,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,1.5,0.012904583935481027,0.007686386098890295,-52.18197836590731,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,2.0,0.014152272260266243,0.007920146770108868,-62.321254901573745,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,3.0,0.015439306328441961,0.008649137928143636,-67.90168400298325,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,4.0,0.01585256917005643,0.009355876792959563,-64.96692377096868,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,5.0,0.015873570701062545,0.00983654034334499,-60.37030357717554,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,7.0,0.015541430769580337,0.010265594588553686,-52.75836181026651,1.3964523981613297e-16,1.0234868508263162e-12
KR6MD00000M8,737672,2020,10.0,0.015000000000000005,0.010932184130864907,-40.67815869135098,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,0.25,0.0063000000000000035,0.006795792059006254,4.957920590062505,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,0.5,0.008181447092140533,0.007077840523970853,-11.036065681696797,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,1.0,0.011008360378840875,0.007218864756453151,-37.894956223877244,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,1.5,0.012904583935481027,0.007519340331424903,-53.85243604056123,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,2.0,0.014152272260266243,0.007669578118910779,-64.82694141355465,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,3.0,0.015439306328441961,0.008172135561596577,-72.67170766845383,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,4.0,0.01585256917005643,0.008600619380533789,-72.51949789522642,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,5.0,0.015873570701062545,0.00890367650076063,-69.69894200301914,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,7.0,0.015541430769580337,0.00925763350202802,-62.837972675523176,1.3964523981613297e-16,1.0234868508263162e-12
KR6HN00003P0,737693,2020,10.0,0.015000000000000005,0.009872841870959439,-51.27158129040566,1.3964523981613297e-16,1.0234868508263162e-12
KR6SH0000767,737718,2020,0.25,0.006300000000000004,0.006297701365831993,-0.022986341680110434,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,0.5,0.007823086015406799,0.006778881820899864,-10.442041945069349,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,1.0,0.010167127062582566,0.0070194720484338,-31.476550141487657,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,1.5,0.011805152933979556,0.007486894771798376,-43.1825816218118,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,2.0,0.012943186303803476,0.007720606133480663,-52.225801703228136,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,3.0,0.014263380995363326,0.008373924440422944,-58.894565549403815,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,4.0,0.014861675369238927,0.008877990179870197,-59.836851893687296,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,5.0,0.015107435396286511,0.009257043785610881,-58.5039161067563,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,7.0,0.01518645275924998,0.00968704435266026,-54.99408406589721,1.1015494072452725e-16,1.0668549377257364e-12
KR6SH0000767,737718,2020,10.0,0.015070000000000005,0.010249806629120586,-48.20193370879419,1.1015494072452725e-16,1.0668549377257364e-12
KR6MZ00003W5,737738,2020,0.25,0.006600000000000007,0.006297701365831993,-3.0229863416801357,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,0.5,0.008728740846409379,0.006778881820899864,-19.498590255095145,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,1.0,0.011916164992839057,0.0070194720484338,-48.966929444052575,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,1.5,0.014041142705434238,0.007537013075896955,-65.04129629537283,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,2.0,0.015427367498055384,0.007795783589628534,-76.3158390842685,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,3.0,0.01682821369024186,0.008549790328209413,-82.78423362032446,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,4.0,0.01724333720749134,0.009205689427077293,-80.37647780414048,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,5.0,0.017221600175334716,0.009686319916413137,-75.35280258921578,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,7.0,0.01677660997438763,0.01026935557397163,-65.07254400416001,1.6393136847980827e-16,1.1102230246251565e-12
KR6MZ00003W5,737738,2020,10.0,0.016100000000000007,0.011013129927911687,-50.8687007208832,1.6393136847980827e-16,1.1102230246251565e-12
KR6HH00002W6,737766,2020,0.25,0.006600000000000008,0.00659639912256367,-0.03600877436337434,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,0.5,0.00849580957581835,0.006928231600132781,-15.675779756855684,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,1.0,0.011388822368503481,0.007094147838917336,-42.94674529586145,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,1.5,0.013382017299631515,0.007895814085809203,-54.86203213822313,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,2.0,0.014741766358943711,0.008296647209255137,-64.45119149688576,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,3.0,0.01626157544572603,0.009201642676426019,-70.5993276930001,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,4.0,0.016889281351344276,0.010111110781024602,-67.78170570319674,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,5.0,0.017093702917296193,0.01069342701384606,-64.00275903450132,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,7.0,0.017037727348695967,0.011429877427956316,-56.07849920739651,7.806255641895632e-17,7.459310946700271e-13
KR6HH00002W6,737766,2020,10.0,0.016750000000000008,0.012251487210185302,-44.98512789814706,7.806255641895632e-17,7.459310946700271e-13
KR6SH0000KQ0,737789,2020,0.25,0.006600000000000008,0.006597128446407088,-0.028715535929195457,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,0.5,0.00849580957581835,0.007061697863478237,-14.341117123401123,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,1.0,0.011388822368503481,0.007293982572013812,-40.948397964896685,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,1.5,0.013382017299631515,0.008062209049289894,-53.19808250341621,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,2.0,0.014741766358943711,0.008446322287927934,-62.954440710157776,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,3.0,0.01626157544572603,0.009401839079044712,-68.59736366681317,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,4.0,0.016889281351344276,0.010362179620372877,-65.27101730971398,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,5.0,0.017093702917296193,0.011021180018207587,-60.72522899088606,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,7.0,0.017037727348695967,0.011757283198992238,-52.80444149703729,9.194034422677078e-17,8.153200337090993e-13
KR6SH0000KQ0,737789,2020,10.0,0.016750000000000008,0.012605126239119491,-41.44873760880517,9.194034422677078e-17,8.153200337090993e-13
KR6SS0000NJ6,737810,2021,0.25,0.006800000000000004,0.0065987694249778584,-2.012305750221455,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,0.5,0.00917811468452122,0.007361996941929323,-18.161177425918975,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,1.0,0.012735622722581491,0.007743610700405055,-49.920120221764364,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,1.5,0.01510339872122995,0.008511788292294141,-65.91610428935809,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,2.0,0.01664438946737714,0.008895877088238684,-77.48512379138455,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,3.0,0.018192760027648427,0.00982634070719625,-83.66419320452177,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,4.0,0.018640801491871403,0.010685461847264889,-79.55339644606515,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,5.0,0.01860289017747522,0.011319348170579025,-72.83542006896194,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,7.0,0.018085045925135813,0.0121077621190282,-59.77283806107613,1.3704315460216776e-16,1.0928757898653885e-12
KR6SS0000NJ6,737810,2021,10.0,0.017310000000000006,0.013008676764281574,-43.01323235718432,1.3704315460216776e-16,1.0928757898653885e-12
KR6NH0000L95,737824,2021,0.25,0.007300000000000002,0.006798344628615439,-5.01655371384563,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,0.5,0.010282878051019654,0.007544960762451601,-27.379172885680536,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,1.0,0.01467966646037616,0.007918268829369681,-67.61397631006479,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,1.5,0.017528375387323557,0.008569478045405393,-89.58897341918164,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,2.0,0.01931060206240078,0.00889508265342325,-104.15519408977529,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,3.0,0.020925176018695524,0.00985097404832462,-110.74201970370903,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,4.0,0.021176736367147325,0.010786375386182226,-103.90360980965099,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,5.0,0.020859943301722705,0.011522565505077607,-93.37377796645097,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,7.0,0.019800950249155937,0.012387916871286516,-74.13033377869421,9.194034422677078e-17,1.214306433183765e-12
KR6NH0000L95,737824,2021,10.0,0.018450000000000005,0.013393353998554592,-50.56646001445413,9.194034422677078e-17,1.214306433183765e-12
KR6KS0000K47,737839,2021,0.25,0.007300000000000002,0.006798982770990566,-5.010172290094358,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,0.5,0.010282878051019654,0.007661740817099862,-26.211372339197922,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,1.0,0.01467966646037616,0.00809311984015451,-65.86546620221651,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,1.5,0.017528375387323557,0.008978328269704182,-85.50047117619376,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,2.0,0.01931060206240078,0.009420932484479018,-98.89669577921761,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,3.0,0.020925176018695524,0.010679519599948015,-102.4565641874751,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,4.0,0.021176736367147325,0.011894714090304235,-92.8202227684309,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,5.0,0.020859943301722705,0.01293868944763171,-79.21253854090996,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,7.0,0.019800950249155937,0.014139360105784577,-56.615901433713596,1.491862189340054e-16,1.1796119636642288e-12
KR6KS0000K47,737839,2021,10.0,0.018450000000000005,0.015301538675745744,-31.484613242542604,1.491862189340054e-16,1.1796119636642288e-12
KR6MD0000ZT4,737847,2021,0.25,0.007300000000000002,0.0067988004445982625,-5.011995554017393,8.673617379884035e-17,1.2490009027033011e-12
KR6MD0000ZT4,737847,2021,0.5,0.010282878051019654,0.007628375087308333,-26.545029637113213,8.673617379884035e-17,1.2490009027033011e-12
KR6MD0000ZT4,737847,2021,1.0,0.01467966646037616,0.008043162408663368,-66.36504051712792,8.673617379884035e-17,1.2490009027033011e-12
KR6MD0000ZT4,737847,2021,1.5,0.017528375387323557,0.009045412835819366,-84.82962551504191,8.673617379884035e-17,1.2490009027033011e-12
KR6MD0000ZT4,737847,2021,2.0,0.01931060206240078,0.009546538049397363,-97.64064013003416,8.673617379884035e-17,1.2490009027033011e-12
KR6MD0000ZT4,737847,2021,3.0,0.020925176018695524,0.010956538948992655,-99.68637069702869,8.673617379884035e-17,1.2490009027033011e-12
KR6MD0000ZT4,737847,2021,4.0,0.021176736367147325,0.01219713406601018,-89.79602301137145,8.673617379884035e-17,1.2490009027033011e-12
KR6MD0000ZT4,737847,2021,5.0,0.020859943301722705,0.013241176805058538,-76.18766496664168,8.673617379884035e-17,1.2490009027033011e-12
KR6MD0000ZT4,737847,2021,7.0,0.019800950249155937,0.014415844009975922,-53.85106239180015,8.673617379884035e-17,1.2490009027033011e-12
