item,reason
KR65333EZ9A5,missing_explicit_survival_coupon
KR65333EZ9C1,missing_explicit_survival_coupon
KR65333EZA37,extra_formula_or_level_PMT_1_FRML
KR65333F0724,iv_before_history
KR65333F0732,iv_before_history
KR65333F0765,iv_before_history
KR65333F0799,iv_before_history
KR65333F07A4,payment_lag_not_identifiable_from_maturity
KR65333F07C0,payment_lag_not_identifiable_from_maturity
KR65333F0831,missing_explicit_survival_coupon
KR65333F0856,payment_lag_not_identifiable_from_maturity
KR65333F0872,payment_lag_not_identifiable_from_maturity
KR65333F08A2,payment_lag_not_identifiable_from_maturity
KR65333F0914,payment_lag_not_identifiable_from_maturity
KR65333F0930,payment_lag_not_identifiable_from_maturity
KR65333F0971,missing_explicit_survival_coupon
KR65333F09A0,missing_explicit_survival_coupon
KR65333F09C6,missing_explicit_survival_coupon
KR65333F0A32,missing_explicit_survival_coupon
KR65333F1722,iv_before_history
KR65333F1730,iv_before_history
KR65333F1763,iv_before_history
KR65333F1797,iv_before_history
KR65333F17A3,payment_lag_not_identifiable_from_maturity
KR65333F17C9,payment_lag_not_identifiable_from_maturity
KR65333F1839,missing_explicit_survival_coupon
KR65333F1854,payment_lag_not_identifiable_from_maturity
KR65333F18A1,missing_explicit_survival_coupon
KR65333F1938,missing_explicit_survival_coupon
KR65333F1961,payment_lag_not_identifiable_from_maturity
KR65333F1979,missing_explicit_survival_coupon
KR65333F19A9,missing_explicit_survival_coupon
KR65333F1A31,missing_explicit_survival_coupon
KR65333F2720,iv_before_history
KR65333F27A2,payment_lag_not_identifiable_from_maturity
KR65333F27C8,missing_explicit_survival_coupon
KR65333F2837,missing_explicit_survival_coupon
KR65333F2852,payment_lag_not_identifiable_from_maturity
KR65333F2936,missing_explicit_survival_coupon
KR65333F2969,payment_lag_not_identifiable_from_maturity
KR65333F29A8,payment_lag_not_identifiable_from_maturity
KR65333F29C4,missing_explicit_survival_coupon
KR65333F2A22,missing_explicit_survival_coupon
KR65333F2A30,missing_explicit_survival_coupon
KR65333F36A3,iv_before_history
KR65333F3736,extra_formula_or_level_PMT_1_FRML
KR65333F37A1,missing_explicit_survival_coupon
KR65333F37C7,payment_lag_not_identifiable_from_maturity
KR65333F3835,missing_explicit_survival_coupon
KR65333F3850,payment_lag_not_identifiable_from_maturity
KR65333F3876,payment_lag_not_identifiable_from_maturity
KR65333F3918,payment_lag_not_identifiable_from_maturity
KR65333F3934,missing_explicit_survival_coupon
KR65333F3975,missing_explicit_survival_coupon
KR65333F39A7,missing_explicit_survival_coupon
KR65333F39C3,payment_lag_not_identifiable_from_maturity
KR65333F3A21,missing_explicit_survival_coupon
KR65333F3A39,missing_explicit_survival_coupon
KR65333F46A2,iv_before_history
KR65333F4734,iv_before_history
KR65333F47A0,payment_lag_not_identifiable_from_maturity
KR65333F47C6,missing_explicit_survival_coupon
KR65333F4833,missing_explicit_survival_coupon
KR65333F4874,extra_formula_or_level_PMT_1_FRML
KR65333F4916,payment_lag_not_identifiable_from_maturity
KR65333F4965,payment_lag_not_identifiable_from_maturity
KR65333F4999,payment_lag_not_identifiable_from_maturity
KR65333F49A6,missing_explicit_survival_coupon
KR65333F49C2,extra_formula_or_level_PMT_1_FRML
KR65333F4A20,payment_lag_not_identifiable_from_maturity
KR65333F4A38,missing_explicit_survival_coupon
KR65333F5731,payment_lag_not_identifiable_from_maturity
KR65333F57A9,payment_lag_not_identifiable_from_maturity
KR65333F57C5,missing_explicit_survival_coupon
KR65333F5830,payment_lag_not_identifiable_from_maturity
KR65333F5871,payment_lag_not_identifiable_from_maturity
KR65333F5913,payment_lag_not_identifiable_from_maturity
KR65333F5996,payment_lag_not_identifiable_from_maturity
KR65333F59A5,missing_explicit_survival_coupon
KR65333F59C1,payment_lag_not_identifiable_from_maturity
KR65333F5A29,payment_lag_not_identifiable_from_maturity
KR65333F5A37,missing_explicit_survival_coupon
KR65333F6739,extra_formula_or_level_PMT_1_FRML
KR65333F67C4,extra_formula_or_level_PMT_1_FRML
KR65333F6838,missing_explicit_survival_coupon
KR65333F6879,payment_lag_not_identifiable_from_maturity
KR65333F6960,payment_lag_not_identifiable_from_maturity
KR65333F6994,payment_lag_not_identifiable_from_maturity
KR65333F69A4,missing_explicit_survival_coupon
KR65333F69C0,payment_lag_not_identifiable_from_maturity
KR65333F6A28,extra_formula_or_level_PMT_1_FRML
KR65333F6A36,payment_lag_not_identifiable_from_maturity
KR65333F7729,iv_before_history
KR65333F7737,payment_lag_not_identifiable_from_maturity
KR65333F7794,payment_lag_not_identifiable_from_maturity
KR65333F77C3,missing_explicit_survival_coupon
KR65333F7836,missing_explicit_survival_coupon
KR65333F7968,payment_lag_not_identifiable_from_maturity
KR65333F79C9,extra_formula_or_level_PMT_1_FRML
KR65333F7A27,missing_explicit_survival_coupon
KR65333F7A35,missing_explicit_survival_coupon
KR65333F8727,iv_before_history
KR65333F8735,payment_lag_not_identifiable_from_maturity
KR65333F8792,iv_before_history
KR65333F87A6,missing_explicit_survival_coupon
KR65333F87C2,missing_explicit_survival_coupon
KR65333F8834,extra_formula_or_level_PMT_1_FRML
KR65333F8941,missing_explicit_survival_coupon
KR65333F8966,extra_formula_or_level_PMT_1_FRML
KR65333F8990,payment_lag_not_identifiable_from_maturity
KR65333F89C8,payment_lag_not_identifiable_from_maturity
KR65333F8A26,missing_explicit_survival_coupon
KR65333F8A34,missing_explicit_survival_coupon
KR65333F9725,iv_before_history
KR65333F9766,iv_before_history
KR65333F9782,iv_before_history
KR65333F9824,payment_lag_not_identifiable_from_maturity
KR65333F9832,extra_formula_or_level_PMT_1_FRML
KR65333F9915,payment_lag_not_identifiable_from_maturity
KR65333F9949,missing_explicit_survival_coupon
KR65333F9964,payment_lag_not_identifiable_from_maturity
KR65333F9998,extra_formula_or_level_PMT_1_FRML
KR65333F99C7,payment_lag_not_identifiable_from_maturity
KR65333F9A25,missing_explicit_survival_coupon
KR65333F9A33,missing_explicit_survival_coupon
KR65333FA728,iv_before_history
KR65333FA785,iv_before_history
KR65333FA7C3,payment_lag_not_identifiable_from_maturity
KR65333FA827,payment_lag_not_identifiable_from_maturity
KR65333FA835,extra_formula_or_level_PMT_1_FRML
KR65333FA942,payment_lag_not_identifiable_from_maturity
KR65333FA967,payment_lag_not_identifiable_from_maturity
KR65333FA9C9,payment_lag_not_identifiable_from_maturity
KR65333FAA27,payment_lag_not_identifiable_from_maturity
KR65333FAA35,missing_explicit_survival_coupon
KR65333FB726,iv_before_history
KR65333FB783,payment_lag_not_identifiable_from_maturity
KR65333FB7C2,payment_lag_not_identifiable_from_maturity
KR65333FB825,payment_lag_not_identifiable_from_maturity
KR65333FB940,payment_lag_not_identifiable_from_maturity
KR65333FB965,payment_lag_not_identifiable_from_maturity
KR65333FB973,missing_explicit_survival_coupon
KR65333FB9A2,payment_lag_not_identifiable_from_maturity
KR65333FB9C8,payment_lag_not_identifiable_from_maturity
KR65333FBA34,missing_explicit_survival_coupon
KR65333FC724,iv_before_history
KR65333FC7C1,payment_lag_not_identifiable_from_maturity
KR65333FC963,payment_lag_not_identifiable_from_maturity
KR65333FD839,payment_lag_not_identifiable_from_maturity
KR65333FD938,missing_explicit_survival_coupon
KR65333FD946,payment_lag_not_identifiable_from_maturity
KR65333FD979,missing_explicit_survival_coupon
KR65333FD9A0,payment_lag_not_identifiable_from_maturity
KR65333FD9C6,extra_formula_or_level_PMT_1_FRML
KR65333FE6A5,iv_before_history
KR65333FE779,iv_before_history
KR65333FE787,extra_formula_or_level_PMT_1_FRML
KR65333FE795,iv_before_history
KR65333FE837,missing_explicit_survival_coupon
KR65333FE845,payment_lag_not_identifiable_from_maturity
KR65333FE936,missing_explicit_survival_coupon
KR65333FE944,payment_lag_not_identifiable_from_maturity
KR65333FE977,missing_explicit_survival_coupon
KR65333FE9A9,payment_lag_not_identifiable_from_maturity
KR65333FE9C5,missing_explicit_survival_coupon
KR65333FF6A4,iv_before_history
KR65333FF776,iv_before_history
KR65333FF792,iv_before_history
KR65333FF826,payment_lag_not_identifiable_from_maturity
KR65333FF834,payment_lag_not_identifiable_from_maturity
KR65333FF933,missing_explicit_survival_coupon
KR65333FF941,payment_lag_not_identifiable_from_maturity
KR65333FF966,payment_lag_not_identifiable_from_maturity
KR65333FF974,missing_explicit_survival_coupon
KR65333FF9A8,payment_lag_not_identifiable_from_maturity
KR65333FF9C4,missing_explicit_survival_coupon
KR65333FG6A3,iv_before_history
KR65333FG824,extra_formula_or_level_PMT_1_FRML
KR65333FG832,payment_lag_not_identifiable_from_maturity
KR65333FG931,payment_lag_not_identifiable_from_maturity
KR65333FG949,payment_lag_not_identifiable_from_maturity
KR65333FG964,payment_lag_not_identifiable_from_maturity
KR65333FG972,missing_explicit_survival_coupon
KR65333FG998,payment_lag_not_identifiable_from_maturity
KR65333FG9A7,payment_lag_not_identifiable_from_maturity
KR65333FH6A2,iv_before_history
KR65333FH822,payment_lag_not_identifiable_from_maturity
KR65333FH830,payment_lag_not_identifiable_from_maturity
KR65333FH939,missing_explicit_survival_coupon
KR65333FH947,payment_lag_not_identifiable_from_maturity
KR65333FH962,payment_lag_not_identifiable_from_maturity
KR65333FH970,missing_explicit_survival_coupon
KR65333FH996,payment_lag_not_identifiable_from_maturity
KR65333FH9A6,payment_lag_not_identifiable_from_maturity
KR65333FH9C2,missing_explicit_survival_coupon
KR65333FJ828,payment_lag_not_identifiable_from_maturity
KR65333FJ836,payment_lag_not_identifiable_from_maturity
KR65333FJ844,payment_lag_not_identifiable_from_maturity
KR65333FJ935,missing_explicit_survival_coupon
KR65333FJ943,missing_explicit_survival_coupon
KR65333FJ976,missing_explicit_survival_coupon
KR65333FJ9A4,payment_lag_not_identifiable_from_maturity
KR65333FJ9B2,payment_lag_not_identifiable_from_maturity
KR65333FJ9C0,missing_explicit_survival_coupon
KR65333FK6A7,iv_before_history
KR65333FK826,missing_explicit_survival_coupon
KR65333FK834,payment_lag_not_identifiable_from_maturity
KR65333FK842,payment_lag_not_identifiable_from_maturity
KR65333FK933,missing_explicit_survival_coupon
KR65333FK941,missing_explicit_survival_coupon
KR65333FK974,missing_explicit_survival_coupon
KR65333FK9A1,extra_formula_or_level_PMT_1_FRML
KR65333FK9C7,payment_lag_not_identifiable_from_maturity
KR65333FL6A6,iv_before_history
KR65333FL840,extra_formula_or_level_PMT_1_FRML
KR65333FL931,missing_explicit_survival_coupon
KR65333FL949,missing_explicit_survival_coupon
KR65333FL964,missing_explicit_survival_coupon
KR65333FL972,payment_lag_not_identifiable_from_maturity
KR65333FL9C6,missing_explicit_survival_coupon
KR65333FLA16,payment_lag_not_identifiable_from_maturity
KR65333FM830,payment_lag_not_identifiable_from_maturity
KR65333FM848,payment_lag_not_identifiable_from_maturity
KR65333FM939,missing_explicit_survival_coupon
KR65333FM947,missing_explicit_survival_coupon
KR65333FM962,payment_lag_not_identifiable_from_maturity
KR65333FM970,extra_formula_or_level_PMT_1_FRML
KR65333FM9A9,payment_lag_not_identifiable_from_maturity
KR65333FM9C5,missing_explicit_survival_coupon
KR65333FMA15,extra_formula_or_level_PMT_1_FRML
KR65333FN796,iv_before_history
KR65333FN820,missing_explicit_survival_coupon
KR65333FN838,payment_lag_not_identifiable_from_maturity
KR65333FN846,payment_lag_not_identifiable_from_maturity
KR65333FN937,missing_explicit_survival_coupon
KR65333FN945,payment_lag_not_identifiable_from_maturity
KR65333FN960,payment_lag_not_identifiable_from_maturity
KR65333FN978,payment_lag_not_identifiable_from_maturity
KR65333FN9A8,missing_explicit_survival_coupon
KR65333FN9B6,payment_lag_not_identifiable_from_maturity
KR65333FN9C4,missing_explicit_survival_coupon
KR65333FNA14,missing_explicit_survival_coupon
KR65333FP791,iv_before_history
KR65333FP932,missing_explicit_survival_coupon
KR65333FP940,missing_explicit_survival_coupon
KR65333FP965,payment_lag_not_identifiable_from_maturity
KR65333FP973,payment_lag_not_identifiable_from_maturity
KR65333FP9A6,payment_lag_not_identifiable_from_maturity
KR65333FP9B4,payment_lag_not_identifiable_from_maturity
KR65333FP9C2,missing_explicit_survival_coupon
KR65333FPA12,payment_lag_not_identifiable_from_maturity
KR65333FQ732,extra_formula_or_level_PMT_1_FRML
KR65333FQ799,iv_before_history
KR65333FQ831,missing_explicit_survival_coupon
KR65333FQ930,payment_lag_not_identifiable_from_maturity
KR65333FQ948,missing_explicit_survival_coupon
KR65333FQ963,payment_lag_not_identifiable_from_maturity
KR65333FQ9A5,extra_formula_or_level_PMT_1_FRML
KR65333FQ9C1,missing_explicit_survival_coupon
KR65333FQA11,payment_lag_not_identifiable_from_maturity
KR65333FR730,payment_lag_not_identifiable_from_maturity
KR65333FR797,payment_lag_not_identifiable_from_maturity
KR65333FR839,missing_explicit_survival_coupon
KR65333FR953,extra_formula_or_level_PMT_1_FRML
KR65333FR9A4,payment_lag_not_identifiable_from_maturity
KR65333FR9B2,missing_explicit_survival_coupon
KR65333FRA10,missing_explicit_survival_coupon
KR65333FS795,payment_lag_not_identifiable_from_maturity
KR65333FS837,payment_lag_not_identifiable_from_maturity
KR65333FS9A3,payment_lag_not_identifiable_from_maturity
KR65333FS9B1,missing_explicit_survival_coupon
KR65333FSA19,missing_explicit_survival_coupon
KR65333FT827,missing_explicit_survival_coupon
KR65333FT835,extra_formula_or_level_PMT_1_FRML
KR65333FT934,extra_formula_or_level_PMT_1_FRML
KR65333FT959,missing_explicit_survival_coupon
KR65333FT9A2,payment_lag_not_identifiable_from_maturity
KR65333FTA18,missing_explicit_survival_coupon
KR65333FV732,iv_before_history
KR65333FV781,payment_lag_not_identifiable_from_maturity
KR65333FV823,missing_explicit_survival_coupon
KR65333FV930,missing_explicit_survival_coupon
KR65333FV9A8,payment_lag_not_identifiable_from_maturity
KR65333FVA14,missing_explicit_survival_coupon
KR65333FW730,iv_before_history
KR65333FW789,iv_before_history
KR65333FW938,missing_explicit_survival_coupon
KR65333FW9A7,payment_lag_not_identifiable_from_maturity
KR65333FW9B5,missing_explicit_survival_coupon
KR65333FWA13,payment_lag_not_identifiable_from_maturity
KR65333FX829,missing_explicit_survival_coupon
KR65333FX936,missing_explicit_survival_coupon
KR65333FX9A6,payment_lag_not_identifiable_from_maturity
KR65333FX9B4,missing_explicit_survival_coupon
KR65333FXA12,payment_lag_not_identifiable_from_maturity
KR65333FXA20,payment_lag_not_identifiable_from_maturity
KR65333FXA38,missing_explicit_survival_coupon
KR65333FY827,missing_explicit_survival_coupon
KR65333FY934,missing_explicit_survival_coupon
KR65333FY9A5,payment_lag_not_identifiable_from_maturity
KR65333FY9B3,missing_explicit_survival_coupon
KR65333FYA11,extra_formula_or_level_PMT_1_FRML
KR65333FYA29,payment_lag_not_identifiable_from_maturity
KR65333FYA37,missing_explicit_survival_coupon
KR65333FZ824,payment_lag_not_identifiable_from_maturity
KR65333FZ9A4,payment_lag_not_identifiable_from_maturity
KR65333FZ9B2,missing_explicit_survival_coupon
KR65333FZA28,payment_lag_not_identifiable_from_maturity
KR65333FZA36,missing_explicit_survival_coupon
KR65333G0822,extra_formula_or_level_PMT_1_FRML
KR65333G0848,missing_explicit_survival_coupon
KR65333G0939,missing_explicit_survival_coupon
KR65333G0962,missing_explicit_survival_coupon
KR65333G09B6,missing_explicit_survival_coupon
KR65333G0A22,payment_lag_not_identifiable_from_maturity
KR65333G0A30,missing_explicit_survival_coupon
KR65333G1820,payment_lag_not_identifiable_from_maturity
KR65333G1846,missing_explicit_survival_coupon
KR65333G1960,missing_explicit_survival_coupon
KR65333G19B5,missing_explicit_survival_coupon
KR65333G1A21,payment_lag_not_identifiable_from_maturity
KR65333G1A39,payment_lag_not_identifiable_from_maturity
KR65333G2729,iv_before_history
KR65333G2828,payment_lag_not_identifiable_from_maturity
KR65333G2844,payment_lag_not_identifiable_from_maturity
KR65333G2968,missing_explicit_survival_coupon
KR65333G29B4,missing_explicit_survival_coupon
KR65333G2A20,extra_formula_or_level_PMT_1_FRML
KR65333G2A38,payment_lag_not_identifiable_from_maturity
KR65333G3792,payment_lag_not_identifiable_from_maturity
KR65333G3826,payment_lag_not_identifiable_from_maturity
KR65333G3842,payment_lag_not_identifiable_from_maturity
KR65333G3941,payment_lag_not_identifiable_from_maturity
KR65333G3974,payment_lag_not_identifiable_from_maturity
KR65333G3A29,payment_lag_not_identifiable_from_maturity
KR65333G3A37,extra_formula_or_level_PMT_1_FRML
KR65333G4790,payment_lag_not_identifiable_from_maturity
KR65333G4840,payment_lag_not_identifiable_from_maturity
KR65333G4949,missing_explicit_survival_coupon
KR65333G4A28,payment_lag_not_identifiable_from_maturity
KR65333G5730,iv_before_history
KR65333G5789,iv_before_history
KR65333G5797,payment_lag_not_identifiable_from_maturity
KR65333G5821,payment_lag_not_identifiable_from_maturity
KR65333G5847,payment_lag_not_identifiable_from_maturity
KR65333G59C9,extra_formula_or_level_PMT_1_FRML
KR65333G5A27,payment_lag_not_identifiable_from_maturity
KR65333G6738,payment_lag_not_identifiable_from_maturity
KR65333G6795,payment_lag_not_identifiable_from_maturity
KR65333G6951,extra_formula_or_level_PMT_1_FRML
KR65333G69A2,missing_explicit_survival_coupon
KR65333G69C8,missing_explicit_survival_coupon
KR65333G6A26,payment_lag_not_identifiable_from_maturity
KR65333G7736,iv_before_history
KR65333G7793,payment_lag_not_identifiable_from_maturity
KR65333G7959,payment_lag_not_identifiable_from_maturity
KR65333G7975,payment_lag_not_identifiable_from_maturity
KR65333G79A1,missing_explicit_survival_coupon
KR65333G7A25,payment_lag_not_identifiable_from_maturity
KR65333G8734,payment_lag_not_identifiable_from_maturity
KR65333G8957,payment_lag_not_identifiable_from_maturity
KR65333G8965,payment_lag_not_identifiable_from_maturity
KR65333G8973,payment_lag_not_identifiable_from_maturity
KR65333G89A0,missing_explicit_survival_coupon
KR65333G9732,extra_formula_or_level_PMT_1_FRML
KR65333G9799,payment_lag_not_identifiable_from_maturity
KR65333G9963,missing_explicit_survival_coupon
KR65333G9971,extra_formula_or_level_PMT_1_FRML
KR65333G99A9,missing_explicit_survival_coupon
KR65333G9A15,payment_lag_not_identifiable_from_maturity
KR65333GA734,iv_before_history
KR65333GA791,missing_explicit_survival_coupon
KR65333GA957,payment_lag_not_identifiable_from_maturity
KR65333GA965,missing_explicit_survival_coupon
KR65333GA973,payment_lag_not_identifiable_from_maturity
KR65333GA9A2,payment_lag_not_identifiable_from_maturity
KR65333GAA18,payment_lag_not_identifiable_from_maturity
KR65333GB732,iv_before_history
KR65333GB799,extra_formula_or_level_PMT_1_FRML
KR65333GB955,extra_formula_or_level_PMT_1_FRML
KR65333GB971,payment_lag_not_identifiable_from_maturity
KR65333GB9A1,payment_lag_not_identifiable_from_maturity
KR65333GBA17,payment_lag_not_identifiable_from_maturity
KR65333GC730,iv_before_history
KR65333GC797,extra_formula_or_level_PMT_1_FRML
KR65333GC953,payment_lag_not_identifiable_from_maturity
KR65333GC961,missing_explicit_survival_coupon
KR65333GC979,payment_lag_not_identifiable_from_maturity
KR65333GCA16,payment_lag_not_identifiable_from_maturity
KR65333GD738,iv_before_history
KR65333GD795,payment_lag_not_identifiable_from_maturity
KR65333GD951,payment_lag_not_identifiable_from_maturity
KR65333GD969,missing_explicit_survival_coupon
KR65333GDA15,payment_lag_not_identifiable_from_maturity
KR65333GE793,missing_explicit_survival_coupon
KR65333GE843,missing_explicit_survival_coupon
KR65333GE967,missing_explicit_survival_coupon
KR65333GEA14,payment_lag_not_identifiable_from_maturity
KR65333GF790,payment_lag_not_identifiable_from_maturity
KR65333GF840,missing_explicit_survival_coupon
KR65333GF964,extra_formula_or_level_PMT_1_FRML
KR65333GFA13,payment_lag_not_identifiable_from_maturity
KR65333GG798,payment_lag_not_identifiable_from_maturity
KR65333GG848,payment_lag_not_identifiable_from_maturity
KR65333GG962,payment_lag_not_identifiable_from_maturity
KR65333GG970,payment_lag_not_identifiable_from_maturity
KR65333GGA12,payment_lag_not_identifiable_from_maturity
KR65333GH796,payment_lag_not_identifiable_from_maturity
KR65333GH846,missing_explicit_survival_coupon
KR65333GH960,missing_explicit_survival_coupon
KR65333GH978,missing_explicit_survival_coupon
KR65333GHA11,extra_formula_or_level_PMT_1_FRML
KR65333GJ727,payment_lag_not_identifiable_from_maturity
KR65333GJ792,payment_lag_not_identifiable_from_maturity
KR65333GJ842,missing_explicit_survival_coupon
KR65333GJ966,missing_explicit_survival_coupon
KR65333GJ974,payment_lag_not_identifiable_from_maturity
KR65333GJA27,missing_explicit_survival_coupon
KR65333GK725,payment_lag_not_identifiable_from_maturity
KR65333GK790,payment_lag_not_identifiable_from_maturity
KR65333GK964,missing_explicit_survival_coupon
KR65333GK972,extra_formula_or_level_PMT_1_FRML
KR65333GL723,extra_formula_or_level_PMT_1_FRML
KR65333GL798,payment_lag_not_identifiable_from_maturity
KR65333GL962,missing_explicit_survival_coupon
KR65333GL970,payment_lag_not_identifiable_from_maturity
KR65333GM721,payment_lag_not_identifiable_from_maturity
KR65333GM796,payment_lag_not_identifiable_from_maturity
KR65333GM978,payment_lag_not_identifiable_from_maturity
KR65333GMA14,extra_formula_or_level_PMT_1_FRML
KR65333GN729,iv_before_history
KR65333GN786,iv_before_history
KR65333GN794,payment_lag_not_identifiable_from_maturity
KR65333GN950,payment_lag_not_identifiable_from_maturity
KR65333GN976,payment_lag_not_identifiable_from_maturity
KR65333GN9A7,payment_lag_not_identifiable_from_maturity
KR65333GNA13,missing_explicit_survival_coupon
KR65333GP724,iv_before_history
KR65333GP781,iv_before_history
KR65333GP799,payment_lag_not_identifiable_from_maturity
KR65333GP955,missing_explicit_survival_coupon
KR65333GP971,extra_formula_or_level_PMT_1_FRML
KR65333GP9A5,payment_lag_not_identifiable_from_maturity
KR65333GP9C1,payment_lag_not_identifiable_from_maturity
KR65333GPA11,missing_explicit_survival_coupon
KR65333GQ722,extra_formula_or_level_PMT_1_FRML
KR65333GQ979,payment_lag_not_identifiable_from_maturity
KR65333GQ9A4,missing_explicit_survival_coupon
KR65333GQ9C0,payment_lag_not_identifiable_from_maturity
KR65333GQA10,payment_lag_not_identifiable_from_maturity
KR65333GR720,payment_lag_not_identifiable_from_maturity
KR65333GR936,missing_explicit_survival_coupon
KR65333GR977,payment_lag_not_identifiable_from_maturity
KR65333GR9A3,missing_explicit_survival_coupon
KR65333GS9A2,missing_explicit_survival_coupon
KR65333GT726,iv_before_history
KR65333GT9A1,missing_explicit_survival_coupon
KR65333GT9C7,payment_lag_not_identifiable_from_maturity
KR65333GTA17,payment_lag_not_identifiable_from_maturity
KR65333GV9A7,extra_formula_or_level_PMT_1_FRML
KR65333GV9C3,payment_lag_not_identifiable_from_maturity
KR65333GVA13,payment_lag_not_identifiable_from_maturity
KR65333GW845,payment_lag_not_identifiable_from_maturity
KR65333GW9A6,missing_explicit_survival_coupon
KR65333GW9C2,payment_lag_not_identifiable_from_maturity
KR65333GWA12,extra_formula_or_level_PMT_1_FRML
KR65333GX967,payment_lag_not_identifiable_from_maturity
KR65333GX9A5,missing_explicit_survival_coupon
KR65333GX9C1,payment_lag_not_identifiable_from_maturity
KR65333GXA11,extra_formula_or_level_PMT_1_FRML
KR65333GY9A4,missing_explicit_survival_coupon
KR65333GY9C0,payment_lag_not_identifiable_from_maturity
KR65333GYA10,payment_lag_not_identifiable_from_maturity
KR65333GZ9A3,missing_explicit_survival_coupon
KR65333GZ9C9,missing_explicit_survival_coupon
KR65333GZA27,missing_explicit_survival_coupon
KR65333H0938,payment_lag_not_identifiable_from_maturity
KR65333H0953,extra_formula_or_level_PMT_1_FRML
KR65333H0979,payment_lag_not_identifiable_from_maturity
KR65333H09A6,payment_lag_not_identifiable_from_maturity
KR65333H09C2,missing_explicit_survival_coupon
KR65333H0A12,missing_explicit_survival_coupon
KR65333H0A20,payment_lag_not_identifiable_from_maturity
KR65333H1936,payment_lag_not_identifiable_from_maturity
KR65333H1951,missing_explicit_survival_coupon
KR65333H1977,payment_lag_not_identifiable_from_maturity
KR65333H19A5,missing_explicit_survival_coupon
KR65333H19C1,payment_lag_not_identifiable_from_maturity
KR65333H1A11,payment_lag_not_identifiable_from_maturity
KR65333H2934,payment_lag_not_identifiable_from_maturity
KR65333H2959,missing_explicit_survival_coupon
KR65333H2975,payment_lag_not_identifiable_from_maturity
KR65333H29A4,missing_explicit_survival_coupon
KR65333H29C0,payment_lag_not_identifiable_from_maturity
KR65333H2A10,payment_lag_not_identifiable_from_maturity
KR65333H3932,payment_lag_not_identifiable_from_maturity
KR65333H3957,payment_lag_not_identifiable_from_maturity
KR65333H3973,missing_explicit_survival_coupon
KR65333H39C9,payment_lag_not_identifiable_from_maturity
KR65333H3A19,payment_lag_not_identifiable_from_maturity
KR65333H4930,missing_explicit_survival_coupon
KR65333H4963,payment_lag_not_identifiable_from_maturity
KR65333H49C8,extra_formula_or_level_PMT_1_FRML
KR65333H4A18,payment_lag_not_identifiable_from_maturity
KR65333H5937,missing_explicit_survival_coupon
KR65333H5960,payment_lag_not_identifiable_from_maturity
KR65333H59C7,payment_lag_not_identifiable_from_maturity
KR65333H5A17,payment_lag_not_identifiable_from_maturity
KR65333H6935,missing_explicit_survival_coupon
KR65333H6968,payment_lag_not_identifiable_from_maturity
KR65333H69C6,payment_lag_not_identifiable_from_maturity
KR65333H6A16,payment_lag_not_identifiable_from_maturity
KR65333H7933,payment_lag_not_identifiable_from_maturity
KR65333H7966,extra_formula_or_level_PMT_1_FRML
KR65333H7A15,payment_lag_not_identifiable_from_maturity
KR65333H8931,extra_formula_or_level_PMT_1_FRML
KR65333H8964,payment_lag_not_identifiable_from_maturity
KR65333H89C4,payment_lag_not_identifiable_from_maturity
KR65333H9939,payment_lag_not_identifiable_from_maturity
KR65333H9954,payment_lag_not_identifiable_from_maturity
KR65333H9962,payment_lag_not_identifiable_from_maturity
KR65333HA930,missing_explicit_survival_coupon
KR65333HA963,payment_lag_not_identifiable_from_maturity
KR65333HA9C7,payment_lag_not_identifiable_from_maturity
KR65333HB938,payment_lag_not_identifiable_from_maturity
KR65333HB9C6,payment_lag_not_identifiable_from_maturity
KR65333HC936,missing_explicit_survival_coupon
KR65333HC977,missing_explicit_survival_coupon
KR65333HCA15,extra_formula_or_level_PMT_1_FRML
KR65333HD835,missing_explicit_survival_coupon
KR65333HD934,payment_lag_not_identifiable_from_maturity
KR65333HD975,missing_explicit_survival_coupon
KR65333HD9C4,payment_lag_not_identifiable_from_maturity
KR65333HE833,missing_explicit_survival_coupon
KR65333HE932,missing_explicit_survival_coupon
KR65333HE9C3,payment_lag_not_identifiable_from_maturity
KR65333HF830,extra_formula_or_level_PMT_1_FRML
KR65333HF939,missing_explicit_survival_coupon
KR65333HF9A6,extra_formula_or_level_PMT_1_FRML
KR65333HF9C2,payment_lag_not_identifiable_from_maturity
KR65333HG937,missing_explicit_survival_coupon
KR65333HG960,payment_lag_not_identifiable_from_maturity
KR65333HG9A5,payment_lag_not_identifiable_from_maturity
KR65333HG9C1,payment_lag_not_identifiable_from_maturity
KR65333HH844,payment_lag_not_identifiable_from_maturity
KR65333HH935,payment_lag_not_identifiable_from_maturity
KR65333HH968,payment_lag_not_identifiable_from_maturity
KR65333HH976,missing_explicit_survival_coupon
KR65333HH9A4,extra_formula_or_level_PMT_1_FRML
KR65333HH9C0,payment_lag_not_identifiable_from_maturity
KR65333HHA10,missing_explicit_survival_coupon
KR65333HJ840,payment_lag_not_identifiable_from_maturity
KR65333HJ964,payment_lag_not_identifiable_from_maturity
KR65333HJ972,missing_explicit_survival_coupon
KR65333HJ9A2,payment_lag_not_identifiable_from_maturity
KR65333HJA18,missing_explicit_survival_coupon
KR65333HK970,payment_lag_not_identifiable_from_maturity
KR65333HK9A9,payment_lag_not_identifiable_from_maturity
KR65333HK9C5,missing_explicit_survival_coupon
KR65333HKA15,missing_explicit_survival_coupon
