item,structure,monthly,issue,issue_price_krw,fair_raw_krw,face_krw,group,payment_schedule_source,lag
KR6KS0003B86,STEP KI,False,2023-02-08,10000.0,8893.4,10000,3a8226e864e217cfac05,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003B94,STEP KI,False,2023-02-08,10000.0,8611.64,10000,3a8226e864e217cfac05,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003BS3,STEP no-KI,True,2023-02-10,9900.0,8977.96,10000,8c69eeb51ab09999f86b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003BY1,STEP KI,False,2023-02-21,9930.0,8693.4,10000,7f3a3da6b6f4241017b3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003BZ8,STEP no-KI,False,2023-02-10,9920.0,9454.36,10000,8c69eeb51ab09999f86b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003C10,STEP KI,False,2023-02-15,10000.0,8948.28,10000,06f00dacbc0e1fcdc7ea,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003C28,STEP KI,False,2023-02-15,10000.0,8919.42,10000,f1ec7e729275dbc5d42c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003C36,STEP KI,False,2023-02-15,10000.0,8895.89,10000,06f00dacbc0e1fcdc7ea,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003C44,STEP KI,False,2023-02-15,10000.0,8651.86,10000,06f00dacbc0e1fcdc7ea,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003C51,STEP KI,False,2023-02-15,10000.0,9405.08,10000,ec3ab79aa018c8fbbcd1,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003C69,STEP KI,False,2023-02-15,10000.0,8247.56,10000,f1ec7e729275dbc5d42c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003C77,STEP KI,False,2023-02-15,10000.0,9039.24,10000,06f00dacbc0e1fcdc7ea,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003C85,STEP KI,False,2023-02-15,10000.0,9040.75,10000,f1ec7e729275dbc5d42c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003C93,STEP no-KI,False,2023-02-15,10000.0,7705.46,10000,2952ea7404b12d328d32,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003CP7,STEP KI,False,2023-02-22,10000.0,8934.34,10000,933fd1ad9a0f011b7bf8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003CQ5,STEP KI,False,2023-02-22,10000.0,8725.55,10000,933fd1ad9a0f011b7bf8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003CR3,STEP KI,False,2023-02-22,10000.0,9468.7,10000,02a3aa52c4a3837166a7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003CS1,STEP KI,False,2023-02-22,10000.0,8622.37,10000,c7154c6e958392823f13,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003CT9,STEP KI,False,2023-02-22,10000.0,8982.0,10000,933fd1ad9a0f011b7bf8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003CV5,STEP KI,False,2023-02-22,10000.0,8789.27,10000,933fd1ad9a0f011b7bf8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003D92,STEP no-KI,False,2023-02-27,9900.0,8926.24,10000,7556de5a9edbb1fe5e86,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003DA7,STEP no-KI,True,2023-02-27,9910.0,8605.52,10000,7556de5a9edbb1fe5e86,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003DE9,STEP KI,False,2023-02-28,10000.0,9205.94,10000,7eede879d5d7ea3afa20,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003DF6,STEP KI,False,2023-02-28,10000.0,8916.08,10000,7eede879d5d7ea3afa20,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003DG4,LIZARD KI,False,2023-02-28,10000.0,8950.09,10000,7eede879d5d7ea3afa20,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003DH2,STEP no-KI,False,2023-02-28,10000.0,8744.78,10000,ce510a25532ba3d30834,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003DJ8,STEP KI,False,2023-02-28,10000.0,9211.69,10000,7eede879d5d7ea3afa20,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003DK6,STEP KI,False,2023-02-28,10000.0,9003.15,10000,7eede879d5d7ea3afa20,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003DL4,STEP KI,False,2023-02-28,10000.0,9802.12,10000,9296fee34d085f183ca3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003E18,STEP no-KI,True,2023-03-10,9900.0,9058.38,10000,7ac71db8a8be4d72f76b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003E26,STEP no-KI,True,2023-03-13,9900.0,9145.42,10000,a58f9ffb95d07566e545,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003E34,STEP no-KI,True,2023-03-14,9900.0,9019.18,10000,06e833e1a4735500c0be,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003E59,STEP KI,False,2023-02-28,9970.0,9733.83,10000,9296fee34d085f183ca3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003E75,STEP no-KI,True,2023-03-06,9900.0,8725.78,10000,d2ff8ec51daeefdd3bbb,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003E83,STEP no-KI,True,2023-03-13,9900.0,8708.77,10000,79760c708c7157dd500e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003EH0,STEP KI,False,2023-03-09,10000.0,9638.8,10000,682d5488c8893668f136,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003EJ6,STEP KI,False,2023-03-09,10000.0,9095.58,10000,ce6c32b415ee52495f18,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003EK4,LIZARD KI,False,2023-03-09,10000.0,9456.87,10000,682d5488c8893668f136,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003EL2,STEP KI,False,2023-03-09,10000.0,9738.0,10000,682d5488c8893668f136,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003EM0,STEP KI,False,2023-03-09,10000.0,9145.39,10000,ce6c32b415ee52495f18,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003EN8,STEP no-KI,True,2023-03-09,10000.0,8472.34,10000,ce6c32b415ee52495f18,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003F66,STEP no-KI,False,2023-03-17,9900.0,9012.01,10000,601e211e768fd8f106e8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003F90,STEP KI,False,2023-03-21,9900.0,8948.12,10000,a35daaf6d2076ec10e6a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003FB0,STEP no-KI,False,2023-03-22,9900.0,8804.42,10000,0fd36b6fad1f04483b53,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003FF1,STEP no-KI,True,2023-03-20,9900.0,9114.35,10000,a77e1fe3fb0b0aba10e5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003FM7,STEP no-KI,False,2023-03-20,9900.0,8959.36,10000,2bfec7d5ccbd45ffc258,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003FN5,STEP no-KI,True,2023-03-20,9900.0,8839.94,10000,2bfec7d5ccbd45ffc258,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003FP0,STEP no-KI,False,2023-03-20,9900.0,8819.57,10000,2bfec7d5ccbd45ffc258,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003FR6,STEP KI,False,2023-03-20,9930.0,8632.94,10000,2bfec7d5ccbd45ffc258,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003FS4,STEP no-KI,False,2023-03-22,9900.0,8723.16,10000,9e4fff0c81f7bc19f375,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003G24,STEP KI,False,2023-03-16,10000.0,9007.5,10000,1bd9c9c465eada99e14c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003G32,STEP KI,False,2023-03-16,10000.0,9477.97,10000,4e2c5cc12b12f7ec7d4f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003G40,STEP KI,False,2023-03-16,10000.0,9726.02,10000,4e2c5cc12b12f7ec7d4f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003G57,STEP KI,False,2023-03-16,10000.0,9773.35,10000,4e2c5cc12b12f7ec7d4f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003G65,STEP KI,False,2023-03-16,10000.0,9303.71,10000,d2ab07a79e51e930c629,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003G73,STEP KI,False,2023-03-16,10000.0,8965.55,10000,1bd9c9c465eada99e14c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003G81,STEP KI,False,2023-03-16,10000.0,8858.42,10000,1bd9c9c465eada99e14c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003GV6,STEP no-KI,False,2023-03-23,9900.0,9054.85,10000,bbb4a9304bf124bccdb8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003GY0,STEP no-KI,True,2023-03-23,9900.0,9278.41,10000,c744fa6f05667170a730,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003GZ7,STEP no-KI,True,2023-03-23,9900.0,9145.05,10000,c744fa6f05667170a730,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003H80,STEP no-KI,False,2023-03-23,9900.0,8854.02,10000,8d724a7e9e11af75658c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003H98,STEP no-KI,True,2023-03-23,9900.0,8840.57,10000,8d724a7e9e11af75658c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003HA8,STEP KI,False,2023-03-23,9900.0,8689.78,10000,8d724a7e9e11af75658c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003HD2,STEP KI,False,2023-03-23,10000.0,9006.58,10000,8d724a7e9e11af75658c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003HE0,STEP KI,False,2023-03-23,10000.0,9491.44,10000,c744fa6f05667170a730,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003HG5,STEP no-KI,False,2023-03-23,10000.0,8923.26,10000,51ebd31db79d630da033,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003HH3,STEP KI,False,2023-03-23,10000.0,9215.64,10000,a9acae5eb1b65c4b4144,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003HJ9,STEP KI,False,2023-03-23,10000.0,9800.37,10000,c744fa6f05667170a730,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003HK7,STEP KI,False,2023-03-23,10000.0,9099.94,10000,a9acae5eb1b65c4b4144,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003HL5,STEP KI,False,2023-03-23,10000.0,8810.75,10000,a9acae5eb1b65c4b4144,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003HW2,STEP no-KI,True,2023-03-23,9900.0,9136.01,10000,c744fa6f05667170a730,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003JJ5,STEP KI,False,2023-04-06,10000.0,8914.95,10000,5addd0c4427ab993f35f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003JK3,STEP KI,False,2023-04-06,10000.0,8954.82,10000,5addd0c4427ab993f35f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003JL1,STEP KI,False,2023-04-06,10000.0,9026.01,10000,5addd0c4427ab993f35f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003JM9,STEP KI,False,2023-04-06,10000.0,8785.95,10000,5addd0c4427ab993f35f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003JN7,STEP KI,False,2023-04-06,10000.0,9351.26,10000,ccf413bd1e82fea7f026,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003JP2,STEP KI,False,2023-04-06,10000.0,8770.89,10000,5ba56b01c6c3b35d2ddb,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003K69,STEP no-KI,True,2023-04-14,9900.0,9038.77,10000,028c9103fe4eac5b4779,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003K77,STEP no-KI,True,2023-04-17,9900.0,8659.99,10000,f075649b020789d8cb9e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003KA2,STEP KI,False,2023-04-17,9900.0,9142.25,10000,f075649b020789d8cb9e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003KC8,STEP no-KI,True,2023-04-18,9900.0,9043.99,10000,aa4b334f5de8616bcbb5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003KH7,STEP no-KI,False,2023-04-13,10000.0,9113.68,10000,0c3859746e4651273d22,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003KJ3,STEP KI,False,2023-04-13,10000.0,8969.18,10000,e1c1f6fdfd9a793a999e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003KK1,STEP KI,False,2023-04-13,10000.0,8974.89,10000,e1c1f6fdfd9a793a999e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003KL9,STEP KI,False,2023-04-13,10000.0,8707.85,10000,01ae19608dca2db46f5e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003KM7,STEP KI,False,2023-04-13,10000.0,8358.32,10000,e1c1f6fdfd9a793a999e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003KN5,STEP KI,False,2023-04-13,10000.0,9051.52,10000,e1c1f6fdfd9a793a999e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003KP0,STEP KI,False,2023-04-13,10000.0,9686.33,10000,0c3859746e4651273d22,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003KQ8,STEP KI,False,2023-04-13,10000.0,8627.92,10000,e1c1f6fdfd9a793a999e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003L92,STEP no-KI,True,2023-04-12,9900.0,9401.21,10000,326f0b62fe388c47f5d4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003LB8,STEP no-KI,True,2023-04-24,9900.0,9067.76,10000,62b0d2b70675dc619442,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003LC6,STEP KI,False,2023-04-25,9900.0,9145.11,10000,a41fb263f7bf82fb313b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003LE2,STEP no-KI,True,2023-04-24,9900.0,8708.15,10000,5d02a660857da1d89a64,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003LF9,STEP KI,False,2023-04-24,9930.0,8696.27,10000,5d02a660857da1d89a64,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003LG7,STEP KI,False,2023-04-27,9900.0,8541.13,10000,b2eefb6f23a07d25b223,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003LH5,STEP KI,False,2023-04-20,10000.0,8920.17,10000,4a043402ba1a33ccce30,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003LJ1,STEP KI,False,2023-04-20,10000.0,8697.45,10000,0586a32daf3c895a86a9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003LK9,STEP KI,False,2023-04-20,10000.0,9396.76,10000,504aaf46d41e89620e25,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003LL7,STEP KI,False,2023-04-20,10000.0,9067.29,10000,504aaf46d41e89620e25,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003LM5,STEP KI,False,2023-04-20,10000.0,8740.11,10000,4a043402ba1a33ccce30,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003LN3,STEP KI,False,2023-04-20,10000.0,8875.24,10000,4a043402ba1a33ccce30,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003LP8,STEP KI,False,2023-04-20,10000.0,8561.91,10000,4a043402ba1a33ccce30,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003LQ6,STEP KI,True,2023-04-20,10000.0,8503.81,10000,4a043402ba1a33ccce30,individual_disclosure,3
KR6KS0003MM3,STEP no-KI,True,2023-05-02,9900.0,9072.56,10000,c02da6aee107193b4ab0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003MN1,STEP no-KI,True,2023-05-02,9900.0,8671.61,10000,13e0ac60758b43bdbaa4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003MT8,STEP KI,False,2023-04-27,10000.0,8950.67,10000,b2eefb6f23a07d25b223,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003MV4,STEP KI,False,2023-04-27,10000.0,8672.2,10000,b2eefb6f23a07d25b223,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003MW2,STEP KI,False,2023-04-27,10000.0,8766.0,10000,15e9fa6e868434601ad0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003MX0,STEP KI,False,2023-04-27,10000.0,9074.58,10000,95beac6d91a54fff97e4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003MY8,STEP KI,False,2023-04-27,10000.0,8342.72,10000,b2eefb6f23a07d25b223,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003MZ5,STEP no-KI,False,2023-04-27,10000.0,8507.47,10000,b2eefb6f23a07d25b223,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003N09,STEP KI,False,2023-04-27,10000.0,8678.71,10000,77c063a8e74b6c647310,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003N17,STEP KI,False,2023-04-27,10000.0,8516.22,10000,b2eefb6f23a07d25b223,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003NS8,STEP KI,False,2023-05-12,9920.0,8866.28,10000,197c9cbb2756b8dac999,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003NV2,STEP no-KI,True,2023-05-12,9900.0,8656.63,10000,197c9cbb2756b8dac999,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003NW0,STEP KI,False,2023-05-10,9900.0,8792.4,10000,cdfd80666dc52aa4f43b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003P15,STEP KI,False,2023-05-04,10000.0,8842.54,10000,1f6f5c42e5f97facee58,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003P23,STEP no-KI,False,2023-05-04,10000.0,8704.19,10000,f85ecdb58e7c69939745,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003P31,STEP KI,False,2023-05-04,10000.0,9058.94,10000,f85ecdb58e7c69939745,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003P49,STEP KI,False,2023-05-04,10000.0,8786.08,10000,1f6f5c42e5f97facee58,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003P56,STEP KI,False,2023-05-04,10000.0,8936.34,10000,8acea7e89a74a0aedc22,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003P64,STEP KI,False,2023-05-04,10000.0,8471.23,10000,1f6f5c42e5f97facee58,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003P72,STEP KI,False,2023-05-04,10000.0,9115.81,10000,8a4a8c3bcf90ac483969,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003Q63,STEP no-KI,True,2023-05-12,9900.0,8982.65,10000,7fef05b0dda28b89258c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003QA9,STEP no-KI,True,2023-05-15,9900.0,9072.93,10000,431cda4e631a585f0f43,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003QB7,STEP KI,False,2023-05-12,9900.0,8532.05,10000,197c9cbb2756b8dac999,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003QC5,STEP KI,False,2023-05-12,9900.0,8799.08,10000,197c9cbb2756b8dac999,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003QE1,STEP no-KI,True,2023-05-15,9900.0,8717.7,10000,90a861765e7f4fc1d2f4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003QF8,STEP KI,False,2023-05-15,9920.0,8922.7,10000,90a861765e7f4fc1d2f4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003QG6,STEP KI,False,2023-05-12,9930.0,8672.71,10000,197c9cbb2756b8dac999,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003QK8,STEP no-KI,False,2023-05-15,10000.0,8999.13,10000,473bbe3ee5c7ca245dd3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003QL6,STEP KI,False,2023-05-15,10000.0,8750.66,10000,90a861765e7f4fc1d2f4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003QM4,STEP KI,False,2023-05-15,10000.0,9222.39,10000,431cda4e631a585f0f43,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003QN2,STEP KI,False,2023-05-15,10000.0,8880.18,10000,90a861765e7f4fc1d2f4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003QP7,STEP KI,False,2023-05-15,10000.0,8627.6,10000,90a861765e7f4fc1d2f4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003QQ5,STEP KI,False,2023-05-15,10000.0,8371.28,10000,90a861765e7f4fc1d2f4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003QR3,STEP KI,False,2023-05-15,10000.0,8791.58,10000,c58a9321554991d79920,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003QS1,STEP KI,False,2023-05-15,10000.0,9405.82,10000,431cda4e631a585f0f43,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003QT9,STEP KI,False,2023-05-15,10000.0,8868.58,10000,90a861765e7f4fc1d2f4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003RX9,STEP no-KI,False,2023-05-30,10000.0,8742.66,10000,3cea4da356d71a47ee32,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003RY7,STEP KI,False,2023-05-30,10000.0,8788.01,10000,845c4eb0c2209536bab5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003RZ4,STEP KI,False,2023-05-30,10000.0,8997.63,10000,845c4eb0c2209536bab5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003S04,STEP KI,False,2023-05-30,10000.0,8805.93,10000,845c4eb0c2209536bab5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003S12,STEP KI,False,2023-05-30,10000.0,9098.42,10000,f3af1f6f84bd63d11279,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003S20,STEP KI,False,2023-05-30,10000.0,8902.45,10000,8183e526f5761b3e136e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003S38,STEP KI,False,2023-05-30,10000.0,8929.48,10000,845c4eb0c2209536bab5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003S46,STEP KI,False,2023-05-30,10000.0,8494.15,10000,845c4eb0c2209536bab5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003S53,STEP KI,False,2023-05-30,10000.0,8486.23,10000,93fcf7819ce1425d506a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003SF4,STEP KI,False,2023-05-30,10000.0,8238.15,10000,845c4eb0c2209536bab5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3
KR6KS0003SH0,STEP no-KI,False,2023-06-08,10000.0,8203.46,10000,c4d769e48512cf75dfee,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003SJ6,STEP no-KI,True,2023-06-08,10000.0,8517.13,10000,c4d769e48512cf75dfee,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003SL2,STEP no-KI,False,2023-06-05,9930.0,8549.84,10000,3e4adb04499ebbc26bc9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003SM0,STEP no-KI,True,2023-06-07,9900.0,9045.95,10000,5574101168a42f79695f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003ST5,STEP KI,False,2023-06-05,9920.0,8931.45,10000,3e4adb04499ebbc26bc9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,1
KR6KS0003SV1,STEP no-KI,True,2023-06-05,9900.0,8763.31,10000,3e4adb04499ebbc26bc9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,1
KR6KS0003T94,STEP KI,False,2023-06-07,10000.0,9053.45,10000,72bb2d46c95e2e9922c0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003TA3,STEP KI,False,2023-06-07,10000.0,8826.05,10000,72bb2d46c95e2e9922c0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003TB1,STEP KI,False,2023-06-07,10000.0,8713.58,10000,72bb2d46c95e2e9922c0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003TC9,STEP KI,False,2023-06-07,10000.0,8783.68,10000,eb8b98d426e99e75843b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003TD7,STEP KI,False,2023-06-07,10000.0,8536.48,10000,72bb2d46c95e2e9922c0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003TE5,STEP KI,False,2023-06-07,10000.0,9308.81,10000,5574101168a42f79695f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
KR6KS0003TF2,STEP KI,False,2023-06-07,10000.0,8585.84,10000,72bb2d46c95e2e9922c0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2
