item,structure,monthly,issue,issue_price_krw,fair_raw_krw,face_krw,group,payment_schedule_source,lag,paths_per_seed,replicates,total_paths,mc_face_krw,mc_se_face_krw,fair,mc_iv,fair_krw,mc_iv_krw,gap_krw,ape_pct
KR6653343A13,LIZARD no-KI,False,2020-01-16,9990.0,9266.47,10000,f515eb41427887b21456,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10060.271763122097,1.849380176862249,0.9275745745745745,1.0070342105227323,9275.745745745744,10070.342105227324,-794.5963594815786,8.566387881492057
KR6653344871,STEP KI,False,2018-07-27,10000.0,9068.07,10000,63fc400f486a1ec925d2,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10089.983440850792,1.9927592572715591,0.9068069999999999,1.0089983440850792,9068.07,10089.983440850792,-1021.9134408507924,11.269359862140373
KR66533448B6,LIZARD no-KI,False,2018-11-28,9900.0,9224.29,10000,c83667f71f3230d57b6a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9854.98889238268,4.127057548324148,0.9317464646464647,0.995453423472998,9317.464646464647,9954.534234729981,-637.0695882653332,6.837370598524979
KR6653344913,LIZARD no-KI,False,2019-01-25,10000.0,9443.23,10000,fe9dd13efde03d902ead,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10075.840860481025,1.6888203236956607,0.9443229999999999,1.0075840860481025,9443.23,10075.840860481025,-632.6108604810254,6.699094065071226
KR6653344988,STEP no-KI,False,2019-08-13,9920.0,8989.81,10000,05a7cb61dde001da2fab,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9781.328714190915,3.644732443022244,0.9062308467741935,0.9860210397369874,9062.308467741936,9860.210397369874,-797.9019296279388,8.804621167643313
KR6653344A12,LIZARD no-KI,False,2020-01-16,9900.0,9155.27,10000,f515eb41427887b21456,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10010.530806932586,1.6729657787897394,0.9247747474747475,1.0111647279729885,9247.747474747475,10111.647279729885,-863.8998049824098,9.341732214698045
KR6653345829,STEP no-KI,False,2018-02-28,9900.0,9567.36,10000,716eafb5e3c665f0d62b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9997.984850042776,2.37301167291195,0.9664,1.0098974596002803,9664.0,10098.974596002803,-434.97459600280285,4.500978849366751
KR6653345852,LIZARD no-KI,False,2018-05-31,9900.0,8719.89,10000,f8c3ca2b391bec774cad,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10069.410214041996,2.832747571316053,0.8807969696969696,1.017112142832525,8807.969696969696,10171.12142832525,-1363.151731355553,15.476344472716944
KR6653345878,STEP no-KI,False,2018-07-27,10000.0,8768.01,10000,37e673664f5fa41c8ce7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10077.033633562123,3.0412328887524187,0.876801,1.0077033633562122,8768.01,10077.033633562123,-1309.0236335621219,14.929540837226712
KR6653345A60,STEP no-KI,False,2020-06-26,10000.0,8812.68,10000,672c6b36bb3f67bc5a00,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8856.495270696947,8.179955245585427,0.881268,0.8856495270696947,8812.68,8856.495270696947,-43.81527069694635,0.49718440584415124
KR66533468A6,LIZARD no-KI,False,2018-10-26,10000.0,9431.36,10000,2249497fd0142740f67c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9683.008230842861,4.812553280766311,0.9431360000000001,0.9683008230842861,9431.36,9683.008230842861,-251.64823084286024,2.66820724522084
KR6653346959,LIZARD no-KI,False,2019-05-28,9850.0,8634.66,10000,7f24d17be501eabd4411,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9831.85871810493,4.32942649541452,0.8766152284263959,0.9981582454928862,8766.152284263959,9981.582454928863,-1215.4301706649028,13.865036007265246
KR6653346975,LIZARD no-KI,False,2019-07-17,9900.0,9048.48,10000,93a1ad4e5df5b95eaba1,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10057.965989809483,1.3344604549366705,0.9139878787878788,1.0159561605868166,9139.878787878788,10159.561605868166,-1019.682817989378,11.156415108498711
KR66533469A4,LIZARD no-KI,False,2019-10-25,10000.0,9260.18,10000,805fba3a8d96767d0ab7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10119.885471507543,1.4837413656334084,0.926018,1.0119885471507544,9260.18,10119.885471507543,-859.7054715075436,9.28389590167301
KR66533469C0,LIZARD no-KI,False,2019-12-11,9900.0,9263.04,10000,b3bf17a852ad6cd9e047,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10043.210150092285,1.5984218020530885,0.9356606060606062,1.0144656717264935,9356.606060606062,10144.656717264936,-788.050656658873,8.422398587205542
KR6653346A10,LIZARD no-KI,False,2020-01-17,9900.0,9133.63,10000,ce530d0013e2cc5a208c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10036.946792939534,1.2745987385656334,0.9225888888888888,1.0138330093878318,9225.888888888889,10138.330093878318,-912.4412049894304,9.8900086048979
KR6653346A69,STEP KI,False,2020-06-26,10000.0,8669.71,10000,d4c8910e69100865bc18,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8700.717493376671,8.711406601226106,0.8669709999999999,0.8700717493376671,8669.71,8700.717493376671,-31.007493376671302,0.3576531784416238
KR66533478A5,LIZARD no-KI,False,2018-10-26,10000.0,9197.31,10000,fa5a7aa0067a46570f15,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9396.040093393729,6.161869694278099,0.919731,0.9396040093393729,9197.31,9396.040093393729,-198.7300933937297,2.160741492824856
KR6653347973,LIZARD no-KI,False,2019-07-18,9900.0,8998.03,10000,afc1499fecc78676230b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9864.516058595891,3.4891152790678945,0.9088919191919193,0.9964157634945344,9088.919191919193,9964.157634945344,-875.2384430261517,9.62973071434403
KR66533479A3,LIZARD KI,False,2019-10-25,10000.0,9280.07,10000,75d50bca6656878e1624,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10216.91396631043,1.3243384208824849,0.928007,1.021691396631043,9280.07,10216.91396631043,-936.84396631043,10.095225211775665
KR66533479C9,LIZARD no-KI,False,2019-12-11,9900.0,9188.53,10000,b3bf17a852ad6cd9e047,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10041.825201080457,1.8580601985922662,0.9281343434343435,1.0143257778869148,9281.343434343435,10143.257778869149,-861.9143445257127,9.286525712823003
KR6653347A19,LIZARD no-KI,False,2020-01-16,9940.0,9024.87,10000,f515eb41427887b21456,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10039.30982246346,2.4582215237639686,0.9079346076458753,1.0099909278132253,9079.346076458753,10099.909278132252,-1020.5632016735,11.240492355717688
KR6653347A35,LIZARD no-KI,False,2020-03-19,9900.0,9169.82,10000,d3102ae030ae5b4e237c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,6320.858403162313,12.519977098949933,0.9262444444444444,0.638470545773971,9262.444444444443,6384.70545773971,2877.738986704734,31.06889335709629
KR6653347A68,STEP KI,False,2020-06-26,10000.0,9583.19,10000,521d536a488837b0c94f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9662.79555359968,4.893923110364991,0.958319,0.9662795553599681,9583.19,9662.79555359968,-79.60555359968092,0.8306790703271135
KR66533488A4,STEP no-KI,False,2018-10-26,10000.0,9052.58,10000,1deed030d42135f0adff,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9466.599310614798,6.1242166758848775,0.905258,0.9466599310614798,9052.58,9466.599310614798,-414.01931061479826,4.573495187170931
KR6653348971,LIZARD KI,False,2019-07-26,10000.0,9020.52,10000,0e49e9ee3203f615c995,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10108.120286509957,1.6789436185123319,0.9020520000000001,1.0108120286509956,9020.52,10108.120286509957,-1087.6002865099554,12.056957764186048
KR66533489A2,LIZARD KI,False,2019-10-25,10000.0,9561.6,10000,ca7a3ffdd41066f99084,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10190.854773937725,0.6531739587674787,0.95616,1.0190854773937725,9561.6,10190.854773937725,-629.2547739377252,6.581061474415634
KR6653348A18,LIZARD no-KI,False,2020-01-16,9900.0,9009.81,10000,2473277e97574d5bdb72,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9975.485278028626,2.0730845139793144,0.9100818181818181,1.007624775558447,9100.81818181818,10076.24775558447,-975.4295737662899,10.718042644946198
KR6653348A59,STEP no-KI,False,2020-05-29,10000.0,9066.54,10000,8664146630f453dbe2d2,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9375.317988436622,6.89586111514827,0.9066540000000001,0.9375317988436622,9066.54,9375.317988436622,-308.7779884366215,3.4056871577980297
KR6653349839,STEP no-KI,False,2018-03-23,10000.0,8659.92,10000,9903cb39a924d2e3ca1a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9590.956738257648,6.086230926370317,0.865992,0.9590956738257648,8659.92,9590.956738257648,-931.0367382576479,10.751100913838094
KR6653349847,STEP no-KI,False,2018-04-27,10000.0,8787.25,10000,c56ec6793d48d4e84a6e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10087.976014272519,3.765363117728574,0.878725,1.008797601427252,8787.25,10087.976014272519,-1300.7260142725197,14.802424128965486
KR6653349862,LIZARD no-KI,False,2018-06-27,9910.0,8597.37,10000,0e41a3c4e88c2a3c0823,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9920.262553053495,3.3188753545092022,0.8675449041372352,1.001035575484712,8675.449041372352,10010.35575484712,-1334.9067134747684,15.38717716061418
KR6653349888,LIZARD no-KI,False,2018-08-29,9910.0,9065.15,10000,ca19662078637c678afc,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10068.759776964573,2.3311642045191263,0.9147477295660948,1.0160201591286149,9147.477295660949,10160.201591286148,-1012.7242956252003,11.07107744454944
KR6653349995,LIZARD no-KI,False,2019-09-27,10000.0,9083.64,10000,68c3ebe4daf93b54e289,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10013.794351354944,2.992444528295046,0.908364,1.0013794351354943,9083.64,10013.794351354944,-930.1543513549437,10.239885677492104
KR66533499C7,LIZARD no-KI,False,2019-12-11,9990.0,9635.45,10000,b3bf17a852ad6cd9e047,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10093.417880831415,0.849887570515485,0.9645095095095095,1.0103521402233648,9645.095095095096,10103.521402233648,-458.42630713855306,4.7529475097832945
KR6653349A17,LIZARD no-KI,False,2020-01-15,9900.0,9088.99,10000,6c0570c2c082d4c6705f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10062.73761737206,0.915012989342335,0.918079797979798,1.016438143168895,9180.79797979798,10164.38143168895,-983.5834518909692,10.713485407862255
KR6653349A25,LIZARD no-KI,False,2020-02-21,10000.0,9074.79,10000,8a8feade14ff55250899,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10018.09483875034,2.4675560972475847,0.907479,1.001809483875034,9074.79,10018.09483875034,-943.3048387503395,10.394784218150937
KR6653349A58,STEP KI,False,2020-05-29,10000.0,8782.47,10000,b3618f74fdb464d1a196,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9604.000909103144,6.775664150036814,0.8782469999999999,0.9604000909103144,8782.47,9604.000909103144,-821.5309091031453,9.35421252908516
KR6653349A74,STEP no-KI,False,2020-07-24,10000.0,8637.47,10000,0b138a5e6c7a6009d326,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9328.844848820792,6.940520601188255,0.8637469999999999,0.9328844848820792,8637.47,9328.844848820792,-691.3748488207927,8.004367584730167
KR6653350969,LIZARD no-KI,False,2019-06-19,9900.0,8921.36,10000,8b5a28ec4ecf3766bd32,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9892.103178640102,3.1179686639663307,0.9011474747474748,0.999202341276778,9011.474747474747,9992.02341276778,-980.5486652930317,10.88111205735562
KR6653350993,LIZARD KI,False,2019-09-27,10000.0,9283.25,10000,565089b7daab36498c21,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10121.546371405988,2.3195577413368533,0.928325,1.0121546371405987,9283.25,10121.546371405988,-838.2963714059877,9.030203553776833
KR66533509C3,LIZARD no-KI,False,2019-12-11,9990.0,9418.28,10000,b3bf17a852ad6cd9e047,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10102.07511613465,1.6275873208552338,0.9427707707707709,1.011218730343809,9427.707707707708,10112.18730343809,-684.4795957303807,7.260297168215961
KR6653350A21,LIZARD KI,False,2020-02-21,10000.0,9364.37,10000,b26d346773b37572e1f7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9937.114805655505,3.5595339818419336,0.9364370000000001,0.9937114805655505,9364.37,9937.114805655505,-572.744805655504,6.116212896922099
KR6653350A70,STEP KI,False,2020-07-24,10000.0,8631.31,10000,0b138a5e6c7a6009d326,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9379.924616678763,7.056221770645196,0.863131,0.9379924616678763,8631.31,9379.924616678763,-748.6146166787632,8.67324446322474
KR6653351850,LIZARD no-KI,False,2018-05-31,10000.0,8618.85,10000,f8c3ca2b391bec774cad,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9996.549678793053,2.879593814843379,0.861885,0.9996549678793053,8618.85,9996.549678793053,-1377.699678793053,15.984727414829738
KR6653351967,LIZARD no-KI,False,2019-06-27,9920.0,9094.11,10000,90b1eed7a2e8b65fdf92,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9686.161744064028,4.395673934131607,0.9167449596774194,0.9764275951677447,9167.449596774195,9764.275951677448,-596.8263549032526,6.5102769162020975
KR6653351975,LIZARD no-KI,False,2019-07-26,10000.0,8934.55,10000,a7551a840fdb76faf591,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10033.108107251202,2.327970863423466,0.8934549999999999,1.0033108107251203,8934.55,10033.108107251202,-1098.558107251204,12.295617655631276
KR6653351991,LIZARD KI,False,2019-09-27,10000.0,9553.75,10000,28cc927bb835eb34e853,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10172.975320287687,1.7782752479280262,0.955375,1.0172975320287687,9553.75,10172.975320287687,-619.2253202876874,6.481489679839722
KR6653352916,LIZARD no-KI,False,2019-01-31,10000.0,8957.53,10000,a700aa51f3bf729d2434,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10128.113010730487,2.246083034486787,0.895753,1.0128113010730486,8957.53,10128.113010730487,-1170.583010730486,13.068145021345012
KR66533529C1,LIZARD no-KI,False,2019-12-11,9900.0,9207.66,10000,b3bf17a852ad6cd9e047,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10030.54351184499,1.7053109060061848,0.9300666666666666,1.0131862133176757,9300.666666666666,10131.862133176757,-831.1954665100907,8.93694502017874
KR6653352A29,STEP KI,False,2020-02-21,10000.0,8914.08,10000,e26bf97d5a2094e47d43,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10026.526762988553,3.59450493845538,0.891408,1.0026526762988552,8914.08,10026.526762988553,-1112.4467629885526,12.47965873077819
KR6653353948,LIZARD no-KI,False,2019-04-26,10000.0,8927.5,10000,bb5a0ad43315aa4c8181,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10073.555226787983,2.4899477187768664,0.89275,1.0073555226787982,8927.5,10073.555226787983,-1146.055226787982,12.837359023108172
KR6653353A10,LIZARD no-KI,False,2020-01-23,10000.0,9127.62,10000,68ed01f8573dbc8eff9d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10056.967031661941,1.9739966763117238,0.9127620000000001,1.005696703166194,9127.62,10056.967031661941,-929.3470316619402,10.18170160087668
KR66533547B5,LIZARD no-KI,False,2017-11-29,9900.0,8903.52,10000,4016b98d182a03de76ed,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9996.197571471059,2.5506509100524606,0.8993454545454546,1.009716926411218,8993.454545454546,10097.16926411218,-1103.7147186576346,12.27242227198971
KR6653354912,LIZARD no-KI,False,2019-01-31,10000.0,9400.0,10000,c9dafa4eb665124fa40a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10069.691677687273,1.1891127626666187,0.94,1.0069691677687274,9400.0,10069.691677687273,-669.6916776872741,7.124379549864619
KR6653354987,LIZARD no-KI,False,2019-08-28,10000.0,9067.87,10000,55f08c0e5a10872d04e5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9868.620841084728,3.682380031074864,0.9067870000000001,0.9868620841084729,9067.87,9868.620841084728,-800.7508410847275,8.830638739689997
KR66533549C9,LIZARD no-KI,False,2019-12-20,10000.0,8952.86,10000,e52f517dd106ff9b8a34,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10081.738804963434,1.4321589433164954,0.895286,1.0081738804963434,8952.86,10081.738804963434,-1128.8788049634336,12.609141715199762
KR6653354A19,LIZARD KI,False,2020-01-23,10000.0,9183.18,10000,d9a44fd8014b8bf49e6e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10052.937229245746,2.2237190381298495,0.9183180000000001,1.0052937229245746,9183.18,10052.937229245746,-869.7572292457456,9.471198748644213
KR66533557B4,LIZARD no-KI,False,2017-11-30,9900.0,9536.95,10000,704a6271a632e392fcc0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10100.557754383803,1.0267830076888882,0.9633282828282829,1.020258359028667,9633.282828282829,10202.58359028667,-569.3007620038404,5.909727474546914
KR6653355885,LIZARD no-KI,False,2018-08-31,10000.0,9063.79,10000,cf453c7edb557858de91,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10025.40650294413,3.139679696110481,0.906379,1.002540650294413,9063.79,10025.40650294413,-961.6165029441293,10.609430524583306
KR6653355893,LIZARD no-KI,False,2018-09-28,10000.0,9038.53,10000,ec6ca54048ffbf119325,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10054.598117069743,2.9502115956213344,0.903853,1.0054598117069744,9038.53,10054.598117069743,-1016.0681170697438,11.241519550963972
KR6653355919,LIZARD no-KI,False,2019-01-31,10000.0,9427.55,10000,2c40d89a551ea09f56c4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10092.33346396851,1.3289577760608164,0.9427549999999999,1.009233346396851,9427.55,10092.33346396851,-664.7834639685113,7.051497620999214
KR6653355943,LIZARD no-KI,False,2019-04-26,10000.0,8936.44,10000,bb5a0ad43315aa4c8181,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10048.040841193671,2.4850699755504215,0.8936440000000001,1.004804084119367,8936.44,10048.040841193671,-1111.6008411936696,12.438967208347725
KR6653355984,STEP KI,False,2019-08-28,10000.0,9236.33,10000,d81766cb243824c43ff3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9611.921184919409,4.960625638230934,0.923633,0.9611921184919409,9236.33,9611.921184919409,-375.59118491940825,4.066454803145928
KR66533559C8,LIZARD KI,False,2019-12-20,10000.0,9408.11,10000,f22be63d3cd6c851d9eb,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10052.693334792019,2.3900449769582566,0.9408110000000001,1.0052693334792018,9408.11,10052.693334792019,-644.5833347920171,6.851358400273988
KR6653355A26,LIZARD no-KI,False,2020-02-17,9929.0,9041.4,10000,0eab9684672a807f0ec8,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10004.280457258648,2.245199044634841,0.9106052976130526,1.0075818770529408,9106.052976130526,10075.818770529408,-969.7657943988813,10.64968320457727
KR6653356834,STEP no-KI,False,2018-03-14,9900.0,9144.33,10000,82d2094080e1cfe0e846,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10015.806694040535,2.5687056457746613,0.9236696969696969,1.0116976458626803,9236.69696969697,10116.976458626803,-880.2794889298337,9.53024107879457
KR6653356883,STEP no-KI,False,2018-08-31,10000.0,9033.29,10000,f339d3669624ece4b575,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10031.229178713322,3.4581216670913997,0.903329,1.0031229178713321,9033.29,10031.229178713322,-997.9391787133208,11.047350175997014
KR6653356941,LIZARD no-KI,False,2019-04-26,10000.0,9110.67,10000,b7c9f159a0451915ffd4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10042.623159214827,1.9116533178410657,0.911067,1.0042623159214827,9110.67,10042.623159214827,-931.9531592148278,10.229249431873043
KR6653356990,LIZARD no-KI,False,2019-09-23,9929.0,8938.68,10000,170599375e86e678e503,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9869.757483401509,4.134627472602132,0.9002598448987814,0.9940333853763228,9002.598448987814,9940.333853763228,-937.7354047754138,10.416274924278621
KR66533569C7,LIZARD no-KI,False,2019-12-20,10000.0,8915.26,10000,301500eb37de4b5660e4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10105.871041206045,1.2220517386013536,0.891526,1.0105871041206045,8915.26,10105.871041206045,-1190.6110412060445,13.354753997146965
KR6653356A17,STEP KI,False,2020-01-23,10000.0,8996.87,10000,3f9f23369cc7dfa5ab4d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10104.459439295728,2.6329814255257356,0.8996870000000001,1.0104459439295728,8996.87,10104.459439295728,-1107.5894392957264,12.310830758871989
KR6653356A33,LIZARD no-KI,False,2020-03-23,9900.0,9142.43,10000,9a99e9416047cffd1a7a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,6157.082678411008,12.894100991580125,0.9234777777777778,0.6219275432738391,9234.77777777778,6219.275432738392,3015.502345039387,32.65376187281711
KR6653357832,LIZARD no-KI,False,2018-03-14,9900.0,9452.44,10000,fd6a4abbb22742fa6720,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10099.440285151966,1.5039594537049314,0.9547919191919192,1.0201454833486834,9547.919191919193,10201.454833486834,-653.5356415676418,6.844796530334659
KR6653357949,LIZARD no-KI,False,2019-04-26,10000.0,9062.36,10000,bb5a0ad43315aa4c8181,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10033.789885528688,2.0878907631561012,0.906236,1.0033789885528688,9062.36,10033.789885528688,-971.4298855286874,10.719391919198612
KR6653357998,LIZARD no-KI,False,2019-09-25,9900.0,9217.84,10000,1cdc5ef1f6e1636481e1,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9518.222647224684,5.436863579360951,0.9310949494949495,0.9614366310327963,9310.949494949495,9614.366310327963,-303.4168153784678,3.258709711002611
KR66533579A0,LIZARD no-KI,False,2019-10-21,9929.0,8878.22,10000,2f191d631d418b4a2bf7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9822.67533200958,4.452499541619585,0.8941706113405176,0.9892915028713445,8941.706113405176,9892.915028713445,-951.2089153082692,10.637890613316415
KR6653357A24,LIZARD no-KI,False,2020-02-18,9930.0,8982.87,10000,2b4879d2bd2fafe7d624,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10063.757152793569,2.556057307647817,0.9046193353474321,1.0134700053165728,9046.19335347432,10134.700053165729,-1088.5066996914072,12.032759605711396
KR6653357A40,STEP KI,False,2020-04-29,10000.0,8648.5,10000,450321dedb4aa0a7d511,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9485.137112043405,6.747455319932518,0.86485,0.9485137112043405,8648.5,9485.137112043405,-836.6371120434046,9.673782876145049
KR6653358863,LIZARD no-KI,False,2018-06-29,10000.0,8867.36,10000,19dcdffd9440d2a3add4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9701.953407328305,5.005595820357906,0.8867360000000001,0.9701953407328305,8867.36,9701.953407328305,-834.5934073283046,9.411971627725778
KR6653358947,LIZARD no-KI,False,2019-04-23,9850.0,8779.04,10000,a16aa4e7cb40396c54b9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10066.668780649858,2.873477457728272,0.8912730964467006,1.0219968305228282,8912.730964467006,10219.968305228282,-1307.2373407612758,14.667079551407175
KR6653358996,LIZARD no-KI,False,2019-09-25,9900.0,9093.39,10000,a1f9d2e273f830e25064,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9486.892580513548,5.709217657780652,0.9185242424242424,0.9582719778296512,9185.242424242424,9582.719778296512,-397.4773540540888,4.327347452529232
KR6653358A23,LIZARD no-KI,False,2020-02-19,9900.0,8960.26,10000,a5eed20d4f9726c4db4f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9913.75346748405,3.2682441087357366,0.9050767676767677,1.001389239139803,9050.767676767677,10013.892391398029,-963.1247146303523,10.64135937443834
KR6653358A49,STEP KI,False,2020-04-29,10000.0,9022.55,10000,b8023efbf150637d4196,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9656.074654265673,5.722098702157091,0.9022549999999999,0.9656074654265673,9022.55,9656.074654265673,-633.5246542656736,7.021569891723223
KR6653359861,STEP KI,False,2018-06-29,10000.0,8963.95,10000,19dcdffd9440d2a3add4,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9739.010394556146,4.806821047148197,0.896395,0.9739010394556146,8963.95,9739.010394556146,-775.0603945561452,8.646415860821904
KR6653359945,LIZARD no-KI,False,2019-04-23,9850.0,8771.6,10000,a16aa4e7cb40396c54b9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10074.132075620731,2.896316054094746,0.890517766497462,1.0227545254437291,8905.177664974619,10227.545254437291,-1322.367589462672,14.849424000418757
KR6653359994,LIZARD no-KI,False,2019-09-24,9900.0,9260.65,10000,3ec2ffa47b015e876203,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10028.0233166858,2.118677331233389,0.9354191919191919,1.0129316481500807,9354.191919191919,10129.316481500808,-775.1245623088887,8.28638720484847
KR66533599C4,LIZARD no-KI,False,2019-12-12,9940.0,9308.06,10000,3d26f3c1421a83335248,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9821.453259678776,3.744481282788944,0.9364245472837022,0.9880737685793537,9364.245472837021,9880.737685793538,-516.4922129565152,5.515577463819272
